Line#,Date,"Temperature (RXW-GP6 21198259:21206939-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21206939-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21393047-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398577-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398587-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398593-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-7), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-8), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-9), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-10), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-11), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-12), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-13), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-14), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-15), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-16), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21198259:21398601-17), *C, RX3000_BRW1_TNHA","Temperature (RXW-GP6 21401801:21393043-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393043-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393044-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21393049-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398576-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398580-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398581-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398586-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398594-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-7), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-8), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-9), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-10), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-11), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-12), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-13), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-14), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-15), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-16), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401801:21398599-17), *C, RX3000_BRW4_SSMH","Temperature (RXW-GP6 21401800:21393042-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21393042-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398576-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398578-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398579-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398583-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398584-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-7), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-8), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-9), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-10), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-11), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-12), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-13), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-14), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-15), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-16), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401800:21398598-17), *C, RX3000_BRW5_BUECI","Temperature (RXW-GP6 21401803:21393045-7), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-8), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-9), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-10), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-11), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-12), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-13), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-14), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-15), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-16), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393045-17), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-7), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-8), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-9), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-10), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-11), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-12), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-13), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-14), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-15), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-16), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21393048-17), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-7), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-8), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-9), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-10), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-11), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-12), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-13), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-14), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-15), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-16), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398576-17), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-7), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-8), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-9), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-10), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-11), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-12), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-13), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-14), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-15), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-16), *C, RX3000_BRW6_BEO","Temperature (RXW-GP6 21401803:21398591-17), *C, RX3000_BRW6_BEO"
1,09/09/23 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,2.5,2.0,2.5,1.0,1.5,0.5,,-1.5,-2.0,4.0,2.0,,,1.0,,3.0,2.5,,,-2.0,,,,,,,,,,,,4.5,,,,,-1.0,,,,,-1.5,,,1.0,,,,,,,,,,,,,,,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,09/09/23 00:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,2.5,2.0,2.5,1.0,1.5,0.5,-0.5,-1.5,-2.0,4.0,2.0,2.5,3.0,1.0,3.0,3.0,2.5,-1.0,-2.0,-2.0,,,,,,,,,,,,4.5,2.0,1.0,0.5,0.5,-1.0,-1.0,-0.5,-2.5,-1.5,-1.5,4.0,2.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,-0.5,-1.0,2.5,1.5,1.0,1.0,-0.5,0.5,0.0,-3.0,0.0,-1.5,-1.0,6.5,1.5,1.0,0.0,-1.5,-0.5,-0.5,-1.0,-1.0,-1.5,-2.5,4.0,4.0,3.0,3.0,3.0,2.0,2.5,1.5,0.0,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,09/09/23 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,2.5,2.0,2.5,1.0,1.5,0.5,-0.5,-1.5,-2.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.5,-1.0,-2.0,-2.0,,,,,,,,,,,,4.5,2.5,1.0,0.5,0.5,-1.0,-1.0,-0.5,-2.5,-1.5,-1.5,4.0,2.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,-0.5,-1.0,2.5,1.5,1.0,1.0,-0.5,0.5,0.0,-3.0,0.0,-1.5,-1.0,6.0,1.5,1.0,0.0,-1.5,-0.5,-0.5,-1.0,-1.0,-1.5,-2.5,4.0,4.0,3.0,3.0,2.5,2.0,2.5,1.5,0.0,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,09/09/23 00:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,2.5,2.0,2.5,1.0,1.5,0.5,-0.5,-2.0,-2.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.5,-1.0,-2.0,-2.0,,,,,,,,,,,,4.5,2.5,0.5,0.5,0.5,-1.0,-1.0,-0.5,-2.5,-1.5,-1.5,3.5,2.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,-0.5,-1.0,3.0,1.5,1.0,1.0,-0.5,0.5,0.0,-3.0,0.0,-1.5,-1.0,6.0,2.0,1.0,0.5,-1.5,-0.5,-0.5,-1.0,-1.0,-1.5,-2.5,4.0,4.0,3.5,3.0,2.5,2.0,2.5,1.5,0.0,-0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
