"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2024-06-01,"2024-06-01","00","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"2",2024-06-01 01:00:00,"2024-06-01","01","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"3",2024-06-01 02:00:00,"2024-06-01","02","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"4",2024-06-01 03:00:00,"2024-06-01","03","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"5",2024-06-01 04:00:00,"2024-06-01","04","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"6",2024-06-01 05:00:00,"2024-06-01","05","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"7",2024-06-01 06:00:00,"2024-06-01","06","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"8",2024-06-01 07:00:00,"2024-06-01","07","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"9",2024-06-01 08:00:00,"2024-06-01","08","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"10",2024-06-01 09:00:00,"2024-06-01","09","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"11",2024-06-01 10:00:00,"2024-06-01","10","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"12",2024-06-01 11:00:00,"2024-06-01","11","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"13",2024-06-01 12:00:00,"2024-06-01","12","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"14",2024-06-01 13:00:00,"2024-06-01","13","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"15",2024-06-01 14:00:00,"2024-06-01","14","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"16",2024-06-01 15:00:00,"2024-06-01","15","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"17",2024-06-01 16:00:00,"2024-06-01","16","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"18",2024-06-01 17:00:00,"2024-06-01","17","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"19",2024-06-01 18:00:00,"2024-06-01","18","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"20",2024-06-01 19:00:00,"2024-06-01","19","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"21",2024-06-01 20:00:00,"2024-06-01","20","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"22",2024-06-01 21:00:00,"2024-06-01","21","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"23",2024-06-01 22:00:00,"2024-06-01","22","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"24",2024-06-01 23:00:00,"2024-06-01","23","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"25",2024-06-02,"2024-06-02","00","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"26",2024-06-02 01:00:00,"2024-06-02","01","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"27",2024-06-02 02:00:00,"2024-06-02","02","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"28",2024-06-02 03:00:00,"2024-06-02","03","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"29",2024-06-02 04:00:00,"2024-06-02","04","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"30",2024-06-02 05:00:00,"2024-06-02","05","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"31",2024-06-02 06:00:00,"2024-06-02","06","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
"32",2024-06-02 07:00:00,"2024-06-02","07","SSMH-SA","SSMH","SA","21206911",0,0,0,0
"33",2024-06-02 08:00:00,"2024-06-02","08","SSMH-SA","SSMH","SA","21206911",0.3,0.3,0.3,0
