"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2023-06-01,"2023-06-01","00","BEO-BASE","BEO","BASE","21397541",-0.909,-0.909,-0.909,0
"2",2023-06-01 01:00:00,"2023-06-01","01","BEO-BASE","BEO","BASE","21397541",-0.823,-0.823,-0.823,0
"3",2023-06-01 02:00:00,"2023-06-01","02","BEO-BASE","BEO","BASE","21397541",-1.08,-1.08,-1.08,0
"4",2023-06-01 03:00:00,"2023-06-01","03","BEO-BASE","BEO","BASE","21397541",-1.423,-1.423,-1.423,0
"5",2023-06-01 04:00:00,"2023-06-01","04","BEO-BASE","BEO","BASE","21397541",-0.179,-0.179,-0.179,0
"6",2023-06-01 05:00:00,"2023-06-01","05","BEO-BASE","BEO","BASE","21397541",-2.775,-2.775,-2.775,0
"7",2023-06-01 06:00:00,"2023-06-01","06","BEO-BASE","BEO","BASE","21397541",-4.769,-4.769,-4.769,0
"8",2023-06-01 07:00:00,"2023-06-01","07","BEO-BASE","BEO","BASE","21397541",-7.064,-7.064,-7.064,0
"9",2023-06-01 08:00:00,"2023-06-01","08","BEO-BASE","BEO","BASE","21397541",-5.777,-5.777,-5.777,0
"10",2023-06-01 09:00:00,"2023-06-01","09","BEO-BASE","BEO","BASE","21397541",-5.97,-5.97,-5.97,0
"11",2023-06-01 10:00:00,"2023-06-01","10","BEO-BASE","BEO","BASE","21397541",-5.37,-5.37,-5.37,0
"12",2023-06-01 11:00:00,"2023-06-01","11","BEO-BASE","BEO","BASE","21397541",-5.777,-5.777,-5.777,0
"13",2023-06-01 12:00:00,"2023-06-01","12","BEO-BASE","BEO","BASE","21397541",-7.943,-7.943,-7.943,0
"14",2023-06-01 13:00:00,"2023-06-01","13","BEO-BASE","BEO","BASE","21397541",-7.472,-7.472,-7.472,0
"15",2023-06-01 14:00:00,"2023-06-01","14","BEO-BASE","BEO","BASE","21397541",-6.485,-6.485,-6.485,0
"16",2023-06-01 15:00:00,"2023-06-01","15","BEO-BASE","BEO","BASE","21397541",-5.734,-5.734,-5.734,0
"17",2023-06-01 16:00:00,"2023-06-01","16","BEO-BASE","BEO","BASE","21397541",-3.868,-3.868,-3.868,0
"18",2023-06-01 17:00:00,"2023-06-01","17","BEO-BASE","BEO","BASE","21397541",-1.016,-1.016,-1.016,0
"19",2023-06-01 18:00:00,"2023-06-01","18","BEO-BASE","BEO","BASE","21397541",0.25,0.25,0.25,0
"20",2023-06-01 19:00:00,"2023-06-01","19","BEO-BASE","BEO","BASE","21397541",-0.93,-0.93,-0.93,0
"21",2023-06-01 20:00:00,"2023-06-01","20","BEO-BASE","BEO","BASE","21397541",0.571,0.571,0.571,0
"22",2023-06-01 21:00:00,"2023-06-01","21","BEO-BASE","BEO","BASE","21397541",1.622,1.622,1.622,0
"23",2023-06-01 22:00:00,"2023-06-01","22","BEO-BASE","BEO","BASE","21397541",3.51,3.51,3.51,0
"24",2023-06-01 23:00:00,"2023-06-01","23","BEO-BASE","BEO","BASE","21397541",2.223,2.223,2.223,0
"25",2023-06-02,"2023-06-02","00","BEO-BASE","BEO","BASE","21397541",4.797,4.797,4.797,0
"26",2023-06-02 01:00:00,"2023-06-02","01","BEO-BASE","BEO","BASE","21397541",-0.394,-0.394,-0.394,0
"27",2023-06-02 02:00:00,"2023-06-02","02","BEO-BASE","BEO","BASE","21397541",-1.08,-1.08,-1.08,0
"28",2023-06-02 03:00:00,"2023-06-02","03","BEO-BASE","BEO","BASE","21397541",-2.839,-2.839,-2.839,0
"29",2023-06-02 04:00:00,"2023-06-02","04","BEO-BASE","BEO","BASE","21397541",-3.075,-3.075,-3.075,0
"30",2023-06-02 05:00:00,"2023-06-02","05","BEO-BASE","BEO","BASE","21397541",-3.182,-3.182,-3.182,0
"31",2023-06-02 06:00:00,"2023-06-02","06","BEO-BASE","BEO","BASE","21397541",-3.697,-3.697,-3.697,0
"32",2023-06-02 07:00:00,"2023-06-02","07","BEO-BASE","BEO","BASE","21397541",-3.997,-3.997,-3.997,0
"33",2023-06-02 08:00:00,"2023-06-02","08","BEO-BASE","BEO","BASE","21397541",-4.233,-4.233,-4.233,0
"34",2023-06-02 09:00:00,"2023-06-02","09","BEO-BASE","BEO","BASE","21397541",-4.876,-4.876,-4.876,0
"35",2023-06-02 10:00:00,"2023-06-02","10","BEO-BASE","BEO","BASE","21397541",-4.769,-4.769,-4.769,0
"36",2023-06-02 11:00:00,"2023-06-02","11","BEO-BASE","BEO","BASE","21397541",-4.984,-4.984,-4.984,0
"37",2023-06-02 12:00:00,"2023-06-02","12","BEO-BASE","BEO","BASE","21397541",-4.769,-4.769,-4.769,0
"38",2023-06-02 13:00:00,"2023-06-02","13","BEO-BASE","BEO","BASE","21397541",-4.641,-4.641,-4.641,0
"39",2023-06-02 14:00:00,"2023-06-02","14","BEO-BASE","BEO","BASE","21397541",-4.576,-4.576,-4.576,0
"40",2023-06-02 15:00:00,"2023-06-02","15","BEO-BASE","BEO","BASE","21397541",-3.976,-3.976,-3.976,0
"41",2023-06-02 16:00:00,"2023-06-02","16","BEO-BASE","BEO","BASE","21397541",-3.075,-3.075,-3.075,0
"42",2023-06-02 17:00:00,"2023-06-02","17","BEO-BASE","BEO","BASE","21397541",-2.732,-2.732,-2.732,0
"43",2023-06-02 18:00:00,"2023-06-02","18","BEO-BASE","BEO","BASE","21397541",-2.624,-2.624,-2.624,0
"44",2023-06-02 19:00:00,"2023-06-02","19","BEO-BASE","BEO","BASE","21397541",-1.96,-1.96,-1.96,0
"45",2023-06-02 20:00:00,"2023-06-02","20","BEO-BASE","BEO","BASE","21397541",-0.909,-0.909,-0.909,0
"46",2023-06-02 21:00:00,"2023-06-02","21","BEO-BASE","BEO","BASE","21397541",-1.488,-1.488,-1.488,0
"47",2023-06-02 22:00:00,"2023-06-02","22","BEO-BASE","BEO","BASE","21397541",-1.166,-1.166,-1.166,0
"48",2023-06-02 23:00:00,"2023-06-02","23","BEO-BASE","BEO","BASE","21397541",-0.694,-0.694,-0.694,0
"49",2023-06-03,"2023-06-03","00","BEO-BASE","BEO","BASE","21397541",1.129,1.129,1.129,0
"50",2023-06-03 01:00:00,"2023-06-03","01","BEO-BASE","BEO","BASE","21397541",0.378,0.378,0.378,0
"51",2023-06-03 02:00:00,"2023-06-03","02","BEO-BASE","BEO","BASE","21397541",1.494,1.494,1.494,0
"52",2023-06-03 03:00:00,"2023-06-03","03","BEO-BASE","BEO","BASE","21397541",2.008,2.008,2.008,0
"53",2023-06-03 04:00:00,"2023-06-03","04","BEO-BASE","BEO","BASE","21397541",-1.831,-1.831,-1.831,0
"54",2023-06-03 05:00:00,"2023-06-03","05","BEO-BASE","BEO","BASE","21397541",-3.439,-3.439,-3.439,0
"55",2023-06-03 06:00:00,"2023-06-03","06","BEO-BASE","BEO","BASE","21397541",-5.005,-5.005,-5.005,0
"56",2023-06-03 07:00:00,"2023-06-03","07","BEO-BASE","BEO","BASE","21397541",-3.611,-3.611,-3.611,0
"57",2023-06-03 08:00:00,"2023-06-03","08","BEO-BASE","BEO","BASE","21397541",-3.568,-3.568,-3.568,0
"58",2023-06-03 09:00:00,"2023-06-03","09","BEO-BASE","BEO","BASE","21397541",-4.362,-4.362,-4.362,0
"59",2023-06-03 10:00:00,"2023-06-03","10","BEO-BASE","BEO","BASE","21397541",-6.185,-6.185,-6.185,0
"60",2023-06-03 11:00:00,"2023-06-03","11","BEO-BASE","BEO","BASE","21397541",-4.769,-4.769,-4.769,0
"61",2023-06-03 12:00:00,"2023-06-03","12","BEO-BASE","BEO","BASE","21397541",-2.732,-2.732,-2.732,0
"62",2023-06-03 13:00:00,"2023-06-03","13","BEO-BASE","BEO","BASE","21397541",-5.027,-5.027,-5.027,0
"63",2023-06-03 14:00:00,"2023-06-03","14","BEO-BASE","BEO","BASE","21397541",-3.096,-3.096,-3.096,0
"64",2023-06-03 15:00:00,"2023-06-03","15","BEO-BASE","BEO","BASE","21397541",-1.552,-1.552,-1.552,0
"65",2023-06-03 16:00:00,"2023-06-03","16","BEO-BASE","BEO","BASE","21397541",0.121,0.121,0.121,0
"66",2023-06-03 17:00:00,"2023-06-03","17","BEO-BASE","BEO","BASE","21397541",1.644,1.644,1.644,0
"67",2023-06-03 18:00:00,"2023-06-03","18","BEO-BASE","BEO","BASE","21397541",0.743,0.743,0.743,0
"68",2023-06-03 19:00:00,"2023-06-03","19","BEO-BASE","BEO","BASE","21397541",1.193,1.193,1.193,0
"69",2023-06-03 20:00:00,"2023-06-03","20","BEO-BASE","BEO","BASE","21397541",1.043,1.043,1.043,0
"70",2023-06-03 21:00:00,"2023-06-03","21","BEO-BASE","BEO","BASE","21397541",1.558,1.558,1.558,0
"71",2023-06-03 22:00:00,"2023-06-03","22","BEO-BASE","BEO","BASE","21397541",1.536,1.536,1.536,0
