"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2022-12-01,"2022-12-01","00","BEO-BASE","BEO","BASE","21397541",-2.775,-2.646,-2.7105,0.129
"2",2022-12-01 01:00:00,"2022-12-01","01","BEO-BASE","BEO","BASE","21397541",-2.946,-2.903,-2.9245,0.0430000000000001
"3",2022-12-01 02:00:00,"2022-12-01","02","BEO-BASE","BEO","BASE","21397541",-3.01,-2.968,-2.989,0.0419999999999998
"4",2022-12-01 03:00:00,"2022-12-01","03","BEO-BASE","BEO","BASE","21397541",-3.397,-3.246,-3.3215,0.151
"5",2022-12-01 04:00:00,"2022-12-01","04","BEO-BASE","BEO","BASE","21397541",-3.675,-3.354,-3.5145,0.321
"6",2022-12-01 05:00:00,"2022-12-01","05","BEO-BASE","BEO","BASE","21397541",-4.233,-3.59,-3.9115,0.643
"7",2022-12-01 06:00:00,"2022-12-01","06","BEO-BASE","BEO","BASE","21397541",-4.705,-4.49,-4.5975,0.215
"8",2022-12-01 07:00:00,"2022-12-01","07","BEO-BASE","BEO","BASE","21397541",-5.413,-5.069,-5.241,0.344
"9",2022-12-01 08:00:00,"2022-12-01","08","BEO-BASE","BEO","BASE","21397541",-5.713,-5.52,-5.6165,0.193
"10",2022-12-01 09:00:00,"2022-12-01","09","BEO-BASE","BEO","BASE","21397541",-6.142,-5.97,-6.056,0.172000000000001
"11",2022-12-01 10:00:00,"2022-12-01","10","BEO-BASE","BEO","BASE","21397541",-7,-6.442,-6.721,0.558
"12",2022-12-01 11:00:00,"2022-12-01","11","BEO-BASE","BEO","BASE","21397541",-7.729,-7.257,-7.493,0.472
"13",2022-12-01 12:00:00,"2022-12-01","12","BEO-BASE","BEO","BASE","21397541",-7.579,-7.472,-7.5255,0.106999999999999
"14",2022-12-01 13:00:00,"2022-12-01","13","BEO-BASE","BEO","BASE","21397541",-7.772,-7.708,-7.74,0.0640000000000001
"15",2022-12-01 14:00:00,"2022-12-01","14","BEO-BASE","BEO","BASE","21397541",-7.986,-7.965,-7.9755,0.0209999999999999
"16",2022-12-01 15:00:00,"2022-12-01","15","BEO-BASE","BEO","BASE","21397541",-8.265,-7.343,-7.804,0.922000000000001
"17",2022-12-01 16:00:00,"2022-12-01","16","BEO-BASE","BEO","BASE","21397541",-6.807,-6.549,-6.678,0.258
"18",2022-12-01 17:00:00,"2022-12-01","17","BEO-BASE","BEO","BASE","21397541",-6.549,-5.799,-6.174,0.75
"19",2022-12-01 18:00:00,"2022-12-01","18","BEO-BASE","BEO","BASE","21397541",-5.842,-5.498,-5.67,0.343999999999999
"20",2022-12-01 19:00:00,"2022-12-01","19","BEO-BASE","BEO","BASE","21397541",-5.284,-4.49,-4.887,0.794
"21",2022-12-01 20:00:00,"2022-12-01","20","BEO-BASE","BEO","BASE","21397541",-4.297,-4.147,-4.222,0.149999999999999
"22",2022-12-01 21:00:00,"2022-12-01","21","BEO-BASE","BEO","BASE","21397541",-4.319,-4.083,-4.201,0.236
"23",2022-12-01 22:00:00,"2022-12-01","22","BEO-BASE","BEO","BASE","21397541",-5.885,-5.155,-5.52,0.73
"24",2022-12-01 23:00:00,"2022-12-01","23","BEO-BASE","BEO","BASE","21397541",-6.185,-6.142,-6.1635,0.0429999999999993
"25",2022-12-02,"2022-12-02","00","BEO-BASE","BEO","BASE","21397541",-6.271,-6.185,-6.228,0.0860000000000003
"26",2022-12-02 01:00:00,"2022-12-02","01","BEO-BASE","BEO","BASE","21397541",-6.271,-6.206,-6.2385,0.0649999999999995
"27",2022-12-02 02:00:00,"2022-12-02","02","BEO-BASE","BEO","BASE","21397541",-6.078,-5.992,-6.035,0.0860000000000003
"28",2022-12-02 03:00:00,"2022-12-02","03","BEO-BASE","BEO","BASE","21397541",-6.035,-5.949,-5.992,0.0860000000000003
"29",2022-12-02 04:00:00,"2022-12-02","04","BEO-BASE","BEO","BASE","21397541",-5.927,-5.863,-5.895,0.0639999999999992
"30",2022-12-02 05:00:00,"2022-12-02","05","BEO-BASE","BEO","BASE","21397541",-5.649,-5.37,-5.5095,0.279
"31",2022-12-02 06:00:00,"2022-12-02","06","BEO-BASE","BEO","BASE","21397541",-4.941,-4.383,-4.662,0.558
"32",2022-12-02 07:00:00,"2022-12-02","07","BEO-BASE","BEO","BASE","21397541",-4.061,-3.439,-3.75,0.622
"33",2022-12-02 08:00:00,"2022-12-02","08","BEO-BASE","BEO","BASE","21397541",-3.268,-3.118,-3.193,0.15
"34",2022-12-02 09:00:00,"2022-12-02","09","BEO-BASE","BEO","BASE","21397541",-2.367,-1.809,-2.088,0.558
"35",2022-12-02 10:00:00,"2022-12-02","10","BEO-BASE","BEO","BASE","21397541",-1.187,-1.08,-1.1335,0.107
"36",2022-12-02 11:00:00,"2022-12-02","11","BEO-BASE","BEO","BASE","21397541",-0.909,-0.673,-0.791,0.236
"37",2022-12-02 12:00:00,"2022-12-02","12","BEO-BASE","BEO","BASE","21397541",-0.587,-0.458,-0.5225,0.129
"38",2022-12-02 13:00:00,"2022-12-02","13","BEO-BASE","BEO","BASE","21397541",-0.565,-0.523,-0.544,0.0419999999999999
"39",2022-12-02 14:00:00,"2022-12-02","14","BEO-BASE","BEO","BASE","21397541",-0.651,-0.608,-0.6295,0.043
"40",2022-12-02 15:00:00,"2022-12-02","15","BEO-BASE","BEO","BASE","21397541",-0.544,-0.523,-0.5335,0.021
"41",2022-12-02 16:00:00,"2022-12-02","16","BEO-BASE","BEO","BASE","21397541",-0.394,-0.372,-0.383,0.022
"42",2022-12-02 17:00:00,"2022-12-02","17","BEO-BASE","BEO","BASE","21397541",-0.351,-0.329,-0.34,0.022
"43",2022-12-02 18:00:00,"2022-12-02","18","BEO-BASE","BEO","BASE","21397541",-0.265,-0.222,-0.2435,0.043
"44",2022-12-02 19:00:00,"2022-12-02","19","BEO-BASE","BEO","BASE","21397541",-0.158,-0.136,-0.147,0.022
"45",2022-12-02 20:00:00,"2022-12-02","20","BEO-BASE","BEO","BASE","21397541",-0.072,0.035,-0.0185,0.107
"46",2022-12-02 21:00:00,"2022-12-02","21","BEO-BASE","BEO","BASE","21397541",0.057,0.057,0.057,0
"47",2022-12-02 22:00:00,"2022-12-02","22","BEO-BASE","BEO","BASE","21397541",-0.051,-0.029,-0.04,0.022
