"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2023-09-15 09:00:00,"2023-09-15","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"2",2023-09-15 10:00:00,"2023-09-15","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"3",2023-09-15 11:00:00,"2023-09-15","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"4",2023-09-15 12:00:00,"2023-09-15","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"5",2023-09-15 13:00:00,"2023-09-15","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"6",2023-09-15 14:00:00,"2023-09-15","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"7",2023-09-15 15:00:00,"2023-09-15","15","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"8",2023-09-15 16:00:00,"2023-09-15","16","BEO-BASE","BEO","BASE","21390415",9,9,9,0
"9",2023-09-15 17:00:00,"2023-09-15","17","BEO-BASE","BEO","BASE","21390415",38,38,38,0
"10",2023-09-15 18:00:00,"2023-09-15","18","BEO-BASE","BEO","BASE","21390415",68,68,68,0
"11",2023-09-15 19:00:00,"2023-09-15","19","BEO-BASE","BEO","BASE","21390415",68,68,68,0
"12",2023-09-15 20:00:00,"2023-09-15","20","BEO-BASE","BEO","BASE","21390415",49,49,49,0
"13",2023-09-15 21:00:00,"2023-09-15","21","BEO-BASE","BEO","BASE","21390415",84,84,84,0
"14",2023-09-15 22:00:00,"2023-09-15","22","BEO-BASE","BEO","BASE","21390415",77,77,77,0
"15",2023-09-15 23:00:00,"2023-09-15","23","BEO-BASE","BEO","BASE","21390415",68,68,68,0
"16",2023-09-16,"2023-09-16","00","BEO-BASE","BEO","BASE","21390415",97,97,97,0
"17",2023-09-16 01:00:00,"2023-09-16","01","BEO-BASE","BEO","BASE","21390415",34,34,34,0
"18",2023-09-16 02:00:00,"2023-09-16","02","BEO-BASE","BEO","BASE","21390415",32,32,32,0
"19",2023-09-16 03:00:00,"2023-09-16","03","BEO-BASE","BEO","BASE","21390415",29,29,29,0
"20",2023-09-16 04:00:00,"2023-09-16","04","BEO-BASE","BEO","BASE","21390415",6,6,6,0
"21",2023-09-16 05:00:00,"2023-09-16","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"22",2023-09-16 06:00:00,"2023-09-16","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"23",2023-09-16 07:00:00,"2023-09-16","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"24",2023-09-16 08:00:00,"2023-09-16","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"25",2023-09-16 09:00:00,"2023-09-16","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"26",2023-09-16 10:00:00,"2023-09-16","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"27",2023-09-16 11:00:00,"2023-09-16","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"28",2023-09-16 12:00:00,"2023-09-16","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"29",2023-09-16 13:00:00,"2023-09-16","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"30",2023-09-16 14:00:00,"2023-09-16","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"31",2023-09-16 15:00:00,"2023-09-16","15","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"32",2023-09-16 16:00:00,"2023-09-16","16","BEO-BASE","BEO","BASE","21390415",11,11,11,0
"33",2023-09-16 17:00:00,"2023-09-16","17","BEO-BASE","BEO","BASE","21390415",24,24,24,0
"34",2023-09-16 18:00:00,"2023-09-16","18","BEO-BASE","BEO","BASE","21390415",36,36,36,0
"35",2023-09-16 19:00:00,"2023-09-16","19","BEO-BASE","BEO","BASE","21390415",71,71,71,0
"36",2023-09-16 20:00:00,"2023-09-16","20","BEO-BASE","BEO","BASE","21390415",54,54,54,0
"37",2023-09-16 21:00:00,"2023-09-16","21","BEO-BASE","BEO","BASE","21390415",104,104,104,0
"38",2023-09-16 22:00:00,"2023-09-16","22","BEO-BASE","BEO","BASE","21390415",118,118,118,0
"39",2023-09-16 23:00:00,"2023-09-16","23","BEO-BASE","BEO","BASE","21390415",74,74,74,0
"40",2023-09-17,"2023-09-17","00","BEO-BASE","BEO","BASE","21390415",94,94,94,0
"41",2023-09-17 01:00:00,"2023-09-17","01","BEO-BASE","BEO","BASE","21390415",56,56,56,0
"42",2023-09-17 02:00:00,"2023-09-17","02","BEO-BASE","BEO","BASE","21390415",41,41,41,0
"43",2023-09-17 03:00:00,"2023-09-17","03","BEO-BASE","BEO","BASE","21390415",16,16,16,0
"44",2023-09-17 04:00:00,"2023-09-17","04","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"45",2023-09-17 05:00:00,"2023-09-17","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"46",2023-09-17 06:00:00,"2023-09-17","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"47",2023-09-17 07:00:00,"2023-09-17","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"48",2023-09-17 08:00:00,"2023-09-17","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"49",2023-09-17 09:00:00,"2023-09-17","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"50",2023-09-17 10:00:00,"2023-09-17","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"51",2023-09-17 11:00:00,"2023-09-17","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"52",2023-09-17 12:00:00,"2023-09-17","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"53",2023-09-17 13:00:00,"2023-09-17","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"54",2023-09-17 14:00:00,"2023-09-17","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"55",2023-09-17 15:00:00,"2023-09-17","15","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"56",2023-09-17 16:00:00,"2023-09-17","16","BEO-BASE","BEO","BASE","21390415",7,7,7,0
"57",2023-09-17 17:00:00,"2023-09-17","17","BEO-BASE","BEO","BASE","21390415",33,33,33,0
"58",2023-09-17 18:00:00,"2023-09-17","18","BEO-BASE","BEO","BASE","21390415",41,41,41,0
"59",2023-09-17 19:00:00,"2023-09-17","19","BEO-BASE","BEO","BASE","21390415",59,59,59,0
"60",2023-09-17 20:00:00,"2023-09-17","20","BEO-BASE","BEO","BASE","21390415",73,73,73,0
"61",2023-09-17 21:00:00,"2023-09-17","21","BEO-BASE","BEO","BASE","21390415",58,58,58,0
"62",2023-09-17 22:00:00,"2023-09-17","22","BEO-BASE","BEO","BASE","21390415",104,104,104,0
"63",2023-09-17 23:00:00,"2023-09-17","23","BEO-BASE","BEO","BASE","21390415",67,67,67,0
"64",2023-09-18,"2023-09-18","00","BEO-BASE","BEO","BASE","21390415",72,72,72,0
"65",2023-09-18 01:00:00,"2023-09-18","01","BEO-BASE","BEO","BASE","21390415",49,49,49,0
"66",2023-09-18 02:00:00,"2023-09-18","02","BEO-BASE","BEO","BASE","21390415",33,33,33,0
"67",2023-09-18 03:00:00,"2023-09-18","03","BEO-BASE","BEO","BASE","21390415",9,9,9,0
"68",2023-09-18 04:00:00,"2023-09-18","04","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"69",2023-09-18 05:00:00,"2023-09-18","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"70",2023-09-18 06:00:00,"2023-09-18","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"71",2023-09-18 07:00:00,"2023-09-18","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"72",2023-09-18 08:00:00,"2023-09-18","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"73",2023-09-18 09:00:00,"2023-09-18","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"74",2023-09-18 10:00:00,"2023-09-18","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"75",2023-09-18 11:00:00,"2023-09-18","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"76",2023-09-18 12:00:00,"2023-09-18","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"77",2023-09-18 13:00:00,"2023-09-18","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"78",2023-09-18 14:00:00,"2023-09-18","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"79",2023-09-18 15:00:00,"2023-09-18","15","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"80",2023-09-18 16:00:00,"2023-09-18","16","BEO-BASE","BEO","BASE","21390415",6,6,6,0
"81",2023-09-18 17:00:00,"2023-09-18","17","BEO-BASE","BEO","BASE","21390415",17,17,17,0
"82",2023-09-18 18:00:00,"2023-09-18","18","BEO-BASE","BEO","BASE","21390415",23,23,23,0
"83",2023-09-18 19:00:00,"2023-09-18","19","BEO-BASE","BEO","BASE","21390415",28,28,28,0
"84",2023-09-18 20:00:00,"2023-09-18","20","BEO-BASE","BEO","BASE","21390415",62,62,62,0
"85",2023-09-18 21:00:00,"2023-09-18","21","BEO-BASE","BEO","BASE","21390415",62,62,62,0
"86",2023-09-18 22:00:00,"2023-09-18","22","BEO-BASE","BEO","BASE","21390415",104,104,104,0
"87",2023-09-18 23:00:00,"2023-09-18","23","BEO-BASE","BEO","BASE","21390415",89,89,89,0
"88",2023-09-19,"2023-09-19","00","BEO-BASE","BEO","BASE","21390415",68,68,68,0
"89",2023-09-19 01:00:00,"2023-09-19","01","BEO-BASE","BEO","BASE","21390415",18,18,18,0
"90",2023-09-19 02:00:00,"2023-09-19","02","BEO-BASE","BEO","BASE","21390415",21,21,21,0
"91",2023-09-19 03:00:00,"2023-09-19","03","BEO-BASE","BEO","BASE","21390415",12,12,12,0
"92",2023-09-19 04:00:00,"2023-09-19","04","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"93",2023-09-19 05:00:00,"2023-09-19","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"94",2023-09-19 06:00:00,"2023-09-19","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"95",2023-09-19 07:00:00,"2023-09-19","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"96",2023-09-19 08:00:00,"2023-09-19","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"97",2023-09-19 09:00:00,"2023-09-19","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"98",2023-09-19 10:00:00,"2023-09-19","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"99",2023-09-19 11:00:00,"2023-09-19","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"100",2023-09-19 12:00:00,"2023-09-19","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"101",2023-09-19 13:00:00,"2023-09-19","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"102",2023-09-19 14:00:00,"2023-09-19","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"103",2023-09-19 15:00:00,"2023-09-19","15","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"104",2023-09-19 16:00:00,"2023-09-19","16","BEO-BASE","BEO","BASE","21390415",28,28,28,0
"105",2023-09-19 17:00:00,"2023-09-19","17","BEO-BASE","BEO","BASE","21390415",86,86,86,0
"106",2023-09-19 18:00:00,"2023-09-19","18","BEO-BASE","BEO","BASE","21390415",82,82,82,0
"107",2023-09-19 19:00:00,"2023-09-19","19","BEO-BASE","BEO","BASE","21390415",172,172,172,0
"108",2023-09-19 20:00:00,"2023-09-19","20","BEO-BASE","BEO","BASE","21390415",229,229,229,0
"109",2023-09-19 21:00:00,"2023-09-19","21","BEO-BASE","BEO","BASE","21390415",228,228,228,0
"110",2023-09-19 22:00:00,"2023-09-19","22","BEO-BASE","BEO","BASE","21390415",241,241,241,0
"111",2023-09-19 23:00:00,"2023-09-19","23","BEO-BASE","BEO","BASE","21390415",83,83,83,0
"112",2023-09-20,"2023-09-20","00","BEO-BASE","BEO","BASE","21390415",122,122,122,0
"113",2023-09-20 01:00:00,"2023-09-20","01","BEO-BASE","BEO","BASE","21390415",74,74,74,0
"114",2023-09-20 02:00:00,"2023-09-20","02","BEO-BASE","BEO","BASE","21390415",42,42,42,0
"115",2023-09-20 03:00:00,"2023-09-20","03","BEO-BASE","BEO","BASE","21390415",23,23,23,0
"116",2023-09-20 04:00:00,"2023-09-20","04","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"117",2023-09-20 05:00:00,"2023-09-20","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"118",2023-09-20 06:00:00,"2023-09-20","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"119",2023-09-20 07:00:00,"2023-09-20","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"120",2023-09-20 08:00:00,"2023-09-20","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"121",2023-09-20 09:00:00,"2023-09-20","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"122",2023-09-20 10:00:00,"2023-09-20","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"123",2023-09-20 11:00:00,"2023-09-20","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"124",2023-09-20 12:00:00,"2023-09-20","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"125",2023-09-20 13:00:00,"2023-09-20","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"126",2023-09-20 14:00:00,"2023-09-20","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"127",2023-09-20 15:00:00,"2023-09-20","15","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"128",2023-09-20 16:00:00,"2023-09-20","16","BEO-BASE","BEO","BASE","21390415",7,7,7,0
"129",2023-09-20 17:00:00,"2023-09-20","17","BEO-BASE","BEO","BASE","21390415",26,26,26,0
"130",2023-09-20 18:00:00,"2023-09-20","18","BEO-BASE","BEO","BASE","21390415",43,43,43,0
"131",2023-09-20 19:00:00,"2023-09-20","19","BEO-BASE","BEO","BASE","21390415",86,86,86,0
"132",2023-09-20 20:00:00,"2023-09-20","20","BEO-BASE","BEO","BASE","21390415",104,104,104,0
"133",2023-09-20 21:00:00,"2023-09-20","21","BEO-BASE","BEO","BASE","21390415",128,128,128,0
"134",2023-09-20 22:00:00,"2023-09-20","22","BEO-BASE","BEO","BASE","21390415",143,143,143,0
"135",2023-09-20 23:00:00,"2023-09-20","23","BEO-BASE","BEO","BASE","21390415",122,122,122,0
"136",2023-09-21,"2023-09-21","00","BEO-BASE","BEO","BASE","21390415",63,63,63,0
"137",2023-09-21 01:00:00,"2023-09-21","01","BEO-BASE","BEO","BASE","21390415",58,58,58,0
"138",2023-09-21 02:00:00,"2023-09-21","02","BEO-BASE","BEO","BASE","21390415",22,22,22,0
"139",2023-09-21 03:00:00,"2023-09-21","03","BEO-BASE","BEO","BASE","21390415",11,11,11,0
"140",2023-09-21 04:00:00,"2023-09-21","04","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"141",2023-09-21 05:00:00,"2023-09-21","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"142",2023-09-21 06:00:00,"2023-09-21","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"143",2023-09-21 07:00:00,"2023-09-21","07","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"144",2023-09-21 08:00:00,"2023-09-21","08","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"145",2023-09-21 09:00:00,"2023-09-21","09","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"146",2023-09-21 10:00:00,"2023-09-21","10","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"147",2023-09-21 11:00:00,"2023-09-21","11","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"148",2023-09-21 12:00:00,"2023-09-21","12","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"149",2023-09-21 13:00:00,"2023-09-21","13","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"150",2023-09-21 14:00:00,"2023-09-21","14","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"151",2023-09-21 15:00:00,"2023-09-21","15","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"152",2023-09-21 16:00:00,"2023-09-21","16","BEO-BASE","BEO","BASE","21390415",16,16,16,0
"153",2023-09-21 17:00:00,"2023-09-21","17","BEO-BASE","BEO","BASE","21390415",77,77,77,0
"154",2023-09-21 18:00:00,"2023-09-21","18","BEO-BASE","BEO","BASE","21390415",59,59,59,0
"155",2023-09-21 19:00:00,"2023-09-21","19","BEO-BASE","BEO","BASE","21390415",117,117,117,0
"156",2023-09-21 20:00:00,"2023-09-21","20","BEO-BASE","BEO","BASE","21390415",118,118,118,0
"157",2023-09-21 21:00:00,"2023-09-21","21","BEO-BASE","BEO","BASE","21390415",132,132,132,0
"158",2023-09-21 22:00:00,"2023-09-21","22","BEO-BASE","BEO","BASE","21390415",102,102,102,0
"159",2023-09-21 23:00:00,"2023-09-21","23","BEO-BASE","BEO","BASE","21390415",119,119,119,0
"160",2023-09-22,"2023-09-22","00","BEO-BASE","BEO","BASE","21390415",71,71,71,0
"161",2023-09-22 01:00:00,"2023-09-22","01","BEO-BASE","BEO","BASE","21390415",57,57,57,0
"162",2023-09-22 02:00:00,"2023-09-22","02","BEO-BASE","BEO","BASE","21390415",28,28,28,0
"163",2023-09-22 03:00:00,"2023-09-22","03","BEO-BASE","BEO","BASE","21390415",19,19,19,0
"164",2023-09-22 04:00:00,"2023-09-22","04","BEO-BASE","BEO","BASE","21390415",2,2,2,0
"165",2023-09-22 05:00:00,"2023-09-22","05","BEO-BASE","BEO","BASE","21390415",1,1,1,0
"166",2023-09-22 06:00:00,"2023-09-22","06","BEO-BASE","BEO","BASE","21390415",1,1,1,0
