"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2023-06-01,"2023-06-01","00","BEO-BASE","BEO","BASE","21350855",350,350,350,0
"2",2023-06-01 01:00:00,"2023-06-01","01","BEO-BASE","BEO","BASE","21350855",351,351,351,0
"3",2023-06-01 02:00:00,"2023-06-01","02","BEO-BASE","BEO","BASE","21350855",334,334,334,0
"4",2023-06-01 03:00:00,"2023-06-01","03","BEO-BASE","BEO","BASE","21350855",313,313,313,0
"5",2023-06-01 04:00:00,"2023-06-01","04","BEO-BASE","BEO","BASE","21350855",300,300,300,0
"6",2023-06-01 05:00:00,"2023-06-01","05","BEO-BASE","BEO","BASE","21350855",330,330,330,0
"7",2023-06-01 06:00:00,"2023-06-01","06","BEO-BASE","BEO","BASE","21350855",321,321,321,0
"8",2023-06-01 07:00:00,"2023-06-01","07","BEO-BASE","BEO","BASE","21350855",307,307,307,0
"9",2023-06-01 08:00:00,"2023-06-01","08","BEO-BASE","BEO","BASE","21350855",309,309,309,0
"10",2023-06-01 09:00:00,"2023-06-01","09","BEO-BASE","BEO","BASE","21350855",314,314,314,0
"11",2023-06-01 10:00:00,"2023-06-01","10","BEO-BASE","BEO","BASE","21350855",305,305,305,0
"12",2023-06-01 11:00:00,"2023-06-01","11","BEO-BASE","BEO","BASE","21350855",321,321,321,0
"13",2023-06-01 12:00:00,"2023-06-01","12","BEO-BASE","BEO","BASE","21350855",302,302,302,0
"14",2023-06-01 13:00:00,"2023-06-01","13","BEO-BASE","BEO","BASE","21350855",300,300,300,0
"15",2023-06-01 14:00:00,"2023-06-01","14","BEO-BASE","BEO","BASE","21350855",303,303,303,0
"16",2023-06-01 15:00:00,"2023-06-01","15","BEO-BASE","BEO","BASE","21350855",313,313,313,0
"17",2023-06-01 16:00:00,"2023-06-01","16","BEO-BASE","BEO","BASE","21350855",307,307,307,0
"18",2023-06-01 17:00:00,"2023-06-01","17","BEO-BASE","BEO","BASE","21350855",296,296,296,0
"19",2023-06-01 18:00:00,"2023-06-01","18","BEO-BASE","BEO","BASE","21350855",295,295,295,0
"20",2023-06-01 19:00:00,"2023-06-01","19","BEO-BASE","BEO","BASE","21350855",293,293,293,0
"21",2023-06-01 20:00:00,"2023-06-01","20","BEO-BASE","BEO","BASE","21350855",288,288,288,0
"22",2023-06-01 21:00:00,"2023-06-01","21","BEO-BASE","BEO","BASE","21350855",293,293,293,0
"23",2023-06-01 22:00:00,"2023-06-01","22","BEO-BASE","BEO","BASE","21350855",293,293,293,0
"24",2023-06-01 23:00:00,"2023-06-01","23","BEO-BASE","BEO","BASE","21350855",291,291,291,0
"25",2023-06-02,"2023-06-02","00","BEO-BASE","BEO","BASE","21350855",293,293,293,0
"26",2023-06-02 01:00:00,"2023-06-02","01","BEO-BASE","BEO","BASE","21350855",293,293,293,0
"27",2023-06-02 02:00:00,"2023-06-02","02","BEO-BASE","BEO","BASE","21350855",215,215,215,0
"28",2023-06-02 03:00:00,"2023-06-02","03","BEO-BASE","BEO","BASE","21350855",159,159,159,0
"29",2023-06-02 04:00:00,"2023-06-02","04","BEO-BASE","BEO","BASE","21350855",164,164,164,0
"30",2023-06-02 05:00:00,"2023-06-02","05","BEO-BASE","BEO","BASE","21350855",173,173,173,0
"31",2023-06-02 06:00:00,"2023-06-02","06","BEO-BASE","BEO","BASE","21350855",181,181,181,0
"32",2023-06-02 07:00:00,"2023-06-02","07","BEO-BASE","BEO","BASE","21350855",184,184,184,0
"33",2023-06-02 08:00:00,"2023-06-02","08","BEO-BASE","BEO","BASE","21350855",178,178,178,0
"34",2023-06-02 09:00:00,"2023-06-02","09","BEO-BASE","BEO","BASE","21350855",178,178,178,0
"35",2023-06-02 10:00:00,"2023-06-02","10","BEO-BASE","BEO","BASE","21350855",167,167,167,0
"36",2023-06-02 11:00:00,"2023-06-02","11","BEO-BASE","BEO","BASE","21350855",173,173,173,0
"37",2023-06-02 12:00:00,"2023-06-02","12","BEO-BASE","BEO","BASE","21350855",156,156,156,0
"38",2023-06-02 13:00:00,"2023-06-02","13","BEO-BASE","BEO","BASE","21350855",139,139,139,0
"39",2023-06-02 14:00:00,"2023-06-02","14","BEO-BASE","BEO","BASE","21350855",111,111,111,0
"40",2023-06-02 15:00:00,"2023-06-02","15","BEO-BASE","BEO","BASE","21350855",110,110,110,0
"41",2023-06-02 16:00:00,"2023-06-02","16","BEO-BASE","BEO","BASE","21350855",125,125,125,0
"42",2023-06-02 17:00:00,"2023-06-02","17","BEO-BASE","BEO","BASE","21350855",143,143,143,0
"43",2023-06-02 18:00:00,"2023-06-02","18","BEO-BASE","BEO","BASE","21350855",163,163,163,0
"44",2023-06-02 19:00:00,"2023-06-02","19","BEO-BASE","BEO","BASE","21350855",157,157,157,0
"45",2023-06-02 20:00:00,"2023-06-02","20","BEO-BASE","BEO","BASE","21350855",164,164,164,0
"46",2023-06-02 21:00:00,"2023-06-02","21","BEO-BASE","BEO","BASE","21350855",178,178,178,0
"47",2023-06-02 22:00:00,"2023-06-02","22","BEO-BASE","BEO","BASE","21350855",170,170,170,0
"48",2023-06-02 23:00:00,"2023-06-02","23","BEO-BASE","BEO","BASE","21350855",173,173,173,0
"49",2023-06-03,"2023-06-03","00","BEO-BASE","BEO","BASE","21350855",247,247,247,0
"50",2023-06-03 01:00:00,"2023-06-03","01","BEO-BASE","BEO","BASE","21350855",313,313,313,0
"51",2023-06-03 02:00:00,"2023-06-03","02","BEO-BASE","BEO","BASE","21350855",302,302,302,0
"52",2023-06-03 03:00:00,"2023-06-03","03","BEO-BASE","BEO","BASE","21350855",282,282,282,0
"53",2023-06-03 04:00:00,"2023-06-03","04","BEO-BASE","BEO","BASE","21350855",208,208,208,0
"54",2023-06-03 05:00:00,"2023-06-03","05","BEO-BASE","BEO","BASE","21350855",161,161,161,0
"55",2023-06-03 06:00:00,"2023-06-03","06","BEO-BASE","BEO","BASE","21350855",159,159,159,0
"56",2023-06-03 07:00:00,"2023-06-03","07","BEO-BASE","BEO","BASE","21350855",177,177,177,0
"57",2023-06-03 08:00:00,"2023-06-03","08","BEO-BASE","BEO","BASE","21350855",204,204,204,0
"58",2023-06-03 09:00:00,"2023-06-03","09","BEO-BASE","BEO","BASE","21350855",198,198,198,0
"59",2023-06-03 10:00:00,"2023-06-03","10","BEO-BASE","BEO","BASE","21350855",177,177,177,0
"60",2023-06-03 11:00:00,"2023-06-03","11","BEO-BASE","BEO","BASE","21350855",185,185,185,0
"61",2023-06-03 12:00:00,"2023-06-03","12","BEO-BASE","BEO","BASE","21350855",171,171,171,0
