"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2023-06-01,"2023-06-01","00","BEO-BASE","BEO","BASE","21390415",453,453,453,0
"2",2023-06-01 01:00:00,"2023-06-01","01","BEO-BASE","BEO","BASE","21390415",504,504,504,0
"3",2023-06-01 02:00:00,"2023-06-01","02","BEO-BASE","BEO","BASE","21390415",257,257,257,0
"4",2023-06-01 03:00:00,"2023-06-01","03","BEO-BASE","BEO","BASE","21390415",186,186,186,0
"5",2023-06-01 04:00:00,"2023-06-01","04","BEO-BASE","BEO","BASE","21390415",267,267,267,0
"6",2023-06-01 05:00:00,"2023-06-01","05","BEO-BASE","BEO","BASE","21390415",194,194,194,0
"7",2023-06-01 06:00:00,"2023-06-01","06","BEO-BASE","BEO","BASE","21390415",122,122,122,0
"8",2023-06-01 07:00:00,"2023-06-01","07","BEO-BASE","BEO","BASE","21390415",69,69,69,0
"9",2023-06-01 08:00:00,"2023-06-01","08","BEO-BASE","BEO","BASE","21390415",34,34,34,0
"10",2023-06-01 09:00:00,"2023-06-01","09","BEO-BASE","BEO","BASE","21390415",34,34,34,0
"11",2023-06-01 10:00:00,"2023-06-01","10","BEO-BASE","BEO","BASE","21390415",28,28,28,0
"12",2023-06-01 11:00:00,"2023-06-01","11","BEO-BASE","BEO","BASE","21390415",19,19,19,0
"13",2023-06-01 12:00:00,"2023-06-01","12","BEO-BASE","BEO","BASE","21390415",46,46,46,0
"14",2023-06-01 13:00:00,"2023-06-01","13","BEO-BASE","BEO","BASE","21390415",108,108,108,0
"15",2023-06-01 14:00:00,"2023-06-01","14","BEO-BASE","BEO","BASE","21390415",178,178,178,0
"16",2023-06-01 15:00:00,"2023-06-01","15","BEO-BASE","BEO","BASE","21390415",268,268,268,0
"17",2023-06-01 16:00:00,"2023-06-01","16","BEO-BASE","BEO","BASE","21390415",376,376,376,0
"18",2023-06-01 17:00:00,"2023-06-01","17","BEO-BASE","BEO","BASE","21390415",457,457,457,0
"19",2023-06-01 18:00:00,"2023-06-01","18","BEO-BASE","BEO","BASE","21390415",688,688,688,0
"20",2023-06-01 19:00:00,"2023-06-01","19","BEO-BASE","BEO","BASE","21390415",553,553,553,0
"21",2023-06-01 20:00:00,"2023-06-01","20","BEO-BASE","BEO","BASE","21390415",599,599,599,0
"22",2023-06-01 21:00:00,"2023-06-01","21","BEO-BASE","BEO","BASE","21390415",623,623,623,0
"23",2023-06-01 22:00:00,"2023-06-01","22","BEO-BASE","BEO","BASE","21390415",579,579,579,0
"24",2023-06-01 23:00:00,"2023-06-01","23","BEO-BASE","BEO","BASE","21390415",566,566,566,0
"25",2023-06-02,"2023-06-02","00","BEO-BASE","BEO","BASE","21390415",477,477,477,0
"26",2023-06-02 01:00:00,"2023-06-02","01","BEO-BASE","BEO","BASE","21390415",371,371,371,0
"27",2023-06-02 02:00:00,"2023-06-02","02","BEO-BASE","BEO","BASE","21390415",352,352,352,0
"28",2023-06-02 03:00:00,"2023-06-02","03","BEO-BASE","BEO","BASE","21390415",268,268,268,0
"29",2023-06-02 04:00:00,"2023-06-02","04","BEO-BASE","BEO","BASE","21390415",199,199,199,0
"30",2023-06-02 05:00:00,"2023-06-02","05","BEO-BASE","BEO","BASE","21390415",204,204,204,0
"31",2023-06-02 06:00:00,"2023-06-02","06","BEO-BASE","BEO","BASE","21390415",118,118,118,0
"32",2023-06-02 07:00:00,"2023-06-02","07","BEO-BASE","BEO","BASE","21390415",71,71,71,0
"33",2023-06-02 08:00:00,"2023-06-02","08","BEO-BASE","BEO","BASE","21390415",51,51,51,0
"34",2023-06-02 09:00:00,"2023-06-02","09","BEO-BASE","BEO","BASE","21390415",32,32,32,0
"35",2023-06-02 10:00:00,"2023-06-02","10","BEO-BASE","BEO","BASE","21390415",31,31,31,0
"36",2023-06-02 11:00:00,"2023-06-02","11","BEO-BASE","BEO","BASE","21390415",29,29,29,0
"37",2023-06-02 12:00:00,"2023-06-02","12","BEO-BASE","BEO","BASE","21390415",43,43,43,0
"38",2023-06-02 13:00:00,"2023-06-02","13","BEO-BASE","BEO","BASE","21390415",81,81,81,0
"39",2023-06-02 14:00:00,"2023-06-02","14","BEO-BASE","BEO","BASE","21390415",94,94,94,0
"40",2023-06-02 15:00:00,"2023-06-02","15","BEO-BASE","BEO","BASE","21390415",167,167,167,0
