"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"1",2023-09-15 09:00:00,"2023-09-15","09","BEO-BASE","BEO","BASE","21397541",3.724,3.724,3.724,0
"2",2023-09-15 10:00:00,"2023-09-15","10","BEO-BASE","BEO","BASE","21397541",4.196,4.196,4.196,0
"3",2023-09-15 11:00:00,"2023-09-15","11","BEO-BASE","BEO","BASE","21397541",4.153,4.153,4.153,0
"4",2023-09-15 12:00:00,"2023-09-15","12","BEO-BASE","BEO","BASE","21397541",4.26,4.26,4.26,0
"5",2023-09-15 13:00:00,"2023-09-15","13","BEO-BASE","BEO","BASE","21397541",4.11,4.11,4.11,0
"6",2023-09-15 14:00:00,"2023-09-15","14","BEO-BASE","BEO","BASE","21397541",4.024,4.024,4.024,0
"7",2023-09-15 15:00:00,"2023-09-15","15","BEO-BASE","BEO","BASE","21397541",3.874,3.874,3.874,0
"8",2023-09-15 16:00:00,"2023-09-15","16","BEO-BASE","BEO","BASE","21397541",3.853,3.853,3.853,0
"9",2023-09-15 17:00:00,"2023-09-15","17","BEO-BASE","BEO","BASE","21397541",4.325,4.325,4.325,0
"10",2023-09-15 18:00:00,"2023-09-15","18","BEO-BASE","BEO","BASE","21397541",4.303,4.303,4.303,0
"11",2023-09-15 19:00:00,"2023-09-15","19","BEO-BASE","BEO","BASE","21397541",4.196,4.196,4.196,0
"12",2023-09-15 20:00:00,"2023-09-15","20","BEO-BASE","BEO","BASE","21397541",4.325,4.325,4.325,0
"13",2023-09-15 21:00:00,"2023-09-15","21","BEO-BASE","BEO","BASE","21397541",4.754,4.754,4.754,0
"14",2023-09-15 22:00:00,"2023-09-15","22","BEO-BASE","BEO","BASE","21397541",4.797,4.797,4.797,0
"15",2023-09-15 23:00:00,"2023-09-15","23","BEO-BASE","BEO","BASE","21397541",4.475,4.475,4.475,0
"16",2023-09-16,"2023-09-16","00","BEO-BASE","BEO","BASE","21397541",4.625,4.625,4.625,0
"17",2023-09-16 01:00:00,"2023-09-16","01","BEO-BASE","BEO","BASE","21397541",4.175,4.175,4.175,0
"18",2023-09-16 02:00:00,"2023-09-16","02","BEO-BASE","BEO","BASE","21397541",4.346,4.346,4.346,0
"19",2023-09-16 03:00:00,"2023-09-16","03","BEO-BASE","BEO","BASE","21397541",4.325,4.325,4.325,0
"20",2023-09-16 04:00:00,"2023-09-16","04","BEO-BASE","BEO","BASE","21397541",4.239,4.239,4.239,0
"21",2023-09-16 05:00:00,"2023-09-16","05","BEO-BASE","BEO","BASE","21397541",4.325,4.325,4.325,0
"22",2023-09-16 06:00:00,"2023-09-16","06","BEO-BASE","BEO","BASE","21397541",4.303,4.303,4.303,0
"23",2023-09-16 07:00:00,"2023-09-16","07","BEO-BASE","BEO","BASE","21397541",4.239,4.239,4.239,0
"24",2023-09-16 08:00:00,"2023-09-16","08","BEO-BASE","BEO","BASE","21397541",4.046,4.046,4.046,0
"25",2023-09-16 09:00:00,"2023-09-16","09","BEO-BASE","BEO","BASE","21397541",3.874,3.874,3.874,0
"26",2023-09-16 10:00:00,"2023-09-16","10","BEO-BASE","BEO","BASE","21397541",3.381,3.381,3.381,0
"27",2023-09-16 11:00:00,"2023-09-16","11","BEO-BASE","BEO","BASE","21397541",3.36,3.36,3.36,0
"28",2023-09-16 12:00:00,"2023-09-16","12","BEO-BASE","BEO","BASE","21397541",3.338,3.338,3.338,0
"29",2023-09-16 13:00:00,"2023-09-16","13","BEO-BASE","BEO","BASE","21397541",3.209,3.209,3.209,0
"30",2023-09-16 14:00:00,"2023-09-16","14","BEO-BASE","BEO","BASE","21397541",3.124,3.124,3.124,0
"31",2023-09-16 15:00:00,"2023-09-16","15","BEO-BASE","BEO","BASE","21397541",3.231,3.231,3.231,0
"32",2023-09-16 16:00:00,"2023-09-16","16","BEO-BASE","BEO","BASE","21397541",3.059,3.059,3.059,0
"33",2023-09-16 17:00:00,"2023-09-16","17","BEO-BASE","BEO","BASE","21397541",3.402,3.402,3.402,0
"34",2023-09-16 18:00:00,"2023-09-16","18","BEO-BASE","BEO","BASE","21397541",3.467,3.467,3.467,0
"35",2023-09-16 19:00:00,"2023-09-16","19","BEO-BASE","BEO","BASE","21397541",3.789,3.789,3.789,0
"36",2023-09-16 20:00:00,"2023-09-16","20","BEO-BASE","BEO","BASE","21397541",3.574,3.574,3.574,0
"37",2023-09-16 21:00:00,"2023-09-16","21","BEO-BASE","BEO","BASE","21397541",3.66,3.66,3.66,0
"38",2023-09-16 22:00:00,"2023-09-16","22","BEO-BASE","BEO","BASE","21397541",3.767,3.767,3.767,0
"39",2023-09-16 23:00:00,"2023-09-16","23","BEO-BASE","BEO","BASE","21397541",3.66,3.66,3.66,0
"40",2023-09-17,"2023-09-17","00","BEO-BASE","BEO","BASE","21397541",3.789,3.789,3.789,0
"41",2023-09-17 01:00:00,"2023-09-17","01","BEO-BASE","BEO","BASE","21397541",3.531,3.531,3.531,0
"42",2023-09-17 02:00:00,"2023-09-17","02","BEO-BASE","BEO","BASE","21397541",3.124,3.124,3.124,0
"43",2023-09-17 03:00:00,"2023-09-17","03","BEO-BASE","BEO","BASE","21397541",2.823,2.823,2.823,0
"44",2023-09-17 04:00:00,"2023-09-17","04","BEO-BASE","BEO","BASE","21397541",2.309,2.309,2.309,0
"45",2023-09-17 05:00:00,"2023-09-17","05","BEO-BASE","BEO","BASE","21397541",2.137,2.137,2.137,0
"46",2023-09-17 06:00:00,"2023-09-17","06","BEO-BASE","BEO","BASE","21397541",2.051,2.051,2.051,0
"47",2023-09-17 07:00:00,"2023-09-17","07","BEO-BASE","BEO","BASE","21397541",2.073,2.073,2.073,0
"48",2023-09-17 08:00:00,"2023-09-17","08","BEO-BASE","BEO","BASE","21397541",2.073,2.073,2.073,0
"49",2023-09-17 09:00:00,"2023-09-17","09","BEO-BASE","BEO","BASE","21397541",2.073,2.073,2.073,0
"50",2023-09-17 10:00:00,"2023-09-17","10","BEO-BASE","BEO","BASE","21397541",2.073,2.073,2.073,0
"51",2023-09-17 11:00:00,"2023-09-17","11","BEO-BASE","BEO","BASE","21397541",2.094,2.094,2.094,0
"52",2023-09-17 12:00:00,"2023-09-17","12","BEO-BASE","BEO","BASE","21397541",1.88,1.88,1.88,0
"53",2023-09-17 13:00:00,"2023-09-17","13","BEO-BASE","BEO","BASE","21397541",2.051,2.051,2.051,0
"54",2023-09-17 14:00:00,"2023-09-17","14","BEO-BASE","BEO","BASE","21397541",1.901,1.901,1.901,0
"55",2023-09-17 15:00:00,"2023-09-17","15","BEO-BASE","BEO","BASE","21397541",2.137,2.137,2.137,0
"56",2023-09-17 16:00:00,"2023-09-17","16","BEO-BASE","BEO","BASE","21397541",2.137,2.137,2.137,0
"57",2023-09-17 17:00:00,"2023-09-17","17","BEO-BASE","BEO","BASE","21397541",2.373,2.373,2.373,0
"58",2023-09-17 18:00:00,"2023-09-17","18","BEO-BASE","BEO","BASE","21397541",2.201,2.201,2.201,0
"59",2023-09-17 19:00:00,"2023-09-17","19","BEO-BASE","BEO","BASE","21397541",2.523,2.523,2.523,0
"60",2023-09-17 20:00:00,"2023-09-17","20","BEO-BASE","BEO","BASE","21397541",2.738,2.738,2.738,0
"61",2023-09-17 21:00:00,"2023-09-17","21","BEO-BASE","BEO","BASE","21397541",2.78,2.78,2.78,0
"62",2023-09-17 22:00:00,"2023-09-17","22","BEO-BASE","BEO","BASE","21397541",3.059,3.059,3.059,0
"63",2023-09-17 23:00:00,"2023-09-17","23","BEO-BASE","BEO","BASE","21397541",2.759,2.759,2.759,0
"64",2023-09-18,"2023-09-18","00","BEO-BASE","BEO","BASE","21397541",2.952,2.952,2.952,0
"65",2023-09-18 01:00:00,"2023-09-18","01","BEO-BASE","BEO","BASE","21397541",3.038,3.038,3.038,0
"66",2023-09-18 02:00:00,"2023-09-18","02","BEO-BASE","BEO","BASE","21397541",2.823,2.823,2.823,0
"67",2023-09-18 03:00:00,"2023-09-18","03","BEO-BASE","BEO","BASE","21397541",2.802,2.802,2.802,0
"68",2023-09-18 04:00:00,"2023-09-18","04","BEO-BASE","BEO","BASE","21397541",2.931,2.931,2.931,0
"69",2023-09-18 05:00:00,"2023-09-18","05","BEO-BASE","BEO","BASE","21397541",2.909,2.909,2.909,0
"70",2023-09-18 06:00:00,"2023-09-18","06","BEO-BASE","BEO","BASE","21397541",2.866,2.866,2.866,0
"71",2023-09-18 07:00:00,"2023-09-18","07","BEO-BASE","BEO","BASE","21397541",2.802,2.802,2.802,0
"72",2023-09-18 08:00:00,"2023-09-18","08","BEO-BASE","BEO","BASE","21397541",2.952,2.952,2.952,0
