Time,node-03 / PM10_0,node-03 / PM2_5,node-03 / Temperature,node-04 / PM10_0,node-04 / PM2_5,node-04 / Temperature,node-05 / PM10_0,node-05 / PM2_5,node-05 / Temperature,node-06 / PM10_0,node-06 / PM2_5,node-06 / Temperature,node-07 / PM10_0,node-07 / PM2_5,node-07 / Temperature,node-08 / PM10_0,node-08 / PM2_5,node-08 / Temperature,node-09 / PM10_0,node-09 / PM2_5,node-09 / Temperature,node-10 / PM10_0,node-10 / PM2_5,node-10 / Temperature,node-11 / PM10_0,node-11 / PM2_5,node-11 / Temperature,node-12 / PM10_0,node-12 / PM2_5,node-12 / Temperature,node-13 / PM10_0,node-13 / PM2_5,node-13 / Temperature,node-14 / PM10_0,node-14 / PM2_5,node-14 / Temperature,node-15 / PM10_0,node-15 / PM2_5,node-15 / Temperature,node-16 / PM10_0,node-16 / PM2_5,node-16 / Temperature,node-17 / PM10_0,node-17 / PM2_5,node-17 / Temperature,node-18 / PM10_0,node-18 / PM2_5,node-18 / Temperature,node-19 / PM10_0,node-19 / PM2_5,node-19 / Temperature
07-21-2025 02:00,3.0,3.0,2.717033,3.0,3.0,1.079047,5.0,4.0,4.08597,6.0,5.0,-9.801344,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0
07-21-2025 03:00,5.0,4.0,2.717033,3.0,3.0,1.409835,5.0,4.0,4.08597,6.0,5.0,-9.801344,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0
07-21-2025 04:00,3.0,3.0,2.717033,11.0,9.0,1.079047,5.0,4.0,4.741963,5.0,4.0,-9.801344,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,,,,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0
07-21-2025 05:00,3.0,3.0,2.717033,3.0,3.0,1.409835,4.0,3.0,4.552381,5.0,4.0,-9.801344,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0
07-21-2025 06:00,,,,5.0,4.0,1.409835,5.0,4.0,4.880159,6.0,5.0,-9.801344,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0
07-21-2025 07:00,3.0,3.0,2.530503,3.0,3.0,2.071412,3.0,3.0,4.741963,5.0,4.0,-8.42379,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0
07-21-2025 08:00,3.0,3.0,3.363328,11.0,9.0,2.402201,5.0,4.0,5.207936,6.0,5.0,-8.42379,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0
07-21-2025 09:00,3.0,3.0,3.686475,3.0,3.0,2.73299,3.0,3.0,5.397956,5.0,4.0,-8.42379,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0
07-21-2025 10:00,3.0,3.0,4.009622,13.0,10.0,3.394567,3.0,3.0,6.519047,5.0,4.0,-8.42379,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0
07-21-2025 11:00,3.0,3.0,4.468095,3.0,3.0,3.063778,3.0,3.0,6.328408,7.0,6.0,-7.654654,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0
07-21-2025 12:00,3.0,3.0,4.145163,20.0,16.0,3.394567,4.0,3.0,6.191269,6.0,5.0,-8.42379,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0
07-21-2025 13:00,3.0,3.0,4.468095,3.0,3.0,4.056144,5.0,4.0,6.519047,6.0,5.0,-7.046234,,,,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,7.0
07-21-2025 14:00,3.0,3.0,6.082755,16.0,13.0,7.694819,3.0,3.0,8.677919,8.0,7.0,-4.291125,0.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,9.0,2.0,2.0,9.0,0.0,0.0,10.0,,,,,,,,,,,,
07-21-2025 15:00,3.0,3.0,9.179977,3.0,3.0,8.687185,4.0,3.0,11.569358,7.0,6.0,-2.91357,0.0,0.0,10.0,1.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,10.0,1.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0
07-21-2025 16:00,3.0,3.0,11.249669,5.0,4.0,9.679551,3.0,3.0,13.207157,6.0,5.0,-1.536015,0.0,0.0,10.0,2.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,10.0,1.0,1.0,11.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,12.0
07-21-2025 17:00,3.0,3.0,11.895533,3.0,3.0,10.341129,5.0,4.0,14.385714,5.0,4.0,-1.536015,0.0,0.0,11.0,2.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,12.0,1.0,0.0,11.0,4.0,1.0,12.0,0.0,0.0,14.0,1.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.0,12.0
07-21-2025 18:00,5.0,4.0,11.572601,3.0,3.0,9.348763,5.0,4.0,13.534715,9.0,7.0,-1.536015,1.0,0.0,11.0,3.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,13.0,1.0,0.0,10.0,1.0,1.0,12.0,0.0,0.0,13.0,1.0,0.0,12.0,1.0,0.0,11.0,1.0,0.0,12.0,1.0,0.0,12.0
07-21-2025 19:00,3.0,3.0,11.572601,3.0,3.0,10.341129,5.0,4.0,14.844953,10.0,8.0,-0.15846,1.0,0.0,11.0,1.0,0.0,13.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0,1.0,14.0,1.0,0.0,19.0,0.0,0.0,12.0,1.0,1.0,14.0,0.0,0.0,18.0,1.0,0.0,13.0,1.0,0.0,12.0,4.0,0.0,13.0,0.0,0.0,12.0
07-21-2025 20:00,3.0,3.0,16.739514,21.0,17.0,10.341129,,,,8.0,6.0,-1.536015,1.0,0.0,13.0,4.0,1.0,14.0,1.0,0.0,17.0,1.0,0.0,17.0,8.0,1.0,21.0,,,,2.0,0.0,12.0,3.0,3.0,17.0,0.0,0.0,20.0,1.0,0.0,19.0,1.0,0.0,18.0,1.0,0.0,14.0,1.0,0.0,16.0
07-21-2025 21:00,3.0,3.0,19.322972,3.0,3.0,11.002705,4.0,3.5,16.810309,6.0,5.0,-1.536015,1.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,21.0,1.0,0.0,21.0,1.0,0.0,18.0,0.0,0.0,17.0,1.0,0.0,14.0,1.0,1.0,18.0,1.0,0.0,24.0,0.0,0.0,21.0,1.0,0.0,17.0,1.0,0.0,13.0,0.5,0.0,16.5
07-21-2025 22:00,7.0,6.0,19.968836,3.0,3.0,10.671917,3.0,3.0,15.827631,5.0,4.0,-0.15846,0.0,0.0,15.0,11.0,5.0,16.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,18.0,1.0,0.0,12.0,1.0,0.0,16.0,1.0,0.0,16.0,0.0,0.0,18.0,1.0,0.0,21.0,1.0,1.0,18.0,0.0,0.0,14.0,,,
07-21-2025 23:00,3.0,3.0,13.187262,3.0,3.0,8.356396,5.0,4.0,12.224477,5.0,4.0,-2.91357,0.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,11.0
07-22-2025 00:00,4.0,4.0,11.249669,3.0,3.0,6.371665,,,,5.0,4.0,-5.668679,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,8.0,0.0,0.0,8.0,7.0,7.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0
07-22-2025 01:00,3.0,3.0,6.72862,3.0,3.0,4.717722,3.0,3.0,9.141269,5.0,4.0,-5.668679,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,27.0,24.0,6.0,0.0,0.0,8.0,0.0,0.0,7.0
07-22-2025 02:00,5.0,4.0,5.436892,3.0,3.0,4.056144,5.0,4.0,8.157936,5.0,4.0,-7.046234,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,,,,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,13.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0
07-22-2025 03:00,3.0,3.0,5.113959,3.0,3.0,4.056144,3.0,3.0,7.502381,5.0,4.0,-7.046234,0.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,6.0,1.0,0.0,6.0,0.0,0.0,5.0,4.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0
07-22-2025 04:00,5.0,4.0,4.791027,11.0,9.0,3.725355,3.0,3.0,6.983526,5.0,4.0,-7.046234,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0
07-22-2025 05:00,3.0,3.0,4.145163,3.0,3.0,3.725355,3.0,3.0,6.655967,5.0,4.0,-7.046234,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0
07-22-2025 06:00,3.0,3.0,4.468095,9.0,7.0,4.056144,4.0,4.0,6.655967,5.0,4.0,-7.046234,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,,,,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,6.0,,,,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0
07-22-2025 07:00,3.0,3.0,4.791027,3.0,3.0,5.516835,3.0,3.0,6.846825,5.0,4.0,-5.668679,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0
07-22-2025 08:00,9.0,7.0,5.302211,14.0,11.0,6.371665,3.0,3.0,7.174603,6.0,5.0,-5.668679,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0
07-22-2025 09:00,3.0,3.0,5.759823,3.0,3.0,6.702453,5.0,4.0,7.502381,6.0,5.0,-5.668679,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,8.0,,,,1.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,6.0
07-22-2025 10:00,5.0,4.0,6.082755,21.0,16.0,7.694819,4.0,3.0,8.349924,4.0,4.0,-2.91357,0.0,0.0,8.0,1.0,1.0,10.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,1.0,8.0,2.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0
07-22-2025 11:00,3.0,3.0,7.374484,3.0,3.0,10.341129,3.0,3.0,8.948883,5.0,4.0,-1.536015,0.0,0.0,10.0,0.0,0.0,12.0,4.0,4.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0,9.0,36.0,20.0,9.0,0.0,0.0,9.0,0.0,0.0,11.0,1.0,0.0,9.0,1.0,0.0,10.0,1.0,0.0,8.0
07-22-2025 12:00,3.0,3.0,8.989144,3.0,3.0,11.333495,5.0,4.0,11.241799,5.0,4.0,1.219094,0.0,0.0,13.0,2.0,0.0,14.0,0.0,0.0,12.0,1.0,1.0,12.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,10.0,14.0,13.0,11.0,0.0,0.0,11.0,0.0,0.0,12.0,1.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,9.0
07-22-2025 13:00,3.0,3.0,8.989144,3.0,3.0,12.987438,5.0,4.0,13.862274,5.0,4.0,3.974204,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,50.0,17.0,10.0,1.0,0.0,16.0,1.0,0.0,10.0
07-22-2025 14:00,6.0,5.0,9.312076,3.0,3.0,13.318228,3.0,3.0,14.844953,5.0,4.0,3.974204,0.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,14.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,11.0,47.0,12.0,11.0,0.0,0.0,14.0,1.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,15.0,10.0,0.0,11.0
07-22-2025 15:00,3.0,3.0,9.957941,3.0,3.0,16.956901,3.0,3.0,15.500071,5.0,4.0,6.729313,1.0,0.0,15.0,0.0,0.0,12.0,1.0,1.0,15.0,1.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,12.0,1.0,1.0,12.0,0.0,0.0,15.0,0.0,0.0,11.0,0.0,0.0,12.0,1.0,0.0,13.0,1.0,0.0,12.0
07-22-2025 16:00,11.0,9.0,10.280873,21.0,16.0,13.979804,5.0,4.0,18.120546,10.0,8.0,3.974204,1.0,0.0,15.0,2.0,1.0,12.0,6.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,16.0,2.0,0.0,11.0,1.0,1.0,11.0,0.0,0.0,15.0,1.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,11.0
07-22-2025 17:00,,,,3.0,3.0,15.234346,3.0,3.0,16.15519,5.0,4.0,1.219094,0.0,0.0,13.0,1.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,13.0,1.0,0.0,17.0,1.0,0.0,16.0,0.0,0.0,11.0,3.0,2.0,10.0,0.0,0.0,15.0,,,,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0
07-22-2025 18:00,3.0,3.0,9.957941,3.0,3.0,15.433915,3.0,3.0,14.189834,5.0,4.0,-0.15846,0.0,0.0,14.0,1.0,0.0,11.0,1.0,0.0,14.0,0.0,0.0,14.0,1.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,16.0,10.0,8.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,11.0
07-22-2025 19:00,3.0,3.0,11.572601,3.0,3.0,11.333495,4.0,3.0,16.482749,4.0,4.0,-4.291125,0.0,0.0,12.0,1.0,0.0,10.0,1.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,14.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,12.0,1.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,12.0
07-22-2025 20:00,3.0,3.0,11.249669,4.0,3.0,9.017974,3.0,3.0,13.534715,5.0,4.0,-4.291125,0.0,0.0,10.0,1.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0
07-22-2025 21:00,5.0,4.0,8.020348,3.0,3.0,6.371665,3.0,3.0,10.91424,5.0,4.0,-5.668679,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,9.0,1.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0
07-22-2025 22:00,3.0,3.0,7.374484,3.0,3.0,5.04851,3.0,3.0,9.604001,5.0,4.0,-5.668679,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0
07-22-2025 23:00,5.0,4.0,6.405688,3.0,3.0,4.717722,3.0,3.0,8.621324,5.0,4.0,-5.668679,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0
07-23-2025 00:00,3.0,3.0,6.082755,8.0,7.0,4.386933,4.0,3.0,7.966205,5.0,4.0,-5.668679,0.0,0.0,7.0,8.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0
07-23-2025 01:00,10.0,8.0,5.436892,3.0,3.0,4.386933,3.0,3.0,7.502381,17.0,13.0,-7.046234,7.0,0.0,6.0,23.0,4.0,6.0,1.0,0.0,6.0,16.0,1.0,7.0,3.0,0.0,7.0,1.0,0.0,6.0,6.0,0.0,7.0,9.0,4.0,7.0,1.0,0.0,6.0,1.0,0.0,6.0,4.0,0.0,6.0,1.0,0.0,7.0,3.0,0.0,6.0
07-23-2025 02:00,3.0,3.0,4.791027,24.0,19.0,4.056144,4.0,3.5,7.242953,11.0,9.0,-7.046234,0.0,0.0,7.0,14.0,4.0,6.0,1.0,0.0,6.0,1.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,7.0,9.0,1.0,7.0,1.0,0.0,6.0,1.0,0.0,6.0,6.0,1.0,6.0,4.0,0.0,6.0,7.0,0.0,6.0
07-23-2025 03:00,17.0,13.0,4.791027,,,,15.0,12.0,6.983526,6.0,5.0,-7.046234,0.0,0.0,6.0,7.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,3.0,1.0,7.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,6.0
07-23-2025 04:00,,,,3.0,3.0,3.725355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-23-2025 05:00,5.0,4.5,5.113959,11.0,9.0,4.056144,9.0,7.0,7.311086,13.5,11.0,-7.046234,3.0,0.0,7.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,7.5,5.5,0.0,7.5,1.0,0.0,7.0,1.0,0.0,7.0,9.5,3.0,7.5,5.5,0.0,7.0,1.0,0.0,6.5,8.0,0.0,6.0,0.5,0.0,7.5,2.0,0.0,7.0
07-23-2025 06:00,3.0,3.0,4.979064,3.0,3.0,4.717722,7.0,6.0,6.983526,8.0,7.0,-7.046234,1.0,0.0,6.0,17.0,1.0,6.0,1.0,0.0,6.0,1.0,0.0,7.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,6.0
07-23-2025 07:00,3.0,3.0,5.302211,17.0,14.0,4.386933,6.0,5.0,6.983526,6.0,5.0,-7.046234,0.0,0.0,7.0,10.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0
07-23-2025 08:00,3.0,3.0,4.791027,3.0,3.0,4.386933,3.0,3.0,7.037937,5.0,4.0,-5.668679,0.0,0.0,7.0,1.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0
07-23-2025 09:00,,,,6.0,5.0,5.710088,3.0,3.0,8.293765,5.0,4.0,-5.668679,0.0,0.0,8.0,5.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,7.0,,,,1.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0
07-23-2025 10:00,3.5,3.0,6.405688,3.0,3.0,6.040876,3.0,3.0,9.276442,5.0,4.0,-5.668679,0.0,0.0,8.0,4.0,0.0,8.0,,,,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0
07-23-2025 11:00,3.0,3.0,7.051552,10.0,8.0,6.702453,4.0,3.0,9.931561,5.0,4.0,-4.291125,0.0,0.0,10.0,1.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,7.0
07-23-2025 12:00,3.0,3.0,7.697416,,,,3.0,3.0,12.224477,,,,1.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,11.0,1.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,9.0,1.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,8.0,,,,0.0,0.0,11.0,0.0,0.0,8.0
07-23-2025 13:00,3.0,3.0,7.697416,6.0,5.0,8.85258,3.0,3.0,13.730159,,,,0.0,0.0,12.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,9.0,,,,0.0,0.0,8.0,0.0,0.0,8.5,0.0,0.0,11.0,0.0,0.0,8.0
07-23-2025 14:00,3.0,3.0,8.020348,3.0,3.0,10.01034,4.0,3.0,15.172512,,,,0.0,0.0,12.0,1.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,12.0,,,,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,11.0,1.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,9.0
07-23-2025 15:00,3.0,3.0,7.887389,3.0,3.0,10.671917,3.0,3.0,15.369048,,,,0.0,0.0,11.0,1.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,12.0,,,,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,12.0,,,,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0
07-23-2025 16:00,3.0,3.0,8.989144,3.0,3.0,12.656649,3.0,3.0,16.15519,,,,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.666667,0.0,0.0,9.0,2.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0
