Time,node-03 / Temperature,node-03 / PM2_5,node-03 / PM10_0,node-04 / Temperature,node-04 / PM2_5,node-04 / PM10_0,node-05 / Temperature,node-05 / PM2_5,node-05 / PM10_0,node-06 / Temperature,node-06 / PM2_5,node-06 / PM10_0,node-07 / Temperature,node-07 / PM2_5,node-07 / PM10_0,node-08 / Temperature,node-08 / PM2_5,node-08 / PM10_0,node-09 / Temperature,node-09 / PM2_5,node-09 / PM10_0,node-10 / Temperature,node-10 / PM2_5,node-10 / PM10_0,node-11 / Temperature,node-11 / PM2_5,node-11 / PM10_0,node-12 / Temperature,node-12 / PM2_5,node-12 / PM10_0,node-13 / Temperature,node-13 / PM2_5,node-13 / PM10_0,node-14 / Temperature,node-14 / PM2_5,node-14 / PM10_0,node-15 / Temperature,node-15 / PM2_5,node-15 / PM10_0,node-16 / Temperature,node-16 / PM2_5,node-16 / PM10_0,node-17 / Temperature,node-17 / PM2_5,node-17 / PM10_0,node-18 / Temperature,node-18 / PM2_5,node-18 / PM10_0,node-19 / Temperature,node-19 / PM2_5,node-19 / PM10_0
06-08-2025 13:00,-0.375886,3.0,3.0,0.086681,3.0,3.0,2.725254,3.0,3.0,-12.556454,5.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,57.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
06-08-2025 14:00,-0.698818,3.0,3.0,0.748258,14.0,17.0,,,,-12.556454,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0
06-08-2025 15:00,-0.375886,3.0,3.0,0.086681,3.0,3.0,2.070136,4.0,5.0,-12.556454,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-08-2025 16:00,-0.052954,3.0,3.0,0.417469,3.0,3.0,2.397695,4.0,5.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06-08-2025 17:00,,,,0.748258,3.0,3.0,3.052814,4.0,5.0,-11.178899,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
06-08-2025 18:00,0.269978,3.0,3.0,0.748258,10.0,12.0,2.913492,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
06-08-2025 19:00,0.269978,3.0,3.0,1.079047,3.0,3.0,2.725254,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
06-08-2025 20:00,0.59291,3.0,3.0,1.079047,3.0,3.0,3.052814,4.0,5.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
06-08-2025 21:00,0.59291,3.0,3.0,0.748258,3.0,3.0,3.052814,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
06-08-2025 22:00,0.269978,5.0,6.0,0.086681,9.0,11.0,2.725254,3.0,3.0,-11.178899,6.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
06-08-2025 23:00,0.269978,3.0,3.0,0.417469,3.0,3.0,2.725254,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
06-09-2025 00:00,0.269978,4.0,5.0,-0.244108,11.0,14.0,2.397695,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
06-09-2025 01:00,0.59291,3.0,3.0,-0.385561,3.0,3.0,2.397695,3.0,3.0,-11.178899,4.0,5.0,2.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
06-09-2025 02:00,0.269978,12.0,15.0,-0.905685,3.0,3.0,2.327925,3.0,3.0,-11.798799,6.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
06-09-2025 03:00,-0.052954,3.0,3.0,-1.236474,3.0,3.0,1.742576,4.0,4.0,-12.556454,14.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06-09-2025 04:00,-0.375886,6.0,7.0,-1.567263,14.0,17.0,1.742576,3.0,3.0,-12.556454,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06-09-2025 05:00,-0.375886,3.0,3.0,-1.567263,3.0,3.0,0.759898,3.0,3.0,-11.178899,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06-09-2025 06:00,0.59291,3.0,3.0,-0.905685,6.0,7.0,1.415017,3.0,3.0,-11.178899,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06-09-2025 07:00,2.207571,3.0,3.0,1.079047,3.0,3.0,1.930159,3.0,3.0,-8.42379,4.0,5.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
06-09-2025 08:00,1.238775,3.0,3.0,2.73299,8.0,10.0,4.224603,3.0,3.0,-7.046234,4.0,5.0,4.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
06-09-2025 09:00,1.561707,3.0,3.0,3.394567,3.0,3.0,5.34573,4.0,5.0,-5.668679,4.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
06-09-2025 10:00,2.207571,3.0,3.0,4.717722,20.0,26.0,7.447387,4.0,5.0,-5.668679,4.0,5.0,,,,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,,,,4.0,1.0,1.0,3.0,0.0,0.0,,,,2.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0
06-09-2025 11:00,1.884638,3.0,3.0,5.710088,3.0,3.0,8.485714,4.0,5.0,-2.91357,4.0,5.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0
06-09-2025 12:00,2.853435,3.0,3.0,6.371665,8.0,10.0,9.411436,3.0,4.0,-0.15846,4.0,5.0,9.0,0.0,0.0,12.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0
06-09-2025 13:00,4.468095,3.0,3.0,7.033242,3.0,3.0,9.411436,4.0,5.0,-0.15846,4.0,5.0,7.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0
06-09-2025 14:00,4.468095,4.0,5.0,8.822527,10.0,13.0,10.393459,4.0,5.0,-1.536015,4.0,5.0,8.0,0.0,0.0,11.0,0.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0
06-09-2025 15:00,4.468095,3.0,3.0,7.694819,3.0,3.0,9.34383,3.0,3.0,-2.91357,5.0,6.0,8.0,0.0,0.0,10.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
06-09-2025 16:00,,,,,,,,,,-4.291125,4.0,5.0,7.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,,,,,,,7.0,0.0,0.0,,,,,,,5.0,0.0,0.0,,,,7.0,0.0,0.0,5.0,0.0,0.0
06-09-2025 18:00,3.312372,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,,,,,,,,,,,,,,,
06-09-2025 19:00,,,,3.725355,3.0,3.0,6.655967,3.0,3.0,-7.046234,4.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,,,,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0
06-09-2025 20:00,4.468095,3.0,3.0,2.73299,12.0,15.0,6.138022,3.0,3.0,,,,5.0,0.0,0.0,,,,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,,,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,,,,6.0,0.0,0.0,5.0,0.0,0.0
06-09-2025 21:00,3.822231,3.0,3.0,3.394567,3.0,3.0,6.519047,4.0,5.0,-7.046234,4.0,4.5,5.0,0.0,0.0,7.0,0.0,0.5,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,6.5,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0
06-09-2025 22:00,3.499299,3.0,3.0,1.409835,5.0,6.0,5.34573,4.0,5.0,-8.42379,4.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-09-2025 23:00,3.499299,3.0,3.0,1.409835,3.0,3.0,5.155998,4.0,5.0,-8.42379,4.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 00:00,3.822231,3.0,3.0,1.079047,3.0,3.0,4.690611,3.0,3.0,-9.801344,4.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 01:00,3.499299,3.0,3.0,,,,3.896825,3.0,3.0,-9.801344,4.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 02:00,3.176367,3.0,3.0,0.748258,3.0,3.0,3.569048,3.0,3.0,-9.801344,4.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 03:00,2.853435,3.0,3.0,0.417469,8.0,10.0,,,,-9.801344,4.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,,,,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 04:00,2.853435,3.0,3.0,0.748258,3.0,3.0,3.707933,3.0,3.0,-5.668679,4.0,5.0,4.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0
06-10-2025 05:00,3.822231,3.0,3.0,1.880573,14.0,18.0,3.707933,3.0,3.0,-5.668679,4.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0
06-10-2025 06:00,5.113959,3.0,3.0,1.740624,3.0,3.0,4.035492,4.0,5.0,-5.668679,4.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,,,,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
06-10-2025 07:00,6.72862,3.0,3.0,2.73299,3.0,3.0,5.01817,3.0,3.0,-2.91357,4.0,5.0,6.0,0.0,0.0,13.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,8.0,1.0,6.0,5.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0
06-10-2025 08:00,7.051552,3.0,3.0,3.063778,3.0,3.0,8.485714,3.0,3.0,2.596649,7.0,8.0,9.0,0.0,3.0,17.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,1.0,5.0,0.0,1.0,9.0,3.0,7.0,6.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,4.0,10.0,0.0,1.0,7.0,0.0,0.0
06-10-2025 09:00,7.830413,3.0,3.0,8.687185,3.0,3.0,13.339531,3.0,3.0,5.351759,4.0,5.0,12.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,0.0,7.0,0.0,0.0,11.0,34.0,68.0,9.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,11.0,20.0,20.0,8.0,0.0,1.0
06-10-2025 10:00,8.020348,3.0,3.0,13.979804,3.0,3.0,13.994214,3.0,3.0,3.974204,5.0,6.0,12.0,0.0,0.0,17.0,0.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,1.0,11.0,0.0,0.0,8.0,0.0,1.0,11.0,1.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,,,,8.0,0.0,0.0
06-10-2025 11:00,8.475848,4.0,5.0,14.310593,3.0,3.0,15.172512,3.0,3.0,6.729313,4.0,5.0,12.0,0.0,1.5,18.0,0.0,2.0,11.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,1.0,10.0,16.0,28.0,10.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0
06-10-2025 12:00,9.312076,3.0,3.0,14.442205,3.0,3.0,13.994214,3.0,3.0,5.351759,4.0,5.0,13.0,0.0,0.0,15.0,0.0,3.0,12.0,0.0,0.0,12.0,0.0,1.0,15.0,0.0,1.0,14.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0
06-10-2025 13:00,8.666213,4.0,5.0,13.119929,11.0,14.0,15.303579,3.0,3.0,3.974204,4.0,5.0,12.0,0.0,0.0,12.0,0.0,3.0,12.0,0.0,0.0,12.0,1.0,8.0,13.0,0.0,1.0,12.0,5.0,10.0,9.0,0.0,0.0,11.0,0.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0
06-10-2025 14:00,8.475848,3.0,3.0,11.797652,3.0,3.0,13.339531,4.0,5.0,1.219094,4.0,5.0,11.0,0.0,0.0,12.0,0.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,2.0,9.0,0.0,0.0,11.0,0.0,1.0,12.0,0.0,1.0,11.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0
06-10-2025 15:00,9.957941,3.0,3.0,12.656649,4.0,5.0,13.830543,3.0,3.0,-0.15846,4.0,5.0,12.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,1.0,11.0,30.0,61.0,9.0,0.0,0.0,11.0,0.0,1.0,13.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,12.0,1.0,1.0,12.0,0.0,0.0
06-10-2025 16:00,10.089434,3.0,3.0,11.333495,3.0,3.0,13.666873,3.0,4.0,-1.536015,4.0,5.0,12.0,0.0,0.0,11.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,13.0,13.0,28.0,9.0,0.0,0.0,12.0,0.0,1.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0
06-10-2025 17:00,12.025737,3.0,3.0,12.78936,12.0,15.0,14.321554,4.0,5.0,-1.536015,5.0,6.0,12.0,0.0,0.0,9.0,0.0,1.0,14.0,0.0,0.0,14.0,0.0,9.0,14.0,0.0,1.0,16.0,12.0,27.0,9.0,0.0,0.0,13.0,4.0,6.0,12.0,0.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0
06-10-2025 18:00,10.412151,3.0,3.0,15.433915,3.0,3.0,15.827631,8.0,10.0,-2.91357,4.0,5.0,9.0,0.0,0.0,9.0,1.0,12.0,11.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,1.0,12.0,0.0,5.0,10.0,0.0,0.0,11.0,1.0,1.0,9.0,0.0,0.0,11.0,0.0,0.0,10.0,10.0,24.0,10.0,0.0,0.0,10.0,0.0,0.0
06-10-2025 19:00,10.280873,3.0,3.0,10.341129,12.0,15.0,10.066118,3.0,3.0,,,,9.0,0.0,1.0,,,,10.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0,1.0,,,,11.0,0.0,1.0,,,,10.0,0.0,1.0,,,,9.0,0.0,0.0,10.0,0.0,1.0
06-10-2025 20:00,9.766717,3.0,3.0,8.491958,3.0,3.0,9.931561,3.0,3.0,,,,,,,,,,,,,,,,10.0,0.0,0.0,9.0,0.0,0.0,,,,10.0,1.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,,,,,,,9.0,0.0,0.0
06-10-2025 21:00,8.798565,4.0,5.0,7.169681,12.0,15.0,9.411436,3.0,4.0,,,,8.0,0.0,0.0,,,,9.5,0.0,0.0,9.5,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,,,,9.0,0.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,,,,,,,8.0,0.0,0.0
06-10-2025 22:00,6.72862,3.0,3.0,,,,7.830158,3.0,4.0,,,,8.0,0.0,0.0,,,,7.0,0.0,0.0,,,,9.0,0.0,1.0,7.0,0.0,0.0,,,,8.0,1.0,1.0,9.0,0.0,0.0,7.0,0.0,0.0,,,,,,,5.0,0.0,0.0
06-10-2025 23:00,4.468095,3.0,3.0,3.394567,5.0,6.0,6.655967,3.0,4.0,,,,6.0,0.0,0.0,,,,5.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,,,,6.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,,,,,,,4.0,0.0,0.0
06-11-2025 00:00,3.499299,3.0,3.0,1.409835,3.0,3.0,6.792704,4.0,5.0,,,,5.0,0.0,0.0,,,,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,,,,5.0,1.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,4.0,0.0,0.0
06-11-2025 01:00,3.499299,3.0,3.0,1.079047,13.0,16.0,4.552381,3.0,3.0,,,,4.0,0.0,0.0,7.0,0.0,0.333333,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,7.428571,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.142857,7.666667,0.0,0.0,4.0,0.0,0.0
06-11-2025 02:00,,,,1.079047,3.0,3.0,5.34573,4.0,5.0,-7.562817,4.375,5.25,4.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
06-11-2025 03:00,3.822231,3.0,3.0,1.079047,13.0,17.0,5.34573,4.0,5.0,-8.42379,4.0,5.0,4.0,0.0,0.0,4.0,0.0,1.0,,,,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0
06-11-2025 04:00,3.499299,3.0,3.0,1.079047,3.0,3.0,6.000848,4.0,5.0,-8.42379,5.0,6.0,5.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
06-11-2025 05:00,4.468095,3.0,3.0,1.409835,13.0,17.0,6.465364,3.0,3.0,-8.42379,4.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,,,
