"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-09-01,"BEO-BASE","BEO","BASE","21390415",247,1,124,246
"2",2022-09-01,"SSMH-BASE","SSMH","BASE","21390413",214,1,107.5,213
"3",2022-09-01,"SSMH-SB","SSMH","SB","21362319",171,1,86,170
"4",2022-09-01,"TNHA-BASE","TNHA","BASE","21176526",229,1,115,228
"5",2022-09-01,"TNHA-SA","TNHA","SA","21398620",184,1,92.5,183
"6",2022-09-01,"TNHA-SB","TNHA","SB","21398616",-888.88,-888.88,-888.88,0
"7",2022-09-01,"TNHA-SC","TNHA","SC","21362317",109,1,55,108
"8",2022-09-01,"TNHA-SD","TNHA","SD","21362315",133,1,67,132
"9",2022-09-02,"BEO-BASE","BEO","BASE","21390415",258,1,129.5,257
"10",2022-09-02,"SSMH-BASE","SSMH","BASE","21390413",173,1,87,172
"11",2022-09-02,"SSMH-SB","SSMH","SB","21362319",132,1,66.5,131
"12",2022-09-02,"TNHA-BASE","TNHA","BASE","21176526",196,1,98.5,195
"13",2022-09-02,"TNHA-SA","TNHA","SA","21398620",137,1,69,136
"14",2022-09-02,"TNHA-SB","TNHA","SB","21398616",-888.88,-888.88,-888.88,0
"15",2022-09-02,"TNHA-SC","TNHA","SC","21362317",99,1,50,98
"16",2022-09-02,"TNHA-SD","TNHA","SD","21362315",134,1,67.5,133
"17",2022-09-03,"BEO-BASE","BEO","BASE","21390415",343,1,172,342
"18",2022-09-03,"SSMH-BASE","SSMH","BASE","21390413",217,1,109,216
"19",2022-09-03,"SSMH-SB","SSMH","SB","21362319",151,1,76,150
"20",2022-09-03,"TNHA-BASE","TNHA","BASE","21176526",309,1,155,308
"21",2022-09-03,"TNHA-SA","TNHA","SA","21398620",262,1,131.5,261
"22",2022-09-03,"TNHA-SB","TNHA","SB","21398616",-888.88,-888.88,-888.88,0
"23",2022-09-03,"TNHA-SC","TNHA","SC","21362317",86,1,43.5,85
"24",2022-09-03,"TNHA-SD","TNHA","SD","21362315",164,1,82.5,163
"25",2022-09-04,"BEO-BASE","BEO","BASE","21390415",637,1,319,636
"26",2022-09-04,"SSMH-BASE","SSMH","BASE","21390413",673,1,337,672
"27",2022-09-04,"SSMH-SB","SSMH","SB","21362319",259,1,130,258
"28",2022-09-04,"TNHA-BASE","TNHA","BASE","21176526",572,1,286.5,571
"29",2022-09-04,"TNHA-SA","TNHA","SA","21398620",574,1,287.5,573
"30",2022-09-04,"TNHA-SB","TNHA","SB","21398616",-888.88,-888.88,-888.88,0
"31",2022-09-04,"TNHA-SC","TNHA","SC","21362317",98,1,49.5,97
"32",2022-09-04,"TNHA-SD","TNHA","SD","21362315",287,1,144,286
"33",2022-09-05,"BEO-BASE","BEO","BASE","21390415",518,1,259.5,517
