"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-12-01,"BEO-BASE","BEO","BASE","21397541",-46.85,-46.85,-46.85,0
"2",2023-12-01,"SSMH-BASE","SSMH","BASE","21390849",-6.7,-10.431,-8.5655,3.731
"3",2023-12-01,"TNHA-BASE","TNHA","BASE","21390850",-6.742,-10.281,-8.5115,3.539
"4",2023-12-01,"TNHA-SA","TNHA","SA","21380919",-6.7,-9.85,-8.275,3.15
"5",2023-12-01,"TNHA-SD","TNHA","SD","21398666",-6.89,-10.36,-8.625,3.47
"6",2023-12-01,"TNHA-SF","TNHA","SF","21212510",-6.91,-7.38,-7.145,0.47
"7",2023-12-02,"BEO-BASE","BEO","BASE","21397541",-46.85,-46.85,-46.85,0
"8",2023-12-02,"SSMH-SA","SSMH","SA","21398670",-8,-14.07,-11.035,6.07
"9",2023-12-02,"SSMH-SB","SSMH","SB","21398665",-8.26,-12.66,-10.46,4.4
"10",2023-12-02,"TNHA-BASE","TNHA","BASE","21390850",-7.214,-14.507,-10.8605,7.293
"11",2023-12-02,"TNHA-SA","TNHA","SA","21380919",-7,-14.16,-10.58,7.16
"12",2023-12-02,"TNHA-SD","TNHA","SD","21398666",-7.23,-14.55,-10.89,7.32
"13",2023-12-02,"TNHA-SF","TNHA","SF","21212510",-6.87,-8.67,-7.77,1.8
"14",2023-12-03,"SSMH-SA","SSMH","SA","21398670",-6.63,-11.22,-8.925,4.59
"15",2023-12-03,"SSMH-SB","SSMH","SB","21398665",-7,-11.09,-9.045,4.09
"16",2023-12-03,"TNHA-BASE","TNHA","BASE","21390850",-6.957,-11.718,-9.3375,4.761
"17",2023-12-03,"TNHA-SA","TNHA","SA","21380919",-6.8,-11.91,-9.355,5.11
"18",2023-12-03,"TNHA-SD","TNHA","SD","21398666",-7.02,-11.95,-9.485,4.93
"19",2023-12-03,"TNHA-SF","TNHA","SF","21212510",-7.51,-8.41,-7.96,0.9
"20",2023-12-04,"SSMH-SA","SSMH","SA","21398670",-9.29,-12.38,-10.835,3.09
"21",2023-12-04,"SSMH-SB","SSMH","SB","21398665",-9.55,-12.49,-11.02,2.94
"22",2023-12-04,"TNHA-BASE","TNHA","BASE","21390850",-9.552,-12.061,-10.8065,2.509
"23",2023-12-04,"TNHA-SA","TNHA","SA","21380919",-9.31,-11.95,-10.63,2.64
"24",2023-12-04,"TNHA-SD","TNHA","SD","21398666",-9.63,-12.25,-10.94,2.62
"25",2023-12-04,"TNHA-SF","TNHA","SF","21212510",-8.33,-8.67,-8.5,0.34
"26",2023-12-05,"SSMH-SA","SSMH","SA","21398670",-8.58,-12.25,-10.415,3.67
"27",2023-12-05,"SSMH-SB","SSMH","SB","21398665",-9.14,-9.14,-9.14,0
"28",2023-12-05,"TNHA-BASE","TNHA","BASE","21390850",-9.123,-14.142,-11.6325,5.019
"29",2023-12-05,"TNHA-SA","TNHA","SA","21380919",-8.86,-13.73,-11.295,4.87
"30",2023-12-05,"TNHA-SD","TNHA","SD","21398666",-9.16,-14.27,-11.715,5.11
"31",2023-12-05,"TNHA-SF","TNHA","SF","21212510",-8.26,-9.91,-9.085,1.65
"32",2023-12-06,"SSMH-SA","SSMH","SA","21398670",-15.43,-18.28,-16.855,2.85
"33",2023-12-06,"TNHA-BASE","TNHA","BASE","21390850",-14.678,-17.595,-16.1365,2.917
"34",2023-12-06,"TNHA-SA","TNHA","SA","21380919",-14.5,-17.42,-15.96,2.92
"35",2023-12-06,"TNHA-SD","TNHA","SD","21398666",-14.76,-17.72,-16.24,2.96
"36",2023-12-06,"TNHA-SF","TNHA","SF","21212510",-10.02,-11.29,-10.655,1.27
"37",2023-12-07,"TNHA-BASE","TNHA","BASE","21390850",-13.649,-20.147,-16.898,6.498
"38",2023-12-07,"TNHA-SA","TNHA","SA","21380919",-13.54,-20.02,-16.78,6.48
"39",2023-12-07,"TNHA-SD","TNHA","SD","21398666",-13.75,-20.1,-16.925,6.35
"40",2023-12-07,"TNHA-SF","TNHA","SF","21212510",-11.16,-12.23,-11.695,1.07
"41",2023-12-08,"TNHA-BASE","TNHA","BASE","21390850",-10.281,-19.289,-14.785,9.008
"42",2023-12-08,"TNHA-SA","TNHA","SA","21380919",-10.53,-19.63,-15.08,9.1
"43",2023-12-08,"TNHA-SD","TNHA","SD","21398666",-10.41,-19.48,-14.945,9.07
"44",2023-12-08,"TNHA-SF","TNHA","SF","21212510",-10.41,-12.38,-11.395,1.97
"45",2023-12-09,"TNHA-BASE","TNHA","BASE","21390850",-12.297,-14.206,-13.2515,1.909
"46",2023-12-09,"TNHA-SA","TNHA","SA","21380919",-12.23,-14.1,-13.165,1.87
"47",2023-12-09,"TNHA-SD","TNHA","SD","21398666",-12.57,-14.22,-13.395,1.65
"48",2023-12-09,"TNHA-SF","TNHA","SF","21212510",-10.56,-10.94,-10.75,0.379999999999999
"49",2023-12-10,"SSMH-SA","SSMH","SA","21398670",-15.15,-15.15,-15.15,0
"50",2023-12-10,"TNHA-BASE","TNHA","BASE","21390850",-14.292,-17.037,-15.6645,2.745
"51",2023-12-10,"TNHA-SA","TNHA","SA","21380919",-14.2,-16.88,-15.54,2.68
"52",2023-12-10,"TNHA-SD","TNHA","SD","21398666",-14.31,-17.06,-15.685,2.75
"53",2023-12-10,"TNHA-SF","TNHA","SF","21212510",-11.03,-12.27,-11.65,1.24
"54",2023-12-11,"TNHA-BASE","TNHA","BASE","21390850",-15.407,-17.166,-16.2865,1.759
"55",2023-12-11,"TNHA-SA","TNHA","SA","21380919",-15.34,-16.95,-16.145,1.61
"56",2023-12-11,"TNHA-SD","TNHA","SD","21398666",-15.68,-17.25,-16.465,1.57
"57",2023-12-11,"TNHA-SF","TNHA","SF","21212510",-12.04,-12.92,-12.48,0.880000000000001
"58",2023-12-12,"TNHA-BASE","TNHA","BASE","21390850",-16.008,-22.121,-19.0645,6.113
"59",2023-12-12,"TNHA-SA","TNHA","SA","21380919",-16.03,-21.8,-18.915,5.77
