"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-06-19,"SSMH-BASE","SSMH","BASE","21390413",NA,NA,NA,NA
"2",2022-06-19,"SSMH-SB","SSMH","SB","21362319",614,9,311.5,605
"3",2022-06-19,"TNHA-BASE","TNHA","BASE","21176526",731,13,372,718
"4",2022-06-19,"TNHA-SA","TNHA","SA","21398620",839,7,423,832
"5",2022-06-19,"TNHA-SB","TNHA","SB","21398616",672,17,344.5,655
"6",2022-06-19,"TNHA-SC","TNHA","SC","21362317",488,13,250.5,475
"7",2022-06-19,"TNHA-SD","TNHA","SD","21362315",798,9,403.5,789
"8",2022-06-20,"SSMH-BASE","SSMH","BASE","21390413",977,8,492.5,969
"9",2022-06-20,"SSMH-SB","SSMH","SB","21362319",647,7,327,640
"10",2022-06-20,"TNHA-BASE","TNHA","BASE","21176526",792,8,400,784
"11",2022-06-20,"TNHA-SA","TNHA","SA","21398620",836,4,420,832
"12",2022-06-20,"TNHA-SB","TNHA","SB","21398616",687,14,350.5,673
"13",2022-06-20,"TNHA-SC","TNHA","SC","21362317",434,18,226,416
"14",2022-06-20,"TNHA-SD","TNHA","SD","21362315",772,7,389.5,765
"15",2022-06-21,"SSMH-BASE","SSMH","BASE","21390413",374,6,190,368
"16",2022-06-21,"SSMH-SB","SSMH","SB","21362319",583,4,293.5,579
"17",2022-06-21,"TNHA-BASE","TNHA","BASE","21176526",619,6,312.5,613
"18",2022-06-21,"TNHA-SA","TNHA","SA","21398620",812,3,407.5,809
"19",2022-06-21,"TNHA-SB","TNHA","SB","21398616",631,7,319,624
"20",2022-06-21,"TNHA-SC","TNHA","SC","21362317",453,4,228.5,449
"21",2022-06-21,"TNHA-SD","TNHA","SD","21362315",297,4,150.5,293
"22",2022-06-22,"SSMH-BASE","SSMH","BASE","21390413",397,4,200.5,393
"23",2022-06-22,"SSMH-SB","SSMH","SB","21362319",572,3,287.5,569
"24",2022-06-22,"TNHA-BASE","TNHA","BASE","21176526",703,6,354.5,697
"25",2022-06-22,"TNHA-SA","TNHA","SA","21398620",818,2,410,816
"26",2022-06-22,"TNHA-SB","TNHA","SB","21398616",681,7,344,674
"27",2022-06-22,"TNHA-SC","TNHA","SC","21362317",457,4,230.5,453
"28",2022-06-22,"TNHA-SD","TNHA","SD","21362315",278,3,140.5,275
"29",2022-06-23,"SSMH-BASE","SSMH","BASE","21390413",493,4,248.5,489
"30",2022-06-23,"SSMH-SB","SSMH","SB","21362319",308,3,155.5,305
"31",2022-06-23,"TNHA-BASE","TNHA","BASE","21176526",369,6,187.5,363
"32",2022-06-23,"TNHA-SA","TNHA","SA","21398620",336,2,169,334
"33",2022-06-23,"TNHA-SB","TNHA","SB","21398616",412,6,209,406
"34",2022-06-23,"TNHA-SC","TNHA","SC","21362317",181,3,92,178
"35",2022-06-23,"TNHA-SD","TNHA","SD","21362315",291,3,147,288
"36",2022-06-24,"SSMH-BASE","SSMH","BASE","21390413",263,4,133.5,259
"37",2022-06-24,"SSMH-SB","SSMH","SB","21362319",321,3,162,318
"38",2022-06-24,"TNHA-BASE","TNHA","BASE","21176526",337,4,170.5,333
"39",2022-06-24,"TNHA-SA","TNHA","SA","21398620",284,2,143,282
"40",2022-06-24,"TNHA-SB","TNHA","SB","21398616",369,4,186.5,365
"41",2022-06-24,"TNHA-SC","TNHA","SC","21362317",173,3,88,170
"42",2022-06-24,"TNHA-SD","TNHA","SD","21362315",183,2,92.5,181
"43",2022-06-25,"SSMH-BASE","SSMH","BASE","21390413",918,7,462.5,911
"44",2022-06-25,"SSMH-SB","SSMH","SB","21362319",267,7,137,260
"45",2022-06-25,"TNHA-BASE","TNHA","BASE","21176526",714,8,361,706
"46",2022-06-25,"TNHA-SA","TNHA","SA","21398620",617,4,310.5,613
"47",2022-06-25,"TNHA-SB","TNHA","SB","21398616",654,11,332.5,643
"48",2022-06-25,"TNHA-SC","TNHA","SC","21362317",162,7,84.5,155
"49",2022-06-25,"TNHA-SD","TNHA","SD","21362315",778,6,392,772
"50",2022-06-26,"SSMH-BASE","SSMH","BASE","21390413",NA,NA,NA,NA
"51",2022-06-26,"SSMH-SB","SSMH","SB","21362319",639,1,320,638
"52",2022-06-26,"TNHA-BASE","TNHA","BASE","21176526",774,1,387.5,773
"53",2022-06-26,"TNHA-SA","TNHA","SA","21398620",858,1,429.5,857
"54",2022-06-26,"TNHA-SB","TNHA","SB","21398616",673,1,337,672
"55",2022-06-26,"TNHA-SC","TNHA","SC","21362317",298,1,149.5,297
"56",2022-06-26,"TNHA-SD","TNHA","SD","21362315",777,1,389,776
"57",2022-06-27,"SSMH-BASE","SSMH","BASE","21390413",NA,NA,NA,NA
"58",2022-06-27,"SSMH-SB","SSMH","SB","21362319",632,1,316.5,631
"59",2022-06-27,"TNHA-BASE","TNHA","BASE","21176526",851,2,426.5,849
"60",2022-06-27,"TNHA-SA","TNHA","SA","21398620",839,1,420,838
"61",2022-06-27,"TNHA-SB","TNHA","SB","21398616",763,2,382.5,761
"62",2022-06-27,"TNHA-SC","TNHA","SC","21362317",158,1,79.5,157
"63",2022-06-27,"TNHA-SD","TNHA","SD","21362315",823,1,412,822
"64",2022-06-28,"SSMH-BASE","SSMH","BASE","21390413",411,7,209,404
"65",2022-06-28,"SSMH-SB","SSMH","SB","21362319",566,6,286,560
"66",2022-06-28,"TNHA-BASE","TNHA","BASE","21176526",666,8,337,658
"67",2022-06-28,"TNHA-SA","TNHA","SA","21398620",838,4,421,834
"68",2022-06-28,"TNHA-SB","TNHA","SB","21398616",633,8,320.5,625
"69",2022-06-28,"TNHA-SC","TNHA","SC","21362317",391,4,197.5,387
"70",2022-06-28,"TNHA-SD","TNHA","SD","21362315",227,4,115.5,223
"71",2022-06-29,"SSMH-BASE","SSMH","BASE","21390413",977,4,490.5,973
"72",2022-06-29,"SSMH-SB","SSMH","SB","21362319",522,2,262,520
"73",2022-06-29,"TNHA-BASE","TNHA","BASE","21176526",669,4,336.5,665
"74",2022-06-29,"TNHA-SA","TNHA","SA","21398620",841,2,421.5,839
"75",2022-06-29,"TNHA-SB","TNHA","SB","21398616",644,4,324,640
"76",2022-06-29,"TNHA-SC","TNHA","SC","21362317",184,2,93,182
"77",2022-06-29,"TNHA-SD","TNHA","SD","21362315",443,2,222.5,441
"78",2022-06-30,"SSMH-BASE","SSMH","BASE","21390413",811,9,410,802
"79",2022-06-30,"SSMH-SB","SSMH","SB","21362319",581,9,295,572
"80",2022-06-30,"TNHA-BASE","TNHA","BASE","21176526",663,9,336,654
"81",2022-06-30,"TNHA-SA","TNHA","SA","21398620",809,6,407.5,803
"82",2022-06-30,"TNHA-SB","TNHA","SB","21398616",677,18,347.5,659
"83",2022-06-30,"TNHA-SC","TNHA","SC","21362317",392,1,196.5,391
"84",2022-06-30,"TNHA-SD","TNHA","SD","21362315",682,8,345,674
"85",2022-07-01,"SSMH-BASE","SSMH","BASE","21390413",848,9,428.5,839
"86",2022-07-01,"SSMH-SB","SSMH","SB","21362319",606,9,307.5,597
"87",2022-07-01,"TNHA-BASE","TNHA","BASE","21176526",657,11,334,646
"88",2022-07-01,"TNHA-SA","TNHA","SA","21398620",818,8,413,810
"89",2022-07-01,"TNHA-SB","TNHA","SB","21398616",637,21,329,616
"90",2022-07-01,"TNHA-SC","TNHA","SC","21362317",328,22,175,306
"91",2022-07-01,"TNHA-SD","TNHA","SD","21362315",723,11,367,712
"92",2022-07-02,"SSMH-BASE","SSMH","BASE","21390413",647,12,329.5,635
"93",2022-07-02,"SSMH-SB","SSMH","SB","21362319",593,17,305,576
"94",2022-07-02,"TNHA-BASE","TNHA","BASE","21176526",621,14,317.5,607
"95",2022-07-02,"TNHA-SA","TNHA","SA","21398620",807,12,409.5,795
"96",2022-07-02,"TNHA-SB","TNHA","SB","21398616",608,47,327.5,561
"97",2022-07-02,"TNHA-SC","TNHA","SC","21362317",429,23,226,406
"98",2022-07-02,"TNHA-SD","TNHA","SD","21362315",527,14,270.5,513
"99",2022-07-03,"SSMH-BASE","SSMH","BASE","21390413",631,16,323.5,615
"100",2022-07-03,"SSMH-SB","SSMH","SB","21362319",427,16,221.5,411
"101",2022-07-03,"TNHA-BASE","TNHA","BASE","21176526",509,18,263.5,491
"102",2022-07-03,"TNHA-SA","TNHA","SA","21398620",584,8,296,576
"103",2022-07-03,"TNHA-SB","TNHA","SB","21398616",502,28,265,474
"104",2022-07-03,"TNHA-SC","TNHA","SC","21362317",257,32,144.5,225
"105",2022-07-03,"TNHA-SD","TNHA","SD","21362315",502,14,258,488
"106",2022-07-04,"BEO-BASE","BEO","BASE","21390415",676,4,340,672
"107",2022-07-04,"SSMH-BASE","SSMH","BASE","21390413",432,2,217,430
"108",2022-07-04,"SSMH-SB","SSMH","SB","21362319",358,1,179.5,357
"109",2022-07-04,"TNHA-BASE","TNHA","BASE","21176526",406,2,204,404
"110",2022-07-04,"TNHA-SA","TNHA","SA","21398620",474,1,237.5,473
"111",2022-07-04,"TNHA-SB","TNHA","SB","21398616",481,2,241.5,479
"112",2022-07-04,"TNHA-SC","TNHA","SC","21362317",183,1,92,182
"113",2022-07-04,"TNHA-SD","TNHA","SD","21362315",452,1,226.5,451
"114",2022-07-05,"BEO-BASE","BEO","BASE","21390415",696,16,356,680
"115",2022-07-05,"SSMH-BASE","SSMH","BASE","21390413",582,11,296.5,571
"116",2022-07-05,"SSMH-SB","SSMH","SB","21362319",463,9,236,454
"117",2022-07-05,"TNHA-BASE","TNHA","BASE","21176526",569,12,290.5,557
"118",2022-07-05,"TNHA-SA","TNHA","SA","21398620",638,6,322,632
"119",2022-07-05,"TNHA-SB","TNHA","SB","21398616",542,13,277.5,529
"120",2022-07-05,"TNHA-SC","TNHA","SC","21362317",153,9,81,144
"121",2022-07-05,"TNHA-SD","TNHA","SD","21362315",344,8,176,336
"122",2022-07-06,"BEO-BASE","BEO","BASE","21390415",817,3,410,814
"123",2022-07-06,"SSMH-BASE","SSMH","BASE","21390413",861,2,431.5,859
"124",2022-07-06,"SSMH-SB","SSMH","SB","21362319",419,1,210,418
"125",2022-07-06,"TNHA-BASE","TNHA","BASE","21176526",716,2,359,714
"126",2022-07-06,"TNHA-SA","TNHA","SA","21398620",642,1,321.5,641
"127",2022-07-06,"TNHA-SB","TNHA","SB","21398616",628,2,315,626
"128",2022-07-06,"TNHA-SC","TNHA","SC","21362317",147,1,74,146
"129",2022-07-06,"TNHA-SD","TNHA","SD","21362315",654,1,327.5,653
"130",2022-07-07,"BEO-BASE","BEO","BASE","21390415",592,6,299,586
"131",2022-07-07,"SSMH-BASE","SSMH","BASE","21390413",602,6,304,596
"132",2022-07-07,"SSMH-SB","SSMH","SB","21362319",277,3,140,274
"133",2022-07-07,"TNHA-BASE","TNHA","BASE","21176526",376,7,191.5,369
"134",2022-07-07,"TNHA-SA","TNHA","SA","21398620",318,2,160,316
"135",2022-07-07,"TNHA-SB","TNHA","SB","21398616",362,6,184,356
"136",2022-07-07,"TNHA-SC","TNHA","SC","21362317",151,4,77.5,147
"137",2022-07-07,"TNHA-SD","TNHA","SD","21362315",361,2,181.5,359
"138",2022-07-08,"BEO-BASE","BEO","BASE","21390415",511,17,264,494
"139",2022-07-08,"SSMH-BASE","SSMH","BASE","21390413",822,11,416.5,811
"140",2022-07-08,"SSMH-SB","SSMH","SB","21362319",502,8,255,494
"141",2022-07-08,"TNHA-BASE","TNHA","BASE","21176526",646,13,329.5,633
"142",2022-07-08,"TNHA-SA","TNHA","SA","21398620",688,6,347,682
"143",2022-07-08,"TNHA-SB","TNHA","SB","21398616",587,14,300.5,573
"144",2022-07-08,"TNHA-SC","TNHA","SC","21362317",127,8,67.5,119
"145",2022-07-08,"TNHA-SD","TNHA","SD","21362315",617,9,313,608
"146",2022-07-09,"BEO-BASE","BEO","BASE","21390415",813,28,420.5,785
"147",2022-07-09,"SSMH-BASE","SSMH","BASE","21390413",953,14,483.5,939
"148",2022-07-09,"SSMH-SB","SSMH","SB","21362319",548,13,280.5,535
"149",2022-07-09,"TNHA-BASE","TNHA","BASE","21176526",618,17,317.5,601
"150",2022-07-09,"TNHA-SA","TNHA","SA","21398620",758,8,383,750
"151",2022-07-09,"TNHA-SB","TNHA","SB","21398616",594,29,311.5,565
"152",2022-07-09,"TNHA-SC","TNHA","SC","21362317",294,24,159,270
"153",2022-07-09,"TNHA-SD","TNHA","SD","21362315",663,16,339.5,647
"154",2022-07-10,"BEO-BASE","BEO","BASE","21390415",669,17,343,652
"155",2022-07-10,"SSMH-BASE","SSMH","BASE","21390413",851,9,430,842
"156",2022-07-10,"SSMH-SB","SSMH","SB","21362319",566,9,287.5,557
"157",2022-07-10,"TNHA-BASE","TNHA","BASE","21176526",671,11,341,660
"158",2022-07-10,"TNHA-SA","TNHA","SA","21398620",784,7,395.5,777
"159",2022-07-10,"TNHA-SB","TNHA","SB","21398616",604,26,315,578
"160",2022-07-10,"TNHA-SC","TNHA","SC","21362317",307,26,166.5,281
"161",2022-07-10,"TNHA-SD","TNHA","SD","21362315",647,12,329.5,635
"162",2022-07-11,"BEO-BASE","BEO","BASE","21390415",652,14,333,638
"163",2022-07-11,"SSMH-BASE","SSMH","BASE","21390413",267,9,138,258
"164",2022-07-11,"SSMH-SB","SSMH","SB","21362319",562,8,285,554
"165",2022-07-11,"TNHA-BASE","TNHA","BASE","21176526",608,11,309.5,597
"166",2022-07-11,"TNHA-SA","TNHA","SA","21398620",778,6,392,772
"167",2022-07-11,"TNHA-SB","TNHA","SB","21398616",596,12,304,584
"168",2022-07-11,"TNHA-SC","TNHA","SC","21362317",372,8,190,364
"169",2022-07-11,"TNHA-SD","TNHA","SD","21362315",178,7,92.5,171
"170",2022-07-12,"BEO-BASE","BEO","BASE","21390415",288,11,149.5,277
"171",2022-07-12,"SSMH-BASE","SSMH","BASE","21390413",188,8,98,180
"172",2022-07-12,"SSMH-SB","SSMH","SB","21362319",147,7,77,140
"173",2022-07-12,"TNHA-BASE","TNHA","BASE","21176526",204,9,106.5,195
"174",2022-07-12,"TNHA-SA","TNHA","SA","21398620",124,4,64,120
"175",2022-07-12,"TNHA-SB","TNHA","SB","21398616",212,11,111.5,201
"176",2022-07-12,"TNHA-SC","TNHA","SC","21362317",126,8,67,118
"177",2022-07-12,"TNHA-SD","TNHA","SD","21362315",133,6,69.5,127
"178",2022-07-13,"BEO-BASE","BEO","BASE","21390415",831,8,419.5,823
"179",2022-07-13,"SSMH-BASE","SSMH","BASE","21390413",822,6,414,816
"180",2022-07-13,"SSMH-SB","SSMH","SB","21362319",584,3,293.5,581
"181",2022-07-13,"TNHA-BASE","TNHA","BASE","21176526",657,6,331.5,651
"182",2022-07-13,"TNHA-SA","TNHA","SA","21398620",809,2,405.5,807
"183",2022-07-13,"TNHA-SB","TNHA","SB","21398616",627,6,316.5,621
"184",2022-07-13,"TNHA-SC","TNHA","SC","21362317",144,4,74,140
"185",2022-07-13,"TNHA-SD","TNHA","SD","21362315",707,3,355,704
"186",2022-07-14,"BEO-BASE","BEO","BASE","21390415",922,8,465,914
"187",2022-07-14,"SSMH-BASE","SSMH","BASE","21390413",818,6,412,812
"188",2022-07-14,"SSMH-SB","SSMH","SB","21362319",574,6,290,568
"189",2022-07-14,"TNHA-BASE","TNHA","BASE","21176526",877,8,442.5,869
"190",2022-07-14,"TNHA-SA","TNHA","SA","21398620",809,4,406.5,805
"191",2022-07-14,"TNHA-SB","TNHA","SB","21398616",599,9,304,590
"192",2022-07-14,"TNHA-SC","TNHA","SC","21362317",413,6,209.5,407
"193",2022-07-14,"TNHA-SD","TNHA","SD","21362315",462,4,233,458
"194",2022-07-15,"BEO-BASE","BEO","BASE","21390415",891,6,448.5,885
"195",2022-07-15,"SSMH-BASE","SSMH","BASE","21390413",912,3,457.5,909
"196",2022-07-15,"SSMH-SB","SSMH","SB","21362319",527,2,264.5,525
"197",2022-07-15,"TNHA-BASE","TNHA","BASE","21176526",978,3,490.5,975
"198",2022-07-15,"TNHA-SA","TNHA","SA","21398620",739,1,370,738
"199",2022-07-15,"TNHA-SB","TNHA","SB","21398616",561,3,282,558
"200",2022-07-15,"TNHA-SC","TNHA","SC","21362317",388,2,195,386
"201",2022-07-15,"TNHA-SD","TNHA","SD","21362315",396,2,199,394
"202",2022-07-16,"BEO-BASE","BEO","BASE","21390415",548,3,275.5,545
"203",2022-07-16,"SSMH-BASE","SSMH","BASE","21390413",371,2,186.5,369
"204",2022-07-16,"SSMH-SB","SSMH","SB","21362319",526,1,263.5,525
"205",2022-07-16,"TNHA-BASE","TNHA","BASE","21176526",466,2,234,464
"206",2022-07-16,"TNHA-SA","TNHA","SA","21398620",454,1,227.5,453
"207",2022-07-16,"TNHA-SB","TNHA","SB","21398616",431,2,216.5,429
"208",2022-07-16,"TNHA-SC","TNHA","SC","21362317",147,1,74,146
"209",2022-07-16,"TNHA-SD","TNHA","SD","21362315",196,1,98.5,195
"210",2022-07-17,"BEO-BASE","BEO","BASE","21390415",521,7,264,514
"211",2022-07-17,"SSMH-BASE","SSMH","BASE","21390413",632,4,318,628
"212",2022-07-17,"SSMH-SB","SSMH","SB","21362319",416,3,209.5,413
"213",2022-07-17,"TNHA-BASE","TNHA","BASE","21176526",499,4,251.5,495
"214",2022-07-17,"TNHA-SA","TNHA","SA","21398620",619,2,310.5,617
"215",2022-07-17,"TNHA-SB","TNHA","SB","21398616",532,7,269.5,525
"216",2022-07-17,"TNHA-SC","TNHA","SC","21362317",229,6,117.5,223
"217",2022-07-17,"TNHA-SD","TNHA","SD","21362315",274,3,138.5,271
"218",2022-07-18,"BEO-BASE","BEO","BASE","21390415",534,8,271,526
"219",2022-07-18,"SSMH-BASE","SSMH","BASE","21390413",199,6,102.5,193
"220",2022-07-18,"SSMH-SB","SSMH","SB","21362319",569,4,286.5,565
"221",2022-07-18,"TNHA-BASE","TNHA","BASE","21176526",587,7,297,580
"222",2022-07-18,"TNHA-SA","TNHA","SA","21398620",742,3,372.5,739
"223",2022-07-18,"TNHA-SB","TNHA","SB","21398616",608,8,308,600
"224",2022-07-18,"TNHA-SC","TNHA","SC","21362317",202,6,104,196
"225",2022-07-18,"TNHA-SD","TNHA","SD","21362315",259,4,131.5,255
"226",2022-07-19,"BEO-BASE","BEO","BASE","21390415",616,7,311.5,609
"227",2022-07-19,"SSMH-BASE","SSMH","BASE","21390413",829,4,416.5,825
"228",2022-07-19,"SSMH-SB","SSMH","SB","21362319",337,3,170,334
"229",2022-07-19,"TNHA-BASE","TNHA","BASE","21176526",593,4,298.5,589
"230",2022-07-19,"TNHA-SA","TNHA","SA","21398620",504,2,253,502
"231",2022-07-19,"TNHA-SB","TNHA","SB","21398616",532,7,269.5,525
"232",2022-07-19,"TNHA-SC","TNHA","SC","21362317",214,6,110,208
"233",2022-07-19,"TNHA-SD","TNHA","SD","21362315",693,3,348,690
"234",2022-07-20,"BEO-BASE","BEO","BASE","21390415",877,7,442,870
"235",2022-07-20,"SSMH-BASE","SSMH","BASE","21390413",774,4,389,770
"236",2022-07-20,"SSMH-SB","SSMH","SB","21362319",522,3,262.5,519
"237",2022-07-20,"TNHA-BASE","TNHA","BASE","21176526",703,4,353.5,699
"238",2022-07-20,"TNHA-SA","TNHA","SA","21398620",678,2,340,676
"239",2022-07-20,"TNHA-SB","TNHA","SB","21398616",548,8,278,540
"240",2022-07-20,"TNHA-SC","TNHA","SC","21362317",207,9,108,198
"241",2022-07-20,"TNHA-SD","TNHA","SD","21362315",573,3,288,570
"242",2022-07-21,"BEO-BASE","BEO","BASE","21390415",701,13,357,688
"243",2022-07-21,"SSMH-BASE","SSMH","BASE","21390413",841,6,423.5,835
"244",2022-07-21,"SSMH-SB","SSMH","SB","21362319",568,7,287.5,561
"245",2022-07-21,"TNHA-BASE","TNHA","BASE","21176526",748,7,377.5,741
"246",2022-07-21,"TNHA-SA","TNHA","SA","21398620",732,4,368,728
"247",2022-07-21,"TNHA-SB","TNHA","SB","21398616",593,13,303,580
"248",2022-07-21,"TNHA-SC","TNHA","SC","21362317",288,14,151,274
"249",2022-07-21,"TNHA-SD","TNHA","SD","21362315",611,6,308.5,605
"250",2022-07-22,"BEO-BASE","BEO","BASE","21390415",697,13,355,684
"251",2022-07-22,"SSMH-BASE","SSMH","BASE","21390413",281,8,144.5,273
