"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2024-03-11,"TNHA-SA","TNHA","SA","21398709",264,236,250,28
"2",2024-03-11,"TNHA-SB","TNHA","SB","21181033",354,352,353,2
"3",2024-03-11,"TNHA-SC","TNHA","SC","21206909",84,77,80.5,7
"4",2024-03-11,"TNHA-SD","TNHA","SD","21398712",104,94,99,10
"5",2024-03-12,"SSMH-SA","SSMH","SA","21206911",94,90,92,4
"6",2024-03-12,"SSMH-SB","SSMH","SB","21206912",84,84,84,0
"7",2024-03-12,"SSMH-SI","SSMH","SI","21398711",139,139,139,0
"8",2024-03-12,"TNHA-SA","TNHA","SA","21398709",285,125,205,160
"9",2024-03-12,"TNHA-SB","TNHA","SB","21181033",358,352,355,6
"10",2024-03-12,"TNHA-SC","TNHA","SC","21206909",132,72,102,60
"11",2024-03-12,"TNHA-SD","TNHA","SD","21398712",97,72,84.5,25
"12",2024-03-13,"SSMH-SA","SSMH","SA","21206911",97,77,87,20
"13",2024-03-13,"SSMH-SB","SSMH","SB","21206912",84,84,84,0
"14",2024-03-13,"SSMH-SI","SSMH","SI","21398711",145,131,138,14
"15",2024-03-13,"TNHA-SA","TNHA","SA","21398709",288,119,203.5,169
"16",2024-03-13,"TNHA-SB","TNHA","SB","21181033",358,354,356,4
"17",2024-03-13,"TNHA-SC","TNHA","SC","21206909",128,41,84.5,87
"18",2024-03-13,"TNHA-SD","TNHA","SD","21398712",100,48,74,52
"19",2024-03-14,"SSMH-SA","SSMH","SA","21206911",80,70,75,10
"20",2024-03-14,"SSMH-SB","SSMH","SB","21206912",84,84,84,0
"21",2024-03-14,"SSMH-SI","SSMH","SI","21398711",310,136,223,174
"22",2024-03-14,"TNHA-SA","TNHA","SA","21398709",313,232,272.5,81
"23",2024-03-14,"TNHA-SB","TNHA","SB","21181033",358,355,356.5,3
"24",2024-03-14,"TNHA-SC","TNHA","SC","21206909",340,20,180,320
"25",2024-03-14,"TNHA-SD","TNHA","SD","21398712",174,94,134,80
"26",2024-03-15,"SSMH-SA","SSMH","SA","21206911",312,27,169.5,285
"27",2024-03-15,"SSMH-SB","SSMH","SB","21206912",84,84,84,0
"28",2024-03-15,"SSMH-SI","SSMH","SI","21398711",343,143,243,200
"29",2024-03-15,"TNHA-SA","TNHA","SA","21398709",284,146,215,138
"30",2024-03-15,"TNHA-SB","TNHA","SB","21181033",358,357,357.5,1
"31",2024-03-15,"TNHA-SC","TNHA","SC","21206909",358,1,179.5,357
"32",2024-03-15,"TNHA-SD","TNHA","SD","21398712",240,79,159.5,161
"33",2024-03-16,"SSMH-SA","SSMH","SA","21206911",355,320,337.5,35
"34",2024-03-16,"SSMH-SB","SSMH","SB","21206912",84,84,84,0
"35",2024-03-16,"SSMH-SI","SSMH","SI","21398711",358,3,180.5,355
"36",2024-03-16,"TNHA-SA","TNHA","SA","21398709",227,117,172,110
"37",2024-03-16,"TNHA-SB","TNHA","SB","21181033",358,358,358,0
"38",2024-03-16,"TNHA-SC","TNHA","SC","21206909",125,122,123.5,3
"39",2024-03-16,"TNHA-SD","TNHA","SD","21398712",265,248,256.5,17
"40",2024-03-17,"SSMH-SA","SSMH","SA","21206911",337,302,319.5,35
"41",2024-03-17,"SSMH-SB","SSMH","SB","21206912",265,86,175.5,179
"42",2024-03-17,"SSMH-SI","SSMH","SI","21398711",45,6,25.5,39
"43",2024-03-17,"TNHA-SA","TNHA","SA","21398709",133,108,120.5,25
"44",2024-03-17,"TNHA-SB","TNHA","SB","21181033",358,357,357.5,1
"45",2024-03-17,"TNHA-SC","TNHA","SC","21206909",126,124,125,2
"46",2024-03-17,"TNHA-SD","TNHA","SD","21398712",268,254,261,14
"47",2024-03-18,"SSMH-SA","SSMH","SA","21206911",314,296,305,18
"48",2024-03-18,"SSMH-SB","SSMH","SB","21206912",261,86,173.5,175
"49",2024-03-18,"SSMH-SI","SSMH","SI","21398711",81,28,54.5,53
"50",2024-03-18,"TNHA-SA","TNHA","SA","21398709",199,126,162.5,73
"51",2024-03-18,"TNHA-SB","TNHA","SB","21181033",358,352,355,6
"52",2024-03-18,"TNHA-SC","TNHA","SC","21206909",128,112,120,16
"53",2024-03-18,"TNHA-SD","TNHA","SD","21398712",324,261,292.5,63
"54",2024-03-19,"SSMH-SA","SSMH","SA","21206911",310,292,301,18
"55",2024-03-19,"SSMH-SB","SSMH","SB","21206912",111,65,88,46
"56",2024-03-19,"SSMH-SI","SSMH","SI","21398711",114,74,94,40
"57",2024-03-19,"TNHA-SA","TNHA","SA","21398709",206,90,148,116
"58",2024-03-19,"TNHA-SB","TNHA","SB","21181033",358,354,356,4
"59",2024-03-19,"TNHA-SC","TNHA","SC","21206909",307,112,209.5,195
"60",2024-03-19,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"61",2024-03-20,"SSMH-SA","SSMH","SA","21206911",309,298,303.5,11
"62",2024-03-20,"SSMH-SB","SSMH","SB","21206912",105,81,93,24
"63",2024-03-20,"SSMH-SI","SSMH","SI","21398711",117,80,98.5,37
"64",2024-03-20,"TNHA-SA","TNHA","SA","21398709",230,101,165.5,129
"65",2024-03-20,"TNHA-SB","TNHA","SB","21181033",358,218,288,140
"66",2024-03-20,"TNHA-SC","TNHA","SC","21206909",302,111,206.5,191
"67",2024-03-20,"TNHA-SD","TNHA","SD","21398712",350,323,336.5,27
"68",2024-03-21,"SSMH-SA","SSMH","SA","21206911",357,15,186,342
"69",2024-03-21,"SSMH-SB","SSMH","SB","21206912",358,0,179,358
"70",2024-03-21,"SSMH-SI","SSMH","SI","21398711",135,94,114.5,41
"71",2024-03-21,"TNHA-SA","TNHA","SA","21398709",142,94,118,48
"72",2024-03-21,"TNHA-SB","TNHA","SB","21181033",351,220,285.5,131
"73",2024-03-21,"TNHA-SC","TNHA","SC","21206909",312,117,214.5,195
"74",2024-03-21,"TNHA-SD","TNHA","SD","21398712",358,14,186,344
"75",2024-03-22,"SSMH-SA","SSMH","SA","21206911",347,295,321,52
"76",2024-03-22,"SSMH-SB","SSMH","SB","21206912",142,48,95,94
"77",2024-03-22,"SSMH-SI","SSMH","SI","21398711",135,100,117.5,35
"78",2024-03-22,"TNHA-SA","TNHA","SA","21398709",140,93,116.5,47
"79",2024-03-22,"TNHA-SB","TNHA","SB","21181033",348,181,264.5,167
"80",2024-03-22,"TNHA-SC","TNHA","SC","21206909",312,62,187,250
"81",2024-03-22,"TNHA-SD","TNHA","SD","21398712",358,6,182,352
"82",2024-03-23,"SSMH-SA","SSMH","SA","21206911",355,20,187.5,335
"83",2024-03-23,"SSMH-SB","SSMH","SB","21206912",352,7,179.5,345
"84",2024-03-23,"SSMH-SI","SSMH","SI","21398711",274,21,147.5,253
"85",2024-03-23,"TNHA-SA","TNHA","SA","21398709",314,101,207.5,213
"86",2024-03-23,"TNHA-SB","TNHA","SB","21181033",347,132,239.5,215
"87",2024-03-23,"TNHA-SC","TNHA","SC","21206909",309,101,205,208
"88",2024-03-23,"TNHA-SD","TNHA","SD","21398712",355,10,182.5,345
"89",2024-03-24,"SSMH-SA","SSMH","SA","21206911",358,8,183,350
"90",2024-03-24,"SSMH-SB","SSMH","SB","21206912",128,6,67,122
"91",2024-03-24,"SSMH-SI","SSMH","SI","21398711",343,263,303,80
"92",2024-03-24,"TNHA-SA","TNHA","SA","21398709",343,41,192,302
"93",2024-03-24,"TNHA-SB","TNHA","SB","21181033",358,350,354,8
"94",2024-03-24,"TNHA-SC","TNHA","SC","21206909",330,93,211.5,237
"95",2024-03-24,"TNHA-SD","TNHA","SD","21398712",241,90,165.5,151
"96",2024-03-25,"SSMH-SA","SSMH","SA","21206911",357,1,179,356
