"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-06-17,"BEO-BASE","BEO","BASE","21350855",358,0,179,358
"2",2022-06-17,"SSMH-BASE","SSMH","BASE","21350820",355,0,177.5,355
"3",2022-06-17,"SSMH-SA","SSMH","SA","21206911",358,13,185.5,345
"4",2022-06-17,"SSMH-SB","SSMH","SB","21206912",358,0,179,358
"5",2022-06-17,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"6",2022-06-17,"TNHA-SA","TNHA","SA","21398709",330,29,179.5,301
"7",2022-06-17,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"8",2022-06-17,"TNHA-SC","TNHA","SC","21206909",358,10,184,348
"9",2022-06-17,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"10",2022-06-18,"SSMH-BASE","SSMH","BASE","21350820",357,24,190.5,333
"11",2022-06-18,"SSMH-SA","SSMH","SA","21206911",125,32,78.5,93
"12",2022-06-18,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"13",2022-06-18,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"14",2022-06-18,"TNHA-SA","TNHA","SA","21398709",344,268,306,76
"15",2022-06-18,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"16",2022-06-18,"TNHA-SC","TNHA","SC","21206909",357,3,180,354
"17",2022-06-18,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"18",2022-06-19,"SSMH-BASE","SSMH","BASE","21350820",327,31,179,296
"19",2022-06-19,"SSMH-SA","SSMH","SA","21206911",343,17,180,326
"20",2022-06-19,"SSMH-SB","SSMH","SB","21206912",352,63,207.5,289
"21",2022-06-19,"TNHA-BASE","TNHA","BASE","21167037",331,191,261,140
"22",2022-06-19,"TNHA-SA","TNHA","SA","21398709",341,35,188,306
"23",2022-06-19,"TNHA-SB","TNHA","SB","21398715",286,13,149.5,273
"24",2022-06-19,"TNHA-SC","TNHA","SC","21206909",344,4,174,340
"25",2022-06-19,"TNHA-SD","TNHA","SD","21398712",357,80,218.5,277
"26",2022-06-20,"SSMH-BASE","SSMH","BASE","21350820",358,3,180.5,355
"27",2022-06-20,"SSMH-SA","SSMH","SA","21206911",358,3,180.5,355
"28",2022-06-20,"SSMH-SB","SSMH","SB","21206912",358,4,181,354
"29",2022-06-20,"TNHA-BASE","TNHA","BASE","21167037",347,13,180,334
"30",2022-06-20,"TNHA-SA","TNHA","SA","21398709",324,94,209,230
"31",2022-06-20,"TNHA-SB","TNHA","SB","21398715",334,42,188,292
"32",2022-06-20,"TNHA-SC","TNHA","SC","21206909",336,67,201.5,269
"33",2022-06-20,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"34",2022-06-21,"SSMH-BASE","SSMH","BASE","21350820",275,128,201.5,147
"35",2022-06-21,"SSMH-SA","SSMH","SA","21206911",357,3,180,354
"36",2022-06-21,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"37",2022-06-21,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"38",2022-06-21,"TNHA-SA","TNHA","SA","21398709",358,3,180.5,355
"39",2022-06-21,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"40",2022-06-21,"TNHA-SC","TNHA","SC","21206909",358,53,205.5,305
"41",2022-06-21,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"42",2022-06-22,"SSMH-BASE","SSMH","BASE","21350820",334,3,168.5,331
"43",2022-06-22,"SSMH-SA","SSMH","SA","21206911",358,6,182,352
"44",2022-06-22,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"45",2022-06-22,"TNHA-BASE","TNHA","BASE","21167037",357,0,178.5,357
"46",2022-06-22,"TNHA-SA","TNHA","SA","21398709",323,107,215,216
"47",2022-06-22,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"48",2022-06-22,"TNHA-SC","TNHA","SC","21206909",355,18,186.5,337
"49",2022-06-22,"TNHA-SD","TNHA","SD","21398712",351,3,177,348
"50",2022-06-23,"SSMH-BASE","SSMH","BASE","21350820",358,1,179.5,357
"51",2022-06-23,"SSMH-SA","SSMH","SA","21206911",358,1,179.5,357
"52",2022-06-23,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"53",2022-06-23,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"54",2022-06-23,"TNHA-SA","TNHA","SA","21398709",323,37,180,286
"55",2022-06-23,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"56",2022-06-23,"TNHA-SC","TNHA","SC","21206909",357,7,182,350
"57",2022-06-23,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"58",2022-06-24,"SSMH-BASE","SSMH","BASE","21350820",354,13,183.5,341
"59",2022-06-24,"SSMH-SA","SSMH","SA","21206911",358,3,180.5,355
"60",2022-06-24,"SSMH-SB","SSMH","SB","21206912",358,0,179,358
"61",2022-06-24,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"62",2022-06-24,"TNHA-SA","TNHA","SA","21398709",324,31,177.5,293
"63",2022-06-24,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"64",2022-06-24,"TNHA-SC","TNHA","SC","21206909",350,6,178,344
"65",2022-06-24,"TNHA-SD","TNHA","SD","21398712",358,0,179,358
"66",2022-06-25,"SSMH-BASE","SSMH","BASE","21350820",358,0,179,358
"67",2022-06-25,"SSMH-SA","SSMH","SA","21206911",358,14,186,344
"68",2022-06-25,"SSMH-SB","SSMH","SB","21206912",199,51,125,148
"69",2022-06-25,"TNHA-BASE","TNHA","BASE","21167037",358,175,266.5,183
"70",2022-06-25,"TNHA-SA","TNHA","SA","21398709",277,94,185.5,183
"71",2022-06-25,"TNHA-SB","TNHA","SB","21398715",320,29,174.5,291
"72",2022-06-25,"TNHA-SC","TNHA","SC","21206909",326,4,165,322
"73",2022-06-25,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"74",2022-06-26,"SSMH-BASE","SSMH","BASE","21350820",354,4,179,350
"75",2022-06-26,"SSMH-SA","SSMH","SA","21206911",358,3,180.5,355
"76",2022-06-26,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"77",2022-06-26,"TNHA-BASE","TNHA","BASE","21167037",357,1,179,356
"78",2022-06-26,"TNHA-SA","TNHA","SA","21398709",331,34,182.5,297
"79",2022-06-26,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"80",2022-06-26,"TNHA-SC","TNHA","SC","21206909",320,4,162,316
"81",2022-06-26,"TNHA-SD","TNHA","SD","21398712",358,3,180.5,355
"82",2022-06-27,"SSMH-BASE","SSMH","BASE","21350820",358,3,180.5,355
"83",2022-06-27,"SSMH-SA","SSMH","SA","21206911",358,1,179.5,357
"84",2022-06-27,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"85",2022-06-27,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"86",2022-06-27,"TNHA-SA","TNHA","SA","21398709",350,94,222,256
"87",2022-06-27,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"88",2022-06-27,"TNHA-SC","TNHA","SC","21206909",355,18,186.5,337
"89",2022-06-27,"TNHA-SD","TNHA","SD","21398712",358,1,179.5,357
"90",2022-06-28,"SSMH-BASE","SSMH","BASE","21350820",341,0,170.5,341
"91",2022-06-28,"SSMH-SA","SSMH","SA","21206911",358,3,180.5,355
"92",2022-06-28,"SSMH-SB","SSMH","SB","21206912",358,1,179.5,357
"93",2022-06-28,"TNHA-BASE","TNHA","BASE","21167037",358,0,179,358
"94",2022-06-28,"TNHA-SA","TNHA","SA","21398709",338,35,186.5,303
"95",2022-06-28,"TNHA-SB","TNHA","SB","21398715",358,1,179.5,357
"96",2022-06-28,"TNHA-SC","TNHA","SC","21206909",355,1,178,354
"97",2022-06-28,"TNHA-SD","TNHA","SD","21398712",355,4,179.5,351
