"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-06-19,"SSMH-BASE","SSMH","BASE","21390849",7.456,-0.244,3.606,7.7
"2",2022-06-19,"TNHA-BASE","TNHA","BASE","21218018",9.258,-0.265,4.4965,9.523
"3",2022-06-19,"TNHA-SA","TNHA","SA","21380919",13.94,0.19,7.065,13.75
"4",2022-06-19,"TNHA-SB","TNHA","SB","21398676",10.57,0.17,5.37,10.4
"5",2022-06-19,"TNHA-SC","TNHA","SC","21398674",8.04,-1.33,3.355,9.37
"6",2022-06-19,"TNHA-SD","TNHA","SD","21398666",8,-1.01,3.495,9.01
"7",2022-06-20,"SSMH-BASE","SSMH","BASE","21390849",20.518,5.397,12.9575,15.121
"8",2022-06-20,"TNHA-BASE","TNHA","BASE","21218018",22.513,5.762,14.1375,16.751
"9",2022-06-20,"TNHA-SA","TNHA","SA","21380919",24.45,5.66,15.055,18.79
"10",2022-06-20,"TNHA-SB","TNHA","SB","21398676",21.62,5.79,13.705,15.83
"11",2022-06-20,"TNHA-SC","TNHA","SC","21398674",18.14,6.58,12.36,11.56
"12",2022-06-20,"TNHA-SD","TNHA","SD","21398666",19.92,5.81,12.865,14.11
"13",2022-06-21,"SSMH-BASE","SSMH","BASE","21390849",14.598,5.719,10.1585,8.879
"14",2022-06-21,"TNHA-BASE","TNHA","BASE","21218018",18.695,6.791,12.743,11.904
"15",2022-06-21,"TNHA-SA","TNHA","SA","21380919",20.76,6.95,13.855,13.81
"16",2022-06-21,"TNHA-SB","TNHA","SB","21398676",16.02,6.93,11.475,9.09
"17",2022-06-21,"TNHA-SC","TNHA","SC","21398674",16.04,6.8,11.42,9.24
"18",2022-06-21,"TNHA-SD","TNHA","SD","21398666",14.2,6.65,10.425,7.55
"19",2022-06-22,"SSMH-BASE","SSMH","BASE","21390849",8.25,4.41,6.33,3.84
"20",2022-06-22,"TNHA-BASE","TNHA","BASE","21218018",9.837,4.453,7.145,5.384
"21",2022-06-22,"TNHA-SA","TNHA","SA","21380919",10.08,4.42,7.25,5.66
"22",2022-06-22,"TNHA-SB","TNHA","SB","21398676",9.24,4.46,6.85,4.78
"23",2022-06-22,"TNHA-SC","TNHA","SC","21398674",8.68,4.57,6.625,4.11
"24",2022-06-22,"TNHA-SD","TNHA","SD","21398666",9.09,4.44,6.765,4.65
"25",2022-06-23,"SSMH-BASE","SSMH","BASE","21390849",9.301,4.346,6.8235,4.955
"26",2022-06-23,"TNHA-BASE","TNHA","BASE","21218018",9.558,4.947,7.2525,4.611
"27",2022-06-23,"TNHA-SA","TNHA","SA","21380919",8.73,4.65,6.69,4.08
"28",2022-06-23,"TNHA-SB","TNHA","SB","21398676",8.98,4.82,6.9,4.16
"29",2022-06-23,"TNHA-SC","TNHA","SC","21398674",8.92,4.8,6.86,4.12
"30",2022-06-23,"TNHA-SD","TNHA","SD","21398666",9.11,4.78,6.945,4.33
"31",2022-06-24,"SSMH-BASE","SSMH","BASE","21390849",8.893,3.724,6.3085,5.169
"32",2022-06-24,"TNHA-BASE","TNHA","BASE","21218018",9.88,3.295,6.5875,6.585
"33",2022-06-24,"TNHA-SA","TNHA","SA","21380919",9.89,3.47,6.68,6.42
"34",2022-06-24,"TNHA-SB","TNHA","SB","21398676",9.2,2.66,5.93,6.54
"35",2022-06-24,"TNHA-SC","TNHA","SC","21398674",8.6,2.21,5.405,6.39
"36",2022-06-24,"TNHA-SD","TNHA","SD","21398666",8.3,2.61,5.455,5.69
"37",2022-06-25,"SSMH-BASE","SSMH","BASE","21390849",16.207,3.059,9.633,13.148
"38",2022-06-25,"TNHA-BASE","TNHA","BASE","21218018",16.464,2.545,9.5045,13.919
"39",2022-06-25,"TNHA-SA","TNHA","SA","21380919",16.17,3.19,9.68,12.98
"40",2022-06-25,"TNHA-SB","TNHA","SB","21398676",16.13,2.27,9.2,13.86
"41",2022-06-25,"TNHA-SC","TNHA","SC","21398674",15.74,1.8,8.77,13.94
"42",2022-06-25,"TNHA-SD","TNHA","SD","21398666",16.04,2.06,9.05,13.98
"43",2022-06-26,"SSMH-BASE","SSMH","BASE","21390849",19.96,6.963,13.4615,12.997
"44",2022-06-26,"TNHA-BASE","TNHA","BASE","21218018",22.277,5.44,13.8585,16.837
"45",2022-06-26,"TNHA-SA","TNHA","SA","21380919",24.11,6.58,15.345,17.53
"46",2022-06-26,"TNHA-SB","TNHA","SB","21398676",20.93,6.99,13.96,13.94
"47",2022-06-26,"TNHA-SC","TNHA","SC","21398674",17.78,5.81,11.795,11.97
"48",2022-06-26,"TNHA-SD","TNHA","SD","21398666",18.62,5.34,11.98,13.28
"49",2022-06-27,"SSMH-BASE","SSMH","BASE","21390849",20.26,9.408,14.834,10.852
"50",2022-06-27,"TNHA-BASE","TNHA","BASE","21218018",21.226,9.923,15.5745,11.303
"51",2022-06-27,"TNHA-SA","TNHA","SA","21380919",22.41,9.97,16.19,12.44
"52",2022-06-27,"TNHA-SB","TNHA","SB","21398676",20.78,9.67,15.225,11.11
"53",2022-06-27,"TNHA-SC","TNHA","SC","21398674",19.32,8.11,13.715,11.21
"54",2022-06-27,"TNHA-SD","TNHA","SD","21398666",20.1,8.64,14.37,11.46
"55",2022-06-28,"SSMH-BASE","SSMH","BASE","21390849",11.36,4.625,7.9925,6.735
"56",2022-06-28,"TNHA-BASE","TNHA","BASE","21218018",13.783,4.346,9.0645,9.437
"57",2022-06-28,"TNHA-SA","TNHA","SA","21380919",15.25,4.16,9.705,11.09
"58",2022-06-28,"TNHA-SB","TNHA","SB","21398676",11.62,4.2,7.91,7.42
"59",2022-06-28,"TNHA-SC","TNHA","SC","21398674",9.74,4.29,7.015,5.45
"60",2022-06-28,"TNHA-SD","TNHA","SD","21398666",10.1,4.33,7.215,5.77
"61",2022-06-29,"SSMH-BASE","SSMH","BASE","21390849",11.295,6.148,8.7215,5.147
"62",2022-06-29,"TNHA-BASE","TNHA","BASE","21218018",11.381,6.577,8.979,4.804
"63",2022-06-29,"TNHA-SA","TNHA","SA","21380919",11.02,6.93,8.975,4.09
"64",2022-06-29,"TNHA-SB","TNHA","SB","21398676",11.11,6.71,8.91,4.4
"65",2022-06-29,"TNHA-SC","TNHA","SC","21398674",10.51,6.33,8.42,4.18
"66",2022-06-29,"TNHA-SD","TNHA","SD","21398666",11.04,6.41,8.725,4.63
"67",2022-06-30,"SSMH-BASE","SSMH","BASE","21390849",14.405,6.898,10.6515,7.507
"68",2022-06-30,"TNHA-BASE","TNHA","BASE","21218018",15.285,6.834,11.0595,8.451
"69",2022-06-30,"TNHA-SA","TNHA","SA","21380919",15.18,6.56,10.87,8.62
"70",2022-06-30,"TNHA-SB","TNHA","SB","21398676",13.27,6.78,10.025,6.49
"71",2022-06-30,"TNHA-SC","TNHA","SC","21398674",11.32,6.69,9.005,4.63
"72",2022-06-30,"TNHA-SD","TNHA","SD","21398666",13.9,6.82,10.36,7.08
"73",2022-07-01,"SSMH-BASE","SSMH","BASE","21390849",11.403,4.947,8.175,6.456
"74",2022-07-01,"TNHA-BASE","TNHA","BASE","21218018",14.341,3.595,8.968,10.746
"75",2022-07-01,"TNHA-SA","TNHA","SA","21380919",17.33,3.36,10.345,13.97
"76",2022-07-01,"TNHA-SB","TNHA","SB","21398676",13.1,3.17,8.135,9.93
"77",2022-07-01,"TNHA-SC","TNHA","SC","21398674",10.59,3.3,6.945,7.29
"78",2022-07-01,"TNHA-SD","TNHA","SD","21398666",10.55,3.39,6.97,7.16
"79",2022-07-02,"SSMH-BASE","SSMH","BASE","21390849",10.116,3.317,6.7165,6.799
"80",2022-07-02,"TNHA-BASE","TNHA","BASE","21218018",10.609,3.209,6.909,7.4
"81",2022-07-02,"TNHA-SA","TNHA","SA","21380919",16.19,3.6,9.895,12.59
"82",2022-07-02,"TNHA-SB","TNHA","SB","21398676",12.27,3.47,7.87,8.8
"83",2022-07-02,"TNHA-SC","TNHA","SC","21398674",9.01,3.56,6.285,5.45
"84",2022-07-02,"TNHA-SD","TNHA","SD","21398666",8.92,3.13,6.025,5.79
"85",2022-07-03,"SSMH-BASE","SSMH","BASE","21390849",7.949,2.437,5.193,5.512
"86",2022-07-03,"TNHA-BASE","TNHA","BASE","21218018",9.386,2.802,6.094,6.584
"87",2022-07-03,"TNHA-SA","TNHA","SA","21380919",12.61,2.94,7.775,9.67
"88",2022-07-03,"TNHA-SB","TNHA","SB","21398676",10.27,3.13,6.7,7.14
"89",2022-07-03,"TNHA-SC","TNHA","SC","21398674",8.68,3.06,5.87,5.62
"90",2022-07-03,"TNHA-SD","TNHA","SD","21398666",8.58,2.61,5.595,5.97
"91",2022-07-04,"21398660","BUECI","21398660","21398660",6.95,3.56,5.255,3.39
"92",2022-07-04,"BEO-BASE","BEO","BASE","21397541",6.319,2.351,4.335,3.968
"93",2022-07-04,"BUECI-BASE","BUECI","BASE","21390851",5.075,2.523,3.799,2.552
"94",2022-07-04,"BUECI-SA","BUECI","SA","21398671",5.19,2.94,4.065,2.25
"95",2022-07-04,"BUECI-SB","BUECI","SB","21362254",5.34,2.83,4.085,2.51
"96",2022-07-04,"BUECI-SC","BUECI","SC","21398668",11.94,8.77,10.355,3.17
"97",2022-07-04,"BUECI-SD","BUECI","SD","21362256",22.01,21.88,21.945,0.130000000000003
"98",2022-07-04,"BUECI-SE","BUECI","SE","21187245",5.55,2.64,4.095,2.91
"99",2022-07-04,"SSMH-BASE","SSMH","BASE","21390849",6.062,2.909,4.4855,3.153
"100",2022-07-04,"TNHA-BASE","TNHA","BASE","21218018",7.242,2.909,5.0755,4.333
"101",2022-07-04,"TNHA-SA","TNHA","SA","21380919",9.31,3.64,6.475,5.67
"102",2022-07-04,"TNHA-SB","TNHA","SB","21398676",7.91,3.19,5.55,4.72
"103",2022-07-04,"TNHA-SC","TNHA","SC","21398674",6.8,2.61,4.705,4.19
"104",2022-07-04,"TNHA-SD","TNHA","SD","21398666",6.41,2.74,4.575,3.67
"105",2022-07-05,"21398660","BUECI","21398660","21398660",10.94,2.23,6.585,8.71
"106",2022-07-05,"BEO-BASE","BEO","BASE","21397541",9.815,1.987,5.901,7.828
"107",2022-07-05,"BUECI-BASE","BUECI","BASE","21390851",8.636,2.073,5.3545,6.563
"108",2022-07-05,"BUECI-SA","BUECI","SA","21398671",8.92,2.12,5.52,6.8
"109",2022-07-05,"BUECI-SB","BUECI","SB","21362254",9.61,2.23,5.92,7.38
"110",2022-07-05,"BUECI-SC","BUECI","SC","21398668",15.23,4.78,10.005,10.45
"111",2022-07-05,"BUECI-SD","BUECI","SD","21362256",22.01,21.88,21.945,0.130000000000003
"112",2022-07-05,"BUECI-SE","BUECI","SE","21187245",10.34,2.03,6.185,8.31
"113",2022-07-05,"SSMH-BASE","SSMH","BASE","21390849",9.708,2.373,6.0405,7.335
"114",2022-07-05,"TNHA-BASE","TNHA","BASE","21218018",10.738,2.394,6.566,8.344
"115",2022-07-05,"TNHA-SA","TNHA","SA","21380919",14.58,2.76,8.67,11.82
"116",2022-07-05,"TNHA-SB","TNHA","SB","21398676",12.46,2.34,7.4,10.12
"117",2022-07-05,"TNHA-SC","TNHA","SC","21398674",9.67,1.97,5.82,7.7
"118",2022-07-05,"TNHA-SD","TNHA","SD","21398666",9.65,2.03,5.84,7.62
"119",2022-07-06,"21398660","BUECI","21398660","21398660",15.29,4.37,9.83,10.92
"120",2022-07-06,"BEO-BASE","BEO","BASE","21397541",15.756,4.625,10.1905,11.131
"121",2022-07-06,"BUECI-BASE","BUECI","BASE","21390851",15.263,4.239,9.751,11.024
"122",2022-07-06,"BUECI-SA","BUECI","SA","21398671",14.91,4.63,9.77,10.28
"123",2022-07-06,"BUECI-SB","BUECI","SB","21362254",16.21,4.82,10.515,11.39
"124",2022-07-06,"BUECI-SC","BUECI","SC","21398668",24.71,4.91,14.81,19.8
"125",2022-07-06,"BUECI-SD","BUECI","SD","21362256",23.34,21.92,22.63,1.42
"126",2022-07-06,"BUECI-SE","BUECI","SE","21187245",14.18,4.42,9.3,9.76
"127",2022-07-06,"SSMH-BASE","SSMH","BASE","21390849",15.049,4.839,9.944,10.21
"128",2022-07-06,"TNHA-BASE","TNHA","BASE","21218018",16.55,4.625,10.5875,11.925
"129",2022-07-06,"TNHA-SA","TNHA","SA","21380919",16.86,4.46,10.66,12.4
"130",2022-07-06,"TNHA-SB","TNHA","SB","21398676",15.31,4.39,9.85,10.92
"131",2022-07-06,"TNHA-SC","TNHA","SC","21398674",14.24,4.33,9.285,9.91
"132",2022-07-06,"TNHA-SD","TNHA","SD","21398666",15.01,4.46,9.735,10.55
"133",2022-07-07,"21398660","BUECI","21398660","21398660",11.77,5.15,8.46,6.62
"134",2022-07-07,"BEO-BASE","BEO","BASE","21397541",11.403,3.467,7.435,7.936
"135",2022-07-07,"BUECI-BASE","BUECI","BASE","21390851",9.837,4.582,7.2095,5.255
"136",2022-07-07,"BUECI-SA","BUECI","SA","21398671",10.14,4.52,7.33,5.62
"137",2022-07-07,"BUECI-SB","BUECI","SB","21362254",10.4,4.72,7.56,5.68
"138",2022-07-07,"BUECI-SC","BUECI","SC","21398668",23.31,14.03,18.67,9.28
"139",2022-07-07,"BUECI-SD","BUECI","SD","21362256",22.05,22.01,22.03,0.0399999999999991
"140",2022-07-07,"BUECI-SE","BUECI","SE","21187245",11.17,4.72,7.945,6.45
"141",2022-07-07,"SSMH-BASE","SSMH","BASE","21390849",10.244,3.789,7.0165,6.455
"142",2022-07-07,"TNHA-BASE","TNHA","BASE","21218018",11.231,4.518,7.8745,6.713
"143",2022-07-07,"TNHA-SA","TNHA","SA","21380919",13.96,4.63,9.295,9.33
"144",2022-07-07,"TNHA-SB","TNHA","SB","21398676",12.22,4.72,8.47,7.5
"145",2022-07-07,"TNHA-SC","TNHA","SC","21398674",11,4.57,7.785,6.43
"146",2022-07-07,"TNHA-SD","TNHA","SD","21398666",10.79,4.31,7.55,6.48
"147",2022-07-08,"21398660","BUECI","21398660","21398660",7.16,3.32,5.24,3.84
"148",2022-07-08,"BEO-BASE","BEO","BASE","21397541",6.641,2.287,4.464,4.354
"149",2022-07-08,"BUECI-BASE","BUECI","BASE","21390851",5.461,2.866,4.1635,2.595
"150",2022-07-08,"BUECI-SA","BUECI","SA","21398671",5.9,2.81,4.355,3.09
"151",2022-07-08,"BUECI-SB","BUECI","SB","21362254",5.96,2.74,4.35,3.22
"152",2022-07-08,"BUECI-SC","BUECI","SC","21398668",20.33,11.62,15.975,8.71
"153",2022-07-08,"BUECI-SD","BUECI","SD","21362256",22.22,21.9,22.06,0.32
"154",2022-07-08,"BUECI-SE","BUECI","SE","21187245",6.48,2.91,4.695,3.57
"155",2022-07-08,"SSMH-BASE","SSMH","BASE","21390849",6.555,2.545,4.55,4.01
"156",2022-07-08,"TNHA-BASE","TNHA","BASE","21218018",6.641,2.738,4.6895,3.903
"157",2022-07-08,"TNHA-SA","TNHA","SA","21380919",11.86,3.09,7.475,8.77
"158",2022-07-08,"TNHA-SB","TNHA","SB","21398676",7.25,2.85,5.05,4.4
"159",2022-07-08,"TNHA-SC","TNHA","SC","21398674",5.81,2.76,4.285,3.05
"160",2022-07-08,"TNHA-SD","TNHA","SD","21398666",5.9,2.66,4.28,3.24
"161",2022-07-09,"21398660","BUECI","21398660","21398660",15.12,3.09,9.105,12.03
"162",2022-07-09,"BEO-BASE","BEO","BASE","21397541",12.904,1.901,7.4025,11.003
"163",2022-07-09,"BUECI-BASE","BUECI","BASE","21390851",13.783,2.673,8.228,11.11
"164",2022-07-09,"BUECI-SA","BUECI","SA","21398671",14,2.83,8.415,11.17
"165",2022-07-09,"BUECI-SB","BUECI","SB","21362254",15.08,2.83,8.955,12.25
"166",2022-07-09,"BUECI-SC","BUECI","SC","21398668",20.53,8.49,14.51,12.04
"167",2022-07-09,"BUECI-SD","BUECI","SD","21362256",22.26,21.85,22.055,0.41
"168",2022-07-09,"BUECI-SE","BUECI","SE","21187245",14.28,2.74,8.51,11.54
"169",2022-07-09,"SSMH-BASE","SSMH","BASE","21390849",12.582,1.708,7.145,10.874
"170",2022-07-09,"TNHA-BASE","TNHA","BASE","21218018",15.628,2.351,8.9895,13.277
"171",2022-07-09,"TNHA-SA","TNHA","SA","21380919",17.01,2.53,9.77,14.48
"172",2022-07-09,"TNHA-SB","TNHA","SB","21398676",15.23,2.72,8.975,12.51
"173",2022-07-09,"TNHA-SC","TNHA","SC","21398674",14.03,2.81,8.42,11.22
"174",2022-07-09,"TNHA-SD","TNHA","SD","21398666",14.78,2.29,8.535,12.49
"175",2022-07-10,"21398660","BUECI","21398660","21398660",18.08,5.12,11.6,12.96
"176",2022-07-10,"BEO-BASE","BEO","BASE","21397541",18.03,3.831,10.9305,14.199
"177",2022-07-10,"BUECI-BASE","BUECI","BASE","21390851",15.349,5.226,10.2875,10.123
"178",2022-07-10,"BUECI-SA","BUECI","SA","21398671",15.89,4.95,10.42,10.94
"179",2022-07-10,"BUECI-SB","BUECI","SB","21362254",16.02,5.08,10.55,10.94
"180",2022-07-10,"BUECI-SC","BUECI","SC","21398668",21,9.22,15.11,11.78
