"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2024-03-11,"TNHA-BASE","TNHA","BASE","21176526",174,158,166,16
"2",2024-03-11,"TNHA-SA","TNHA","SA","21398620",437,327,382,110
"3",2024-03-11,"TNHA-SB","TNHA","SB","21362318",333,312,322.5,21
"4",2024-03-11,"TNHA-SC","TNHA","SC","21362317",37,34,35.5,3
"5",2024-03-11,"TNHA-SD","TNHA","SD","21362315",297,109,203,188
"6",2024-03-12,"SSMH-SA","SSMH","SA","21398622",306,304,305,2
"7",2024-03-12,"SSMH-SB","SSMH","SB","21362319",41,36,38.5,5
"8",2024-03-12,"TNHA-BASE","TNHA","BASE","21176526",191,1,96,190
"9",2024-03-12,"TNHA-SA","TNHA","SA","21398620",447,1,224,446
"10",2024-03-12,"TNHA-SB","TNHA","SB","21362318",327,1,164,326
"11",2024-03-12,"TNHA-SC","TNHA","SC","21362317",37,1,19,36
"12",2024-03-12,"TNHA-SD","TNHA","SD","21362315",303,1,152,302
"13",2024-03-13,"SSMH-SA","SSMH","SA","21398622",307,1,154,306
"14",2024-03-13,"SSMH-SB","SSMH","SB","21362319",56,1,28.5,55
"15",2024-03-13,"SSMH-SI","SSMH","SI","21398619",237,72,154.5,165
"16",2024-03-13,"TNHA-BASE","TNHA","BASE","21176526",194,1,97.5,193
"17",2024-03-13,"TNHA-SA","TNHA","SA","21398620",422,1,211.5,421
"18",2024-03-13,"TNHA-SB","TNHA","SB","21362318",229,1,115,228
"19",2024-03-13,"TNHA-SC","TNHA","SC","21362317",41,1,21,40
"20",2024-03-13,"TNHA-SD","TNHA","SD","21362315",348,1,174.5,347
"21",2024-03-14,"SSMH-SA","SSMH","SA","21398622",323,1,162,322
"22",2024-03-14,"SSMH-SB","SSMH","SB","21362319",74,1,37.5,73
"23",2024-03-14,"SSMH-SI","SSMH","SI","21398619",227,1,114,226
"24",2024-03-14,"TNHA-BASE","TNHA","BASE","21176526",222,1,111.5,221
"25",2024-03-14,"TNHA-SA","TNHA","SA","21398620",473,1,237,472
"26",2024-03-14,"TNHA-SB","TNHA","SB","21362318",241,1,121,240
"27",2024-03-14,"TNHA-SC","TNHA","SC","21362317",44,1,22.5,43
"28",2024-03-14,"TNHA-SD","TNHA","SD","21362315",358,1,179.5,357
"29",2024-03-15,"SSMH-SA","SSMH","SA","21398622",323,1,162,322
"30",2024-03-15,"SSMH-SB","SSMH","SB","21362319",82,1,41.5,81
"31",2024-03-15,"SSMH-SI","SSMH","SI","21398619",228,1,114.5,227
"32",2024-03-15,"TNHA-BASE","TNHA","BASE","21176526",322,1,161.5,321
"33",2024-03-15,"TNHA-SA","TNHA","SA","21398620",486,1,243.5,485
"34",2024-03-15,"TNHA-SB","TNHA","SB","21362318",251,1,126,250
"35",2024-03-15,"TNHA-SC","TNHA","SC","21362317",32,1,16.5,31
"36",2024-03-15,"TNHA-SD","TNHA","SD","21362315",369,1,185,368
"37",2024-03-16,"SSMH-SA","SSMH","SA","21398622",343,1,172,342
"38",2024-03-16,"SSMH-SB","SSMH","SB","21362319",87,1,44,86
"39",2024-03-16,"SSMH-SI","SSMH","SI","21398619",248,1,124.5,247
