"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-12-01,"BEO-BASE","BEO","BASE","21350855",168,0,84,168
"2",2023-12-01,"SSMH-BASE","SSMH","BASE","21350820",260,60,160,200
"3",2023-12-01,"TNHA-BASE","TNHA","BASE","21167037",351,212,281.5,139
"4",2023-12-01,"TNHA-SA","TNHA","SA","21398709",128,87,107.5,41
"5",2023-12-01,"TNHA-SB","TNHA","SB","21181033",142,119,130.5,23
"6",2023-12-01,"TNHA-SC","TNHA","SC","21206909",344,49,196.5,295
"7",2023-12-02,"BEO-BASE","BEO","BASE","21350855",0,0,0,0
"8",2023-12-02,"SSMH-SB","SSMH","SB","21206912",143,20,81.5,123
"9",2023-12-02,"SSMH-SI","SSMH","SI","21398711",152,72,112,80
"10",2023-12-02,"TNHA-BASE","TNHA","BASE","21167037",303,209,256,94
"11",2023-12-02,"TNHA-SA","TNHA","SA","21398709",178,112,145,66
"12",2023-12-02,"TNHA-SB","TNHA","SB","21181033",157,115,136,42
"13",2023-12-02,"TNHA-SC","TNHA","SC","21206909",348,1,174.5,347
"14",2023-12-03,"SSMH-SB","SSMH","SB","21206912",351,88,219.5,263
"15",2023-12-03,"SSMH-SI","SSMH","SI","21398711",104,41,72.5,63
"16",2023-12-03,"TNHA-BASE","TNHA","BASE","21167037",215,13,114,202
"17",2023-12-03,"TNHA-SA","TNHA","SA","21398709",161,122,141.5,39
"18",2023-12-03,"TNHA-SB","TNHA","SB","21181033",180,118,149,62
"19",2023-12-03,"TNHA-SC","TNHA","SC","21206909",129,114,121.5,15
"20",2023-12-04,"SSMH-SB","SSMH","SB","21206912",251,201,226,50
"21",2023-12-04,"SSMH-SI","SSMH","SI","21398711",72,15,43.5,57
"22",2023-12-04,"TNHA-BASE","TNHA","BASE","21167037",358,1,179.5,357
"23",2023-12-04,"TNHA-SA","TNHA","SA","21398709",166,112,139,54
"24",2023-12-04,"TNHA-SB","TNHA","SB","21181033",174,88,131,86
"25",2023-12-04,"TNHA-SC","TNHA","SC","21206909",128,114,121,14
"26",2023-12-05,"SSMH-SB","SSMH","SB","21206912",264,212,238,52
"27",2023-12-05,"SSMH-SI","SSMH","SI","21398711",108,49,78.5,59
"28",2023-12-05,"TNHA-BASE","TNHA","BASE","21167037",230,199,214.5,31
"29",2023-12-05,"TNHA-SA","TNHA","SA","21398709",190,111,150.5,79
"30",2023-12-05,"TNHA-SB","TNHA","SB","21181033",244,88,166,156
"31",2023-12-05,"TNHA-SC","TNHA","SC","21206909",302,114,208,188
"32",2023-12-06,"TNHA-BASE","TNHA","BASE","21167037",312,225,268.5,87
"33",2023-12-06,"TNHA-SA","TNHA","SA","21398709",135,105,120,30
"34",2023-12-06,"TNHA-SB","TNHA","SB","21181033",105,100,102.5,5
"35",2023-12-06,"TNHA-SC","TNHA","SC","21206909",314,298,306,16
"36",2023-12-07,"TNHA-BASE","TNHA","BASE","21167037",312,213,262.5,99
"37",2023-12-07,"TNHA-SA","TNHA","SA","21398709",128,107,117.5,21
"38",2023-12-07,"TNHA-SB","TNHA","SB","21181033",135,101,118,34
"39",2023-12-07,"TNHA-SC","TNHA","SC","21206909",324,291,307.5,33
"40",2023-12-08,"TNHA-BASE","TNHA","BASE","21167037",357,227,292,130
"41",2023-12-08,"TNHA-SA","TNHA","SA","21398709",284,80,182,204
"42",2023-12-08,"TNHA-SB","TNHA","SB","21181033",146,102,124,44
"43",2023-12-08,"TNHA-SC","TNHA","SC","21206909",211,6,108.5,205
"44",2023-12-09,"TNHA-BASE","TNHA","BASE","21167037",350,6,178,344
"45",2023-12-09,"TNHA-SA","TNHA","SA","21398709",313,1,157,312
"46",2023-12-09,"TNHA-SB","TNHA","SB","21181033",119,119,119,0
"47",2023-12-09,"TNHA-SC","TNHA","SC","21206909",326,15,170.5,311
"48",2023-12-10,"TNHA-BASE","TNHA","BASE","21167037",340,1,170.5,339
"49",2023-12-10,"TNHA-SA","TNHA","SA","21398709",133,77,105,56
"50",2023-12-10,"TNHA-SC","TNHA","SC","21206909",309,14,161.5,295
"51",2023-12-11,"TNHA-BASE","TNHA","BASE","21167037",358,1,179.5,357
"52",2023-12-11,"TNHA-SA","TNHA","SA","21398709",213,90,151.5,123
"53",2023-12-11,"TNHA-SC","TNHA","SC","21206909",345,105,225,240
"54",2023-12-12,"TNHA-BASE","TNHA","BASE","21167037",329,3,166,326
"55",2023-12-12,"TNHA-SA","TNHA","SA","21398709",178,98,138,80
"56",2023-12-12,"TNHA-SC","TNHA","SC","21206909",128,118,123,10
"57",2023-12-13,"TNHA-BASE","TNHA","BASE","21167037",341,6,173.5,335
"58",2023-12-13,"TNHA-SA","TNHA","SA","21398709",340,11,175.5,329
"59",2023-12-13,"TNHA-SC","TNHA","SC","21206909",125,73,99,52
"60",2023-12-14,"TNHA-BASE","TNHA","BASE","21167037",340,316,328,24
"61",2023-12-14,"TNHA-SA","TNHA","SA","21398709",352,29,190.5,323
"62",2023-12-14,"TNHA-SC","TNHA","SC","21206909",358,7,182.5,351
"63",2023-12-15,"TNHA-BASE","TNHA","BASE","21167037",354,24,189,330
"64",2023-12-15,"TNHA-SA","TNHA","SA","21398709",145,94,119.5,51
"65",2023-12-15,"TNHA-SC","TNHA","SC","21206909",126,108,117,18
"66",2023-12-16,"TNHA-BASE","TNHA","BASE","21167037",333,0,166.5,333
"67",2023-12-16,"TNHA-SA","TNHA","SA","21398709",153,104,128.5,49
"68",2023-12-16,"TNHA-SC","TNHA","SC","21206909",312,15,163.5,297
"69",2023-12-17,"TNHA-BASE","TNHA","BASE","21167037",350,10,180,340
"70",2023-12-17,"TNHA-SA","TNHA","SA","21398709",154,70,112,84
"71",2023-12-17,"TNHA-SC","TNHA","SC","21206909",126,94,110,32
"72",2023-12-18,"TNHA-BASE","TNHA","BASE","21167037",271,190,230.5,81
"73",2023-12-18,"TNHA-SA","TNHA","SA","21398709",146,95,120.5,51
"74",2023-12-18,"TNHA-SC","TNHA","SC","21206909",330,115,222.5,215
"75",2023-12-19,"TNHA-BASE","TNHA","BASE","21167037",337,218,277.5,119
"76",2023-12-19,"TNHA-SA","TNHA","SA","21398709",136,104,120,32
"77",2023-12-19,"TNHA-SC","TNHA","SC","21206909",319,219,269,100
"78",2023-12-20,"BEO-BASE","BEO","BASE","21350855",201,192,196.5,9
"79",2023-12-20,"TNHA-BASE","TNHA","BASE","21167037",307,209,258,98
"80",2023-12-20,"TNHA-SA","TNHA","SA","21398709",146,107,126.5,39
"81",2023-12-20,"TNHA-SC","TNHA","SC","21206909",309,115,212,194
"82",2023-12-21,"TNHA-BASE","TNHA","BASE","21167037",300,187,243.5,113
"83",2023-12-21,"TNHA-SA","TNHA","SA","21398709",142,101,121.5,41
"84",2023-12-21,"TNHA-SC","TNHA","SC","21206909",126,4,65,122
"85",2023-12-22,"BEO-BASE","BEO","BASE","21350855",159,17,88,142
"86",2023-12-22,"TNHA-BASE","TNHA","BASE","21167037",340,198,269,142
"87",2023-12-22,"TNHA-SA","TNHA","SA","21398709",329,8,168.5,321
"88",2023-12-22,"TNHA-SC","TNHA","SC","21206909",343,15,179,328
"89",2023-12-23,"BEO-BASE","BEO","BASE","21350855",122,122,122,0
