"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-09-01,"SSMH-BASE","SSMH","BASE","21390849",8.1,4.325,6.2125,3.775
"2",2023-09-01,"SSMH-SB","SSMH","SB","21398665",6.63,6.63,6.63,0
"3",2023-09-02,"SSMH-BASE","SSMH","BASE","21390849",5.719,3.038,4.3785,2.681
"4",2023-09-03,"SSMH-BASE","SSMH","BASE","21390849",6.362,3.553,4.9575,2.809
"5",2023-09-04,"SSMH-BASE","SSMH","BASE","21390849",7.392,2.759,5.0755,4.633
"6",2023-09-05,"SSMH-BASE","SSMH","BASE","21390849",9.129,2.909,6.019,6.22
"7",2023-09-06,"SSMH-BASE","SSMH","BASE","21390849",5.59,2.116,3.853,3.474
"8",2023-09-07,"SSMH-BASE","SSMH","BASE","21390849",4.153,1.129,2.641,3.024
"9",2023-09-08,"SSMH-BASE","SSMH","BASE","21390849",4.089,1.923,3.006,2.166
"10",2023-09-09,"SSMH-BASE","SSMH","BASE","21390849",4.346,2.823,3.5845,1.523
"11",2023-09-10,"SSMH-BASE","SSMH","BASE","21390849",4.99,3.338,4.164,1.652
"12",2023-09-11,"SSMH-BASE","SSMH","BASE","21390849",5.118,2.673,3.8955,2.445
"13",2023-09-12,"SSMH-BASE","SSMH","BASE","21390849",4.604,3.338,3.971,1.266
"14",2023-09-13,"SSMH-BASE","SSMH","BASE","21390849",5.848,4.196,5.022,1.652
"15",2023-09-14,"SSMH-BASE","SSMH","BASE","21390849",10.287,0.657,5.472,9.63
"16",2023-09-15,"BEO-BASE","BEO","BASE","21397541",4.797,3.724,4.2605,1.073
"17",2023-09-15,"SSMH-BASE","SSMH","BASE","21390849",7.842,3.853,5.8475,3.989
"18",2023-09-15,"TNHA-BASE","TNHA","BASE","21390850",4.711,3.874,4.2925,0.837
"19",2023-09-15,"TNHA-SA","TNHA","SA","21380919",5.1,4.01,4.555,1.09
"20",2023-09-15,"TNHA-SC","TNHA","SC","21398674",4.76,3.97,4.365,0.79
"21",2023-09-15,"TNHA-SD","TNHA","SD","21398666",4.69,3.86,4.275,0.83
"22",2023-09-15,"TNHA-SF","TNHA","SF","21212510",3.71,3.45,3.58,0.26
"23",2023-09-16,"BEO-BASE","BEO","BASE","21397541",4.625,3.059,3.842,1.566
"24",2023-09-16,"SSMH-BASE","SSMH","BASE","21390849",4.432,3.059,3.7455,1.373
"25",2023-09-16,"TNHA-BASE","TNHA","BASE","21390850",4.41,3.231,3.8205,1.179
"26",2023-09-16,"TNHA-SA","TNHA","SA","21380919",4.63,3.32,3.975,1.31
"27",2023-09-16,"TNHA-SC","TNHA","SC","21398674",4.42,3.19,3.805,1.23
