"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-03-05,"BEO-BASE","BEO","BASE","21350915",10.1,5.5,7.8,4.6
"2",2023-03-05,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"3",2023-03-05,"TNHA-BASE","TNHA","BASE","21176861",3.5,2.5,3,1
"4",2023-03-05,"TNHA-SA","TNHA","SA","21398709",2,0.3,1.15,1.7
"5",2023-03-05,"TNHA-SB","TNHA","SB","21181033",3,0.7,1.85,2.3
"6",2023-03-05,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"7",2023-03-05,"TNHA-SD","TNHA","SD","21398712",2.7,2,2.35,0.7
"8",2023-03-06,"BEO-BASE","BEO","BASE","21350915",8.6,5.5,7.05,3.1
"9",2023-03-06,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"10",2023-03-06,"TNHA-BASE","TNHA","BASE","21176861",2,1,1.5,1
"11",2023-03-06,"TNHA-SA","TNHA","SA","21398709",2.7,1.3,2,1.4
"12",2023-03-06,"TNHA-SB","TNHA","SB","21181033",4.7,2.7,3.7,2
"13",2023-03-06,"TNHA-SC","TNHA","SC","21206909",1.7,0.7,1.2,1
"14",2023-03-06,"TNHA-SD","TNHA","SD","21398712",2.7,1.7,2.2,1
"15",2023-03-07,"BEO-BASE","BEO","BASE","21350915",7,1,4,6
"16",2023-03-07,"SSMH-SB","SSMH","SB","21206912",0,0,0,0
"17",2023-03-07,"TNHA-BASE","TNHA","BASE","21176861",1,0,0.5,1
"18",2023-03-07,"TNHA-SA","TNHA","SA","21398709",1.7,0.3,1,1.4
"19",2023-03-07,"TNHA-SB","TNHA","SB","21181033",3.7,1.3,2.5,2.4
"20",2023-03-07,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"21",2023-03-07,"TNHA-SD","TNHA","SD","21398712",1.7,0.3,1,1.4
"22",2023-03-08,"BEO-BASE","BEO","BASE","21350915",7.5,3,5.25,4.5
"23",2023-03-08,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"24",2023-03-08,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"25",2023-03-08,"TNHA-SA","TNHA","SA","21398709",1.3,0.3,0.8,1
"26",2023-03-08,"TNHA-SB","TNHA","SB","21181033",3.4,0.7,2.05,2.7
"27",2023-03-08,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"28",2023-03-08,"TNHA-SD","TNHA","SD","21398712",1,0.3,0.65,0.7
