"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-03-01,"BEO-BASE","BEO","BASE","21397541",-26.989,-31.815,-29.402,4.826
"2",2023-03-02,"BEO-BASE","BEO","BASE","21397541",-26.818,-33.038,-29.928,6.22
"3",2023-03-03,"BEO-BASE","BEO","BASE","21397541",-32.33,-32.609,-32.4695,0.279000000000003
"4",2023-03-03,"SSMH-SB","SSMH","SB","21398665",-25.68,-26.02,-25.85,0.34
"5",2023-03-04,"BEO-BASE","BEO","BASE","21397541",-34.625,-39.472,-37.0485,4.847
"6",2023-03-04,"SSMH-SB","SSMH","SB","21398665",-25.89,-38.27,-32.08,12.38
"7",2023-03-05,"BEO-BASE","BEO","BASE","21397541",-15.129,-29.542,-22.3355,14.413
"8",2023-03-05,"SSMH-SB","SSMH","SB","21398665",-20.06,-30.68,-25.37,10.62
"9",2023-03-05,"TNHA-SA","TNHA","SA","21380919",-19.84,-30.42,-25.13,10.58
"10",2023-03-05,"TNHA-SB","TNHA","SB","21398664",-19.82,-28.96,-24.39,9.14
"11",2023-03-05,"TNHA-SC","TNHA","SC","21398674",-19.93,-28.96,-24.445,9.03
"12",2023-03-06,"BEO-BASE","BEO","BASE","21397541",-10.496,-12.34,-11.418,1.844
"13",2023-03-06,"SSMH-SB","SSMH","SB","21398665",-10.38,-14.5,-12.44,4.12
"14",2023-03-06,"TNHA-SA","TNHA","SA","21380919",-10.32,-14.55,-12.435,4.23
"15",2023-03-06,"TNHA-SB","TNHA","SB","21398664",-10.21,-14.46,-12.335,4.25
"16",2023-03-06,"TNHA-SC","TNHA","SC","21398674",-10.47,-14.44,-12.455,3.97
"17",2023-03-07,"BEO-BASE","BEO","BASE","21397541",-5.241,-9.08,-7.1605,3.839
"18",2023-03-07,"SSMH-SB","SSMH","SB","21398665",-6.93,-9.81,-8.37,2.88
"19",2023-03-07,"TNHA-SA","TNHA","SA","21380919",-4.91,-10,-7.455,5.09
"20",2023-03-07,"TNHA-SB","TNHA","SB","21398664",-5.07,-9.81,-7.44,4.74
"21",2023-03-07,"TNHA-SC","TNHA","SC","21398674",-5.73,-9.81,-7.77,4.08
"22",2023-03-08,"BEO-BASE","BEO","BASE","21397541",-2.367,-13.692,-8.0295,11.325
"23",2023-03-08,"SSMH-SB","SSMH","SB","21398665",-2.41,-6.35,-4.38,3.94
"24",2023-03-08,"TNHA-SA","TNHA","SA","21380919",-1.83,-6.22,-4.025,4.39
"25",2023-03-08,"TNHA-SB","TNHA","SB","21398664",-2.13,-6.39,-4.26,4.26
"26",2023-03-08,"TNHA-SC","TNHA","SC","21398674",-2.51,-6.22,-4.365,3.71
