"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-06-01,"BEO-BASE","BEO","BASE","21350915",6.5,1.5,4,5
"2",2023-06-01,"SSMH-SA","SSMH","SA","21206911",0.7,0,0.35,0.7
"3",2023-06-01,"SSMH-SB","SSMH","SB","21206912",2.7,0,1.35,2.7
"4",2023-06-01,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"5",2023-06-01,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"6",2023-06-01,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"7",2023-06-01,"TNHA-SC","TNHA","SC","21206909",4.7,0,2.35,4.7
"8",2023-06-01,"TNHA-SD","TNHA","SD","21398712",0.7,0,0.35,0.7
"9",2023-06-02,"BEO-BASE","BEO","BASE","21350915",4.5,0,2.25,4.5
"10",2023-06-02,"SSMH-SA","SSMH","SA","21206911",2.3,0.3,1.3,2
"11",2023-06-02,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"12",2023-06-02,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"13",2023-06-02,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"14",2023-06-02,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"15",2023-06-02,"TNHA-SC","TNHA","SC","21206909",3.4,0,1.7,3.4
"16",2023-06-02,"TNHA-SD","TNHA","SD","21398712",2,0.3,1.15,1.7
"17",2023-06-03,"BEO-BASE","BEO","BASE","21350915",7,0,3.5,7
"18",2023-06-03,"SSMH-SA","SSMH","SA","21206911",1.3,0.3,0.8,1
"19",2023-06-03,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"20",2023-06-03,"TNHA-BASE","TNHA","BASE","21176861",4,0,2,4
"21",2023-06-03,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"22",2023-06-03,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"23",2023-06-03,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"24",2023-06-03,"TNHA-SD","TNHA","SD","21398712",2.7,0,1.35,2.7
"25",2023-06-04,"BEO-BASE","BEO","BASE","21350915",10.1,1.5,5.8,8.6
"26",2023-06-04,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"27",2023-06-04,"SSMH-SB","SSMH","SB","21206912",4,0,2,4
"28",2023-06-04,"TNHA-BASE","TNHA","BASE","21176861",4,0,2,4
"29",2023-06-04,"TNHA-SA","TNHA","SA","21398709",2.7,0,1.35,2.7
"30",2023-06-04,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"31",2023-06-04,"TNHA-SC","TNHA","SC","21206909",3,0,1.5,3
"32",2023-06-04,"TNHA-SD","TNHA","SD","21398712",2.3,0,1.15,2.3
"33",2023-06-05,"BEO-BASE","BEO","BASE","21350915",6,0,3,6
"34",2023-06-05,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"35",2023-06-05,"SSMH-SB","SSMH","SB","21206912",2.7,0,1.35,2.7
"36",2023-06-05,"TNHA-BASE","TNHA","BASE","21176861",3,0,1.5,3
"37",2023-06-05,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"38",2023-06-05,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"39",2023-06-05,"TNHA-SC","TNHA","SC","21206909",3,0,1.5,3
"40",2023-06-05,"TNHA-SD","TNHA","SD","21398712",2,0,1,2
"41",2023-06-06,"BEO-BASE","BEO","BASE","21350915",6,0,3,6
"42",2023-06-06,"SSMH-SA","SSMH","SA","21206911",0.7,0.3,0.5,0.4
"43",2023-06-06,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"44",2023-06-06,"TNHA-BASE","TNHA","BASE","21176861",4,0,2,4
"45",2023-06-06,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"46",2023-06-06,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"47",2023-06-06,"TNHA-SC","TNHA","SC","21206909",2.3,0,1.15,2.3
"48",2023-06-06,"TNHA-SD","TNHA","SD","21398712",2.3,0,1.15,2.3
"49",2023-06-07,"BEO-BASE","BEO","BASE","21350915",5,2.5,3.75,2.5
"50",2023-06-07,"SSMH-SA","SSMH","SA","21206911",1.7,1,1.35,0.7
"51",2023-06-07,"SSMH-SB","SSMH","SB","21206912",0.3,0,0.15,0.3
"52",2023-06-07,"TNHA-BASE","TNHA","BASE","21176861",3.5,1.5,2.5,2
"53",2023-06-07,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"54",2023-06-07,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"55",2023-06-07,"TNHA-SC","TNHA","SC","21206909",2.3,0.3,1.3,2
"56",2023-06-07,"TNHA-SD","TNHA","SD","21398712",2.7,0,1.35,2.7
"57",2023-06-08,"BEO-BASE","BEO","BASE","21350915",5.5,3,4.25,2.5
"58",2023-06-08,"SSMH-SA","SSMH","SA","21206911",1.3,0.7,1,0.6
"59",2023-06-08,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"60",2023-06-08,"TNHA-BASE","TNHA","BASE","21176861",3,1,2,2
"61",2023-06-08,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"62",2023-06-08,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"63",2023-06-08,"TNHA-SC","TNHA","SC","21206909",3.4,0.7,2.05,2.7
"64",2023-06-08,"TNHA-SD","TNHA","SD","21398712",2.7,1.3,2,1.4
"65",2023-06-09,"BEO-BASE","BEO","BASE","21350915",6.5,5.5,6,1
"66",2023-06-09,"SSMH-SA","SSMH","SA","21206911",1.3,1,1.15,0.3
"67",2023-06-09,"SSMH-SB","SSMH","SB","21206912",1,0.3,0.65,0.7
"68",2023-06-09,"TNHA-BASE","TNHA","BASE","21176861",2.5,1.5,2,1
"69",2023-06-09,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"70",2023-06-09,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"71",2023-06-09,"TNHA-SC","TNHA","SC","21206909",4.4,3,3.7,1.4
"72",2023-06-09,"TNHA-SD","TNHA","SD","21398712",3.4,3,3.2,0.4
"73",2023-06-10,"BEO-BASE","BEO","BASE","21350915",7.5,5.5,6.5,2
"74",2023-06-10,"SSMH-SA","SSMH","SA","21206911",1.7,1.7,1.7,0
"75",2023-06-10,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"76",2023-06-10,"TNHA-BASE","TNHA","BASE","21176861",4,2,3,2
"77",2023-06-10,"TNHA-SA","TNHA","SA","21398709",0.7,0.3,0.5,0.4
"78",2023-06-10,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"79",2023-06-10,"TNHA-SC","TNHA","SC","21206909",3.7,1,2.35,2.7
"80",2023-06-10,"TNHA-SD","TNHA","SD","21398712",3.7,2.3,3,1.4
"81",2023-06-11,"BEO-BASE","BEO","BASE","21350915",8.1,5.5,6.8,2.6
"82",2023-06-11,"SSMH-SA","SSMH","SA","21206911",4,1.7,2.85,2.3
"83",2023-06-11,"SSMH-SB","SSMH","SB","21206912",1,0.3,0.65,0.7
"84",2023-06-11,"TNHA-BASE","TNHA","BASE","21176861",6,3.5,4.75,2.5
"85",2023-06-11,"TNHA-SA","TNHA","SA","21398709",1,0.3,0.65,0.7
"86",2023-06-11,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"87",2023-06-11,"TNHA-SC","TNHA","SC","21206909",2.7,0.7,1.7,2
"88",2023-06-11,"TNHA-SD","TNHA","SD","21398712",3.7,2,2.85,1.7
"89",2023-06-12,"BEO-BASE","BEO","BASE","21350915",6,2,4,4
"90",2023-06-12,"SSMH-SA","SSMH","SA","21206911",1.7,1.3,1.5,0.4
"91",2023-06-12,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"92",2023-06-12,"TNHA-BASE","TNHA","BASE","21176861",4,1,2.5,3
"93",2023-06-12,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"94",2023-06-12,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"95",2023-06-12,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"96",2023-06-12,"TNHA-SD","TNHA","SD","21398712",2.3,0.7,1.5,1.6
"97",2023-06-13,"BEO-BASE","BEO","BASE","21350915",4,0,2,4
"98",2023-06-13,"SSMH-SA","SSMH","SA","21206911",1,0.3,0.65,0.7
"99",2023-06-13,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"100",2023-06-13,"TNHA-BASE","TNHA","BASE","21176861",1,0,0.5,1
"101",2023-06-13,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"102",2023-06-13,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"103",2023-06-13,"TNHA-SC","TNHA","SC","21206909",2,0,1,2
"104",2023-06-13,"TNHA-SD","TNHA","SD","21398712",1.3,0,0.65,1.3
"105",2023-06-14,"BEO-BASE","BEO","BASE","21350915",7,2,4.5,5
"106",2023-06-14,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"107",2023-06-14,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"108",2023-06-14,"TNHA-BASE","TNHA","BASE","21176861",3.5,0,1.75,3.5
"109",2023-06-14,"TNHA-SA","TNHA","SA","21398709",2.7,0,1.35,2.7
"110",2023-06-14,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"111",2023-06-14,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"112",2023-06-14,"TNHA-SD","TNHA","SD","21398712",3,0,1.5,3
"113",2023-06-15,"BEO-BASE","BEO","BASE","21350915",3.5,0.5,2,3
"114",2023-06-15,"SSMH-SA","SSMH","SA","21206911",1,0,0.5,1
"115",2023-06-15,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"116",2023-06-15,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"117",2023-06-15,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"118",2023-06-15,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"119",2023-06-15,"TNHA-SC","TNHA","SC","21206909",1.3,0,0.65,1.3
"120",2023-06-15,"TNHA-SD","TNHA","SD","21398712",1,0,0.5,1
"121",2023-06-16,"BEO-BASE","BEO","BASE","21350915",4.5,0.5,2.5,4
"122",2023-06-16,"SSMH-SA","SSMH","SA","21206911",1,0,0.5,1
"123",2023-06-16,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"124",2023-06-16,"TNHA-BASE","TNHA","BASE","21176861",1,0,0.5,1
"125",2023-06-16,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"126",2023-06-16,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"127",2023-06-16,"TNHA-SC","TNHA","SC","21206909",3.4,0,1.7,3.4
"128",2023-06-16,"TNHA-SD","TNHA","SD","21398712",1.3,0,0.65,1.3
"129",2023-06-17,"BEO-BASE","BEO","BASE","21350915",3.5,2,2.75,1.5
"130",2023-06-17,"SSMH-SA","SSMH","SA","21206911",2,0.3,1.15,1.7
"131",2023-06-17,"SSMH-SB","SSMH","SB","21206912",0.3,0,0.15,0.3
"132",2023-06-17,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"133",2023-06-17,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"134",2023-06-17,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"135",2023-06-17,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"136",2023-06-17,"TNHA-SD","TNHA","SD","21398712",1.7,1,1.35,0.7
"137",2023-06-18,"BEO-BASE","BEO","BASE","21350915",5,3.5,4.25,1.5
"138",2023-06-18,"SSMH-SA","SSMH","SA","21206911",3.4,1,2.2,2.4
"139",2023-06-18,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"140",2023-06-18,"TNHA-BASE","TNHA","BASE","21176861",3.5,0.5,2,3
"141",2023-06-18,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"142",2023-06-18,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"143",2023-06-18,"TNHA-SC","TNHA","SC","21206909",1,0.3,0.65,0.7
"144",2023-06-18,"TNHA-SD","TNHA","SD","21398712",2,1,1.5,1
"145",2023-06-19,"BEO-BASE","BEO","BASE","21350915",4,0,2,4
"146",2023-06-19,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"147",2023-06-19,"SSMH-SB","SSMH","SB","21206912",1.7,0,0.85,1.7
"148",2023-06-19,"TNHA-BASE","TNHA","BASE","21176861",1,0,0.5,1
"149",2023-06-19,"TNHA-SA","TNHA","SA","21398709",1.3,0,0.65,1.3
"150",2023-06-19,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"151",2023-06-19,"TNHA-SC","TNHA","SC","21206909",1.3,0,0.65,1.3
"152",2023-06-19,"TNHA-SD","TNHA","SD","21398712",1.3,0,0.65,1.3
"153",2023-06-20,"BEO-BASE","BEO","BASE","21350915",4,0,2,4
"154",2023-06-20,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"155",2023-06-20,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"156",2023-06-21,"BEO-BASE","BEO","BASE","21350915",7,4,5.5,3
"157",2023-06-22,"BEO-BASE","BEO","BASE","21350915",6.5,1,3.75,5.5
"158",2023-06-23,"BEO-BASE","BEO","BASE","21350915",6.5,0.5,3.5,6
"159",2023-06-24,"BEO-BASE","BEO","BASE","21350915",7.5,2,4.75,5.5
"160",2023-06-25,"BEO-BASE","BEO","BASE","21350915",4,0.5,2.25,3.5
"161",2023-06-26,"BEO-BASE","BEO","BASE","21350915",6,3.5,4.75,2.5
"162",2023-06-27,"BEO-BASE","BEO","BASE","21350915",5.5,1.5,3.5,4
"163",2023-06-28,"BEO-BASE","BEO","BASE","21350915",6,0,3,6
"164",2023-06-28,"SSMH-SA","SSMH","SA","21206911",5.4,0,2.7,5.4
"165",2023-06-28,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"166",2023-06-29,"BEO-BASE","BEO","BASE","21350915",6.5,3.5,5,3
"167",2023-06-29,"SSMH-SA","SSMH","SA","21206911",4.4,1,2.7,3.4
"168",2023-06-29,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"169",2023-06-30,"BEO-BASE","BEO","BASE","21350915",3.5,0.5,2,3
"170",2023-06-30,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"171",2023-06-30,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"172",2023-07-01,"BEO-BASE","BEO","BASE","21350915",7.5,2,4.75,5.5
"173",2023-07-01,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"174",2023-07-01,"SSMH-SB","SSMH","SB","21206912",3.4,0,1.7,3.4
"175",2023-07-02,"BEO-BASE","BEO","BASE","21350915",6.5,1,3.75,5.5
"176",2023-07-02,"SSMH-SA","SSMH","SA","21206911",4,0,2,4
"177",2023-07-02,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"178",2023-07-03,"BEO-BASE","BEO","BASE","21350915",6,3.5,4.75,2.5
"179",2023-07-03,"SSMH-SA","SSMH","SA","21206911",4.4,1,2.7,3.4
"180",2023-07-03,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"181",2023-07-04,"BEO-BASE","BEO","BASE","21350915",5.5,0,2.75,5.5
"182",2023-07-04,"SSMH-SA","SSMH","SA","21206911",3,0,1.5,3
"183",2023-07-04,"SSMH-SB","SSMH","SB","21206912",2,0,1,2
"184",2023-07-05,"BEO-BASE","BEO","BASE","21350915",6,1,3.5,5
"185",2023-07-05,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"186",2023-07-05,"SSMH-SB","SSMH","SB","21206912",2,0.3,1.15,1.7
"187",2023-07-06,"BEO-BASE","BEO","BASE","21350915",3,0,1.5,3
"188",2023-07-06,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"189",2023-07-06,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"190",2023-07-07,"BEO-BASE","BEO","BASE","21350915",5,1.5,3.25,3.5
"191",2023-07-07,"SSMH-SA","SSMH","SA","21206911",3,0.3,1.65,2.7
"192",2023-07-07,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"193",2023-07-08,"BEO-BASE","BEO","BASE","21350915",2.5,1,1.75,1.5
"194",2023-07-08,"SSMH-SA","SSMH","SA","21206911",0.7,0,0.35,0.7
"195",2023-07-08,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"196",2023-07-09,"BEO-BASE","BEO","BASE","21350915",2.5,1,1.75,1.5
"197",2023-07-09,"SSMH-SA","SSMH","SA","21206911",0.3,0,0.15,0.3
"198",2023-07-09,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"199",2023-07-09,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"200",2023-07-09,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"201",2023-07-09,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"202",2023-07-09,"TNHA-SC","TNHA","SC","21206909",1,0.3,0.65,0.7
"203",2023-07-09,"TNHA-SD","TNHA","SD","21398712",0,0,0,0
"204",2023-07-10,"BEO-BASE","BEO","BASE","21350915",3.5,1.5,2.5,2
"205",2023-07-10,"SSMH-SA","SSMH","SA","21206911",2.7,0,1.35,2.7
"206",2023-07-10,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"207",2023-07-10,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"208",2023-07-10,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"209",2023-07-10,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"210",2023-07-10,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"211",2023-07-10,"TNHA-SD","TNHA","SD","21398712",3.4,0,1.7,3.4
"212",2023-07-11,"BEO-BASE","BEO","BASE","21350915",4.5,0,2.25,4.5
"213",2023-07-11,"SSMH-SA","SSMH","SA","21206911",2.7,0,1.35,2.7
"214",2023-07-11,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"215",2023-07-11,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"216",2023-07-11,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"217",2023-07-11,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"218",2023-07-11,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"219",2023-07-11,"TNHA-SD","TNHA","SD","21398712",4.4,0,2.2,4.4
"220",2023-07-12,"BEO-BASE","BEO","BASE","21350915",3,0.5,1.75,2.5
"221",2023-07-12,"SSMH-SA","SSMH","SA","21206911",0.7,0,0.35,0.7
"222",2023-07-12,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"223",2023-07-12,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"224",2023-07-12,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"225",2023-07-12,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"226",2023-07-12,"TNHA-SC","TNHA","SC","21206909",2,0.3,1.15,1.7
"227",2023-07-12,"TNHA-SD","TNHA","SD","21398712",0,0,0,0
"228",2023-07-13,"BEO-BASE","BEO","BASE","21350915",3,0,1.5,3
"229",2023-07-13,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"230",2023-07-13,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"231",2023-07-13,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"232",2023-07-13,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"233",2023-07-13,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"234",2023-07-13,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"235",2023-07-13,"TNHA-SD","TNHA","SD","21398712",3.4,0,1.7,3.4
"236",2023-07-14,"BEO-BASE","BEO","BASE","21350915",6,3,4.5,3
"237",2023-07-14,"SSMH-SA","SSMH","SA","21206911",1.3,0.3,0.8,1
"238",2023-07-14,"SSMH-SB","SSMH","SB","21206912",1,0,0.5,1
"239",2023-07-14,"TNHA-BASE","TNHA","BASE","21176861",2,0.5,1.25,1.5
"240",2023-07-14,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"241",2023-07-14,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"242",2023-07-14,"TNHA-SC","TNHA","SC","21206909",4.7,1.7,3.2,3
"243",2023-07-14,"TNHA-SD","TNHA","SD","21398712",8,3,5.5,5
"244",2023-07-15,"SSMH-SA","SSMH","SA","21206911",0.7,0.7,0.7,0
"245",2023-07-15,"SSMH-SB","SSMH","SB","21206912",0.7,0.7,0.7,0
"246",2023-07-15,"TNHA-BASE","TNHA","BASE","21176861",1.5,1.5,1.5,0
"247",2023-07-15,"TNHA-SA","TNHA","SA","21398709",0.7,0.7,0.7,0
"248",2023-07-15,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"249",2023-07-15,"TNHA-SC","TNHA","SC","21206909",4.7,4.7,4.7,0
"250",2023-07-15,"TNHA-SD","TNHA","SD","21398712",7,7,7,0
