"","Date","fullname","site","station","sensor","max","min","avg","amp"
"79",2023-03-15,"TNHA-BASE","TNHA","BASE","21176526",261,1,131,260
"80",2023-03-15,"TNHA-SA","TNHA","SA","21398620",293,1,147,292
"81",2023-03-15,"TNHA-SB","TNHA","SB","21362318",163,1,82,162
"82",2023-03-15,"TNHA-SC","TNHA","SC","21362317",28,1,14.5,27
"83",2023-03-15,"TNHA-SD","TNHA","SD","21362315",208,1,104.5,207
"84",2023-03-16,"BEO-BASE","BEO","BASE","21390415",288,1,144.5,287
"85",2023-03-16,"SSMH-SB","SSMH","SB","21362319",21,1,11,20
"86",2023-03-16,"TNHA-BASE","TNHA","BASE","21176526",246,1,123.5,245
"87",2023-03-16,"TNHA-SA","TNHA","SA","21398620",258,1,129.5,257
"88",2023-03-16,"TNHA-SB","TNHA","SB","21362318",168,1,84.5,167
"89",2023-03-16,"TNHA-SC","TNHA","SC","21362317",38,1,19.5,37
"90",2023-03-16,"TNHA-SD","TNHA","SD","21362315",212,1,106.5,211
"91",2023-03-17,"BEO-BASE","BEO","BASE","21390415",334,1,167.5,333
"92",2023-03-17,"SSMH-SA","SSMH","SA","21398622",146,1,73.5,145
"93",2023-03-17,"SSMH-SB","SSMH","SB","21362319",34,1,17.5,33
"94",2023-03-17,"TNHA-BASE","TNHA","BASE","21176526",329,1,165,328
"95",2023-03-17,"TNHA-SA","TNHA","SA","21398620",477,1,239,476
"96",2023-03-17,"TNHA-SB","TNHA","SB","21362318",248,1,124.5,247
"97",2023-03-17,"TNHA-SC","TNHA","SC","21362317",31,1,16,30
"98",2023-03-17,"TNHA-SD","TNHA","SD","21362315",384,1,192.5,383
"99",2023-03-18,"BEO-BASE","BEO","BASE","21390415",341,1,171,340
"100",2023-03-18,"SSMH-SB","SSMH","SB","21362319",56,1,28.5,55
"101",2023-03-18,"TNHA-BASE","TNHA","BASE","21176526",329,1,165,328
"102",2023-03-18,"TNHA-SA","TNHA","SA","21398620",477,1,239,476
"103",2023-03-18,"TNHA-SB","TNHA","SB","21362318",257,1,129,256
"104",2023-03-18,"TNHA-SC","TNHA","SC","21362317",38,1,19.5,37
"105",2023-03-18,"TNHA-SD","TNHA","SD","21362315",391,1,196,390
"106",2023-03-19,"BEO-BASE","BEO","BASE","21390415",352,1,176.5,351
"107",2023-03-19,"SSMH-SB","SSMH","SB","21362319",22,21,21.5,1
"108",2023-03-19,"TNHA-BASE","TNHA","BASE","21176526",337,1,169,336
"109",2023-03-19,"TNHA-SA","TNHA","SA","21398620",493,1,247,492
"110",2023-03-19,"TNHA-SB","TNHA","SB","21362318",271,1,136,270
"111",2023-03-19,"TNHA-SC","TNHA","SC","21362317",76,1,38.5,75
"112",2023-03-19,"TNHA-SD","TNHA","SD","21362315",319,1,160,318
"113",2023-03-20,"BEO-BASE","BEO","BASE","21390415",396,1,198.5,395
"114",2023-03-20,"SSMH-SB","SSMH","SB","21362319",32,1,16.5,31
"115",2023-03-20,"TNHA-BASE","TNHA","BASE","21176526",386,1,193.5,385
"116",2023-03-20,"TNHA-SA","TNHA","SA","21398620",488,1,244.5,487
"117",2023-03-20,"TNHA-SB","TNHA","SB","21362318",289,1,145,288
"118",2023-03-20,"TNHA-SC","TNHA","SC","21362317",77,1,39,76
"119",2023-03-20,"TNHA-SD","TNHA","SD","21362315",318,1,159.5,317
"120",2023-03-21,"BEO-BASE","BEO","BASE","21390415",351,1,176,350
"121",2023-03-21,"SSMH-SB","SSMH","SB","21362319",111,1,56,110
"122",2023-03-21,"TNHA-BASE","TNHA","BASE","21176526",373,1,187,372
"123",2023-03-21,"TNHA-SA","TNHA","SA","21398620",502,1,251.5,501
"124",2023-03-21,"TNHA-SB","TNHA","SB","21362318",272,1,136.5,271
"125",2023-03-21,"TNHA-SC","TNHA","SC","21362317",54,1,27.5,53
"126",2023-03-21,"TNHA-SD","TNHA","SD","21362315",398,1,199.5,397
"127",2023-03-22,"BEO-BASE","BEO","BASE","21390415",384,1,192.5,383
"128",2023-03-22,"SSMH-SB","SSMH","SB","21362319",93,1,47,92
"129",2023-03-22,"TNHA-BASE","TNHA","BASE","21176526",363,1,182,362
"130",2023-03-22,"TNHA-SA","TNHA","SA","21398620",518,1,259.5,517
"131",2023-03-22,"TNHA-SB","TNHA","SB","21362318",288,1,144.5,287
"132",2023-03-22,"TNHA-SC","TNHA","SC","21362317",49,1,25,48
"133",2023-03-22,"TNHA-SD","TNHA","SD","21362315",414,1,207.5,413
"134",2023-03-23,"BEO-BASE","BEO","BASE","21390415",388,1,194.5,387
"135",2023-03-23,"SSMH-SA","SSMH","SA","21398622",23,23,23,0
"136",2023-03-23,"SSMH-SB","SSMH","SB","21362319",152,1,76.5,151
"137",2023-03-23,"TNHA-BASE","TNHA","BASE","21176526",394,1,197.5,393
"138",2023-03-23,"TNHA-SA","TNHA","SA","21398620",528,1,264.5,527
"139",2023-03-23,"TNHA-SB","TNHA","SB","21362318",278,1,139.5,277
"140",2023-03-23,"TNHA-SC","TNHA","SC","21362317",118,1,59.5,117
"141",2023-03-23,"TNHA-SD","TNHA","SD","21362315",167,1,84,166
"142",2023-03-24,"BEO-BASE","BEO","BASE","21390415",362,1,181.5,361
