"","Date","fullname","site","station","sensor","depth","max","min","avg","amp"
"32",2024-03-02,"BEO-BASE","BEO","BASE","21393045","85cm",-14.1,-14.1,-14.1,0
"33",2024-03-02,"BEO-BASE","BEO","BASE","21393045","90cm",-14,-14.1,-14.05,0.0999999999999996
"34",2024-03-02,"BEO-BASE","BEO","BASE","21398576","3.5cm",-21.5,-22.5,-22,1
"35",2024-03-02,"BEO-BASE","BEO","BASE","21398576","10cm",-20,-21,-20.5,1
"36",2024-03-02,"BEO-BASE","BEO","BASE","21398576","20cm",-19,-19.5,-19.25,0.5
"37",2024-03-02,"BEO-BASE","BEO","BASE","21398576","30cm",-19,-19.5,-19.25,0.5
"38",2024-03-02,"BEO-BASE","BEO","BASE","21398576","40cm",-17,-17.5,-17.25,0.5
"39",2024-03-02,"BEO-BASE","BEO","BASE","21398576","50cm",-17,-17.5,-17.25,0.5
"40",2024-03-02,"BEO-BASE","BEO","BASE","21398576","55cm",-16,-16.5,-16.25,0.5
"41",2024-03-02,"BEO-BASE","BEO","BASE","21398576","65cm",-15.5,-16,-15.75,0.5
"42",2024-03-02,"BEO-BASE","BEO","BASE","21398576","75cm",-14,-14,-14,0
"43",2024-03-02,"BEO-BASE","BEO","BASE","21398576","85cm",-13.5,-13.5,-13.5,0
"44",2024-03-02,"BEO-BASE","BEO","BASE","21398576","90cm",-14,-15,-14.5,1
"45",2024-03-02,"BEO-BASE","BEO","BASE","21393048","3.5cm",-14.5,-30,-22.25,15.5
"46",2024-03-02,"BEO-BASE","BEO","BASE","21393048","10cm",-17.5,-29,-23.25,11.5
"47",2024-03-02,"BEO-BASE","BEO","BASE","21393048","20cm",-21,-24.5,-22.75,3.5
"48",2024-03-02,"BEO-BASE","BEO","BASE","21393048","30cm",-21,-22.5,-21.75,1.5
"49",2024-03-02,"BEO-BASE","BEO","BASE","21393048","40cm",-21,-22,-21.5,1
"50",2024-03-02,"BEO-BASE","BEO","BASE","21393048","50cm",-19.5,-20,-19.75,0.5
"51",2024-03-02,"BEO-BASE","BEO","BASE","21393048","55cm",-18.5,-19,-18.75,0.5
"52",2024-03-02,"BEO-BASE","BEO","BASE","21393048","65cm",-17,-17,-17,0
"53",2024-03-02,"BEO-BASE","BEO","BASE","21393048","75cm",-17.5,-18,-17.75,0.5
"54",2024-03-02,"BEO-BASE","BEO","BASE","21393048","85cm",-15.5,-16,-15.75,0.5
"55",2024-03-02,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15,-15,0
"56",2024-03-03,"BEO-BASE","BEO","BASE","21393045","3.5cm",-19.2,-19.7,-19.45,0.5
"57",2024-03-03,"BEO-BASE","BEO","BASE","21393045","10cm",-18.6,-19,-18.8,0.399999999999999
"58",2024-03-03,"BEO-BASE","BEO","BASE","21393045","20cm",-18.1,-18.3,-18.2,0.199999999999999
"59",2024-03-03,"BEO-BASE","BEO","BASE","21393045","30cm",-17.2,-17.5,-17.35,0.300000000000001
"60",2024-03-03,"BEO-BASE","BEO","BASE","21393045","40cm",-16.5,-16.6,-16.55,0.100000000000001
"61",2024-03-03,"BEO-BASE","BEO","BASE","21393045","50cm",-16.2,-16.2,-16.2,0
"62",2024-03-03,"BEO-BASE","BEO","BASE","21393045","55cm",-16,-16,-16,0
"63",2024-03-03,"BEO-BASE","BEO","BASE","21393045","65cm",-15.1,-15.3,-15.2,0.200000000000001
"64",2024-03-03,"BEO-BASE","BEO","BASE","21393045","75cm",-14.6,-14.6,-14.6,0
"65",2024-03-03,"BEO-BASE","BEO","BASE","21393045","85cm",-14.1,-14.3,-14.2,0.200000000000001
"66",2024-03-03,"BEO-BASE","BEO","BASE","21393045","90cm",-14.1,-14.1,-14.1,0
"67",2024-03-03,"BEO-BASE","BEO","BASE","21398576","3.5cm",-20.5,-21.5,-21,1
"68",2024-03-03,"BEO-BASE","BEO","BASE","21398576","10cm",-19,-20,-19.5,1
"69",2024-03-03,"BEO-BASE","BEO","BASE","21398576","20cm",-18,-19,-18.5,1
"70",2024-03-03,"BEO-BASE","BEO","BASE","21398576","30cm",-18.5,-19,-18.75,0.5
"71",2024-03-03,"BEO-BASE","BEO","BASE","21398576","40cm",-17,-17,-17,0
"72",2024-03-03,"BEO-BASE","BEO","BASE","21398576","50cm",-17,-17.5,-17.25,0.5
"73",2024-03-03,"BEO-BASE","BEO","BASE","21398576","55cm",-16,-16.5,-16.25,0.5
"74",2024-03-03,"BEO-BASE","BEO","BASE","21398576","65cm",-16,-16,-16,0
"75",2024-03-03,"BEO-BASE","BEO","BASE","21398576","75cm",-14,-14.5,-14.25,0.5
"76",2024-03-03,"BEO-BASE","BEO","BASE","21398576","85cm",-13.5,-14,-13.75,0.5
"77",2024-03-03,"BEO-BASE","BEO","BASE","21398576","90cm",-14.5,-15,-14.75,0.5
"78",2024-03-03,"BEO-BASE","BEO","BASE","21393048","3.5cm",-18,-27,-22.5,9
"79",2024-03-03,"BEO-BASE","BEO","BASE","21393048","10cm",-19,-26.5,-22.75,7.5
"80",2024-03-03,"BEO-BASE","BEO","BASE","21393048","20cm",-19.5,-23,-21.25,3.5
"81",2024-03-03,"BEO-BASE","BEO","BASE","21393048","30cm",-20,-21,-20.5,1
"82",2024-03-03,"BEO-BASE","BEO","BASE","21393048","40cm",-20,-21,-20.5,1
"83",2024-03-03,"BEO-BASE","BEO","BASE","21393048","50cm",-19,-19.5,-19.25,0.5
"84",2024-03-03,"BEO-BASE","BEO","BASE","21393048","55cm",-18,-18.5,-18.25,0.5
"85",2024-03-03,"BEO-BASE","BEO","BASE","21393048","65cm",-16.5,-17,-16.75,0.5
"86",2024-03-03,"BEO-BASE","BEO","BASE","21393048","75cm",-17.5,-17.5,-17.5,0
"87",2024-03-03,"BEO-BASE","BEO","BASE","21393048","85cm",-15.5,-16,-15.75,0.5
"88",2024-03-03,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15,-15,0
"89",2024-03-04,"BEO-BASE","BEO","BASE","21393045","3.5cm",-18.7,-19.2,-18.95,0.5
"90",2024-03-04,"BEO-BASE","BEO","BASE","21393045","10cm",-18.2,-18.6,-18.4,0.400000000000002
"91",2024-03-04,"BEO-BASE","BEO","BASE","21393045","20cm",-17.7,-18,-17.85,0.300000000000001
"92",2024-03-04,"BEO-BASE","BEO","BASE","21393045","30cm",-17,-17.2,-17.1,0.199999999999999
"93",2024-03-04,"BEO-BASE","BEO","BASE","21393045","40cm",-16.3,-16.6,-16.45,0.300000000000001
"94",2024-03-04,"BEO-BASE","BEO","BASE","21393045","50cm",-16.1,-16.2,-16.15,0.0999999999999979
"95",2024-03-04,"BEO-BASE","BEO","BASE","21393045","55cm",-15.8,-16,-15.9,0.199999999999999
"96",2024-03-04,"BEO-BASE","BEO","BASE","21393045","65cm",-15.1,-15.3,-15.2,0.200000000000001
"97",2024-03-04,"BEO-BASE","BEO","BASE","21393045","75cm",-14.6,-14.6,-14.6,0
"98",2024-03-04,"BEO-BASE","BEO","BASE","21393045","85cm",-14.3,-14.5,-14.4,0.199999999999999
"99",2024-03-04,"BEO-BASE","BEO","BASE","21393045","90cm",-14.1,-14.1,-14.1,0
"100",2024-03-04,"BEO-BASE","BEO","BASE","21398576","3.5cm",-20,-21.5,-20.75,1.5
"101",2024-03-04,"BEO-BASE","BEO","BASE","21398576","10cm",-18.5,-19.5,-19,1
"102",2024-03-04,"BEO-BASE","BEO","BASE","21398576","20cm",-17.5,-18,-17.75,0.5
"103",2024-03-04,"BEO-BASE","BEO","BASE","21398576","30cm",-18,-18.5,-18.25,0.5
"104",2024-03-04,"BEO-BASE","BEO","BASE","21398576","40cm",-16.5,-17,-16.75,0.5
"105",2024-03-04,"BEO-BASE","BEO","BASE","21398576","50cm",-16.5,-17,-16.75,0.5
"106",2024-03-04,"BEO-BASE","BEO","BASE","21398576","55cm",-16,-16,-16,0
"107",2024-03-04,"BEO-BASE","BEO","BASE","21398576","65cm",-16,-16,-16,0
"108",2024-03-04,"BEO-BASE","BEO","BASE","21398576","75cm",-14,-14,-14,0
"109",2024-03-04,"BEO-BASE","BEO","BASE","21398576","85cm",-13.5,-14,-13.75,0.5
"110",2024-03-04,"BEO-BASE","BEO","BASE","21398576","90cm",-14.5,-15,-14.75,0.5
"111",2024-03-04,"BEO-BASE","BEO","BASE","21393048","3.5cm",-20,-30,-25,10
"112",2024-03-04,"BEO-BASE","BEO","BASE","21393048","10cm",-19.5,-29,-24.25,9.5
"113",2024-03-04,"BEO-BASE","BEO","BASE","21393048","20cm",-19.5,-24,-21.75,4.5
"114",2024-03-04,"BEO-BASE","BEO","BASE","21393048","30cm",-19.5,-20.5,-20,1
"115",2024-03-04,"BEO-BASE","BEO","BASE","21393048","40cm",-19.5,-20.5,-20,1
"116",2024-03-04,"BEO-BASE","BEO","BASE","21393048","50cm",-18.5,-19,-18.75,0.5
"117",2024-03-04,"BEO-BASE","BEO","BASE","21393048","55cm",-17.5,-18,-17.75,0.5
"118",2024-03-04,"BEO-BASE","BEO","BASE","21393048","65cm",-16,-16.5,-16.25,0.5
"119",2024-03-04,"BEO-BASE","BEO","BASE","21393048","75cm",-17,-17.5,-17.25,0.5
"120",2024-03-04,"BEO-BASE","BEO","BASE","21393048","85cm",-15.5,-15.5,-15.5,0
"121",2024-03-04,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15,-15,0
"122",2024-03-04,"BEO-BASE","BEO","BASE","21398591","3.5cm",-21,-28,-24.5,7
"123",2024-03-04,"BEO-BASE","BEO","BASE","21398591","10cm",-19.5,-25,-22.25,5.5
"124",2024-03-04,"BEO-BASE","BEO","BASE","21398591","20cm",-19.5,-21,-20.25,1.5
"125",2024-03-04,"BEO-BASE","BEO","BASE","21398591","30cm",-18.5,-19,-18.75,0.5
"126",2024-03-04,"BEO-BASE","BEO","BASE","21398591","40cm",-17,-17,-17,0
"127",2024-03-04,"BEO-BASE","BEO","BASE","21398591","50cm",-16.5,-17,-16.75,0.5
"128",2024-03-04,"BEO-BASE","BEO","BASE","21398591","55cm",-16.5,-16.5,-16.5,0
"129",2024-03-04,"BEO-BASE","BEO","BASE","21398591","65cm",-16.5,-16.5,-16.5,0
"130",2024-03-04,"BEO-BASE","BEO","BASE","21398591","75cm",-14.5,-15,-14.75,0.5
"131",2024-03-04,"BEO-BASE","BEO","BASE","21398591","85cm",-14.5,-14.5,-14.5,0
"132",2024-03-04,"BEO-BASE","BEO","BASE","21398591","90cm",-14.5,-15,-14.75,0.5
"133",2024-03-05,"BEO-BASE","BEO","BASE","21393045","3.5cm",-19.2,-19.8,-19.5,0.600000000000001
"134",2024-03-05,"BEO-BASE","BEO","BASE","21393045","10cm",-18.5,-19,-18.75,0.5
"135",2024-03-05,"BEO-BASE","BEO","BASE","21393045","20cm",-17.8,-18.1,-17.95,0.300000000000001
"136",2024-03-05,"BEO-BASE","BEO","BASE","21393045","30cm",-17,-17.2,-17.1,0.199999999999999
"137",2024-03-05,"BEO-BASE","BEO","BASE","21393045","40cm",-16.3,-16.5,-16.4,0.199999999999999
"138",2024-03-05,"BEO-BASE","BEO","BASE","21393045","50cm",-16.1,-16.2,-16.15,0.0999999999999979
"139",2024-03-05,"BEO-BASE","BEO","BASE","21393045","55cm",-15.8,-16,-15.9,0.199999999999999
"140",2024-03-05,"BEO-BASE","BEO","BASE","21393045","65cm",-15.1,-15.1,-15.1,0
"141",2024-03-05,"BEO-BASE","BEO","BASE","21393045","75cm",-14.6,-14.6,-14.6,0
"142",2024-03-05,"BEO-BASE","BEO","BASE","21393045","85cm",-14.3,-14.5,-14.4,0.199999999999999
"143",2024-03-05,"BEO-BASE","BEO","BASE","21393045","90cm",-14.1,-14.3,-14.2,0.200000000000001
"144",2024-03-05,"BEO-BASE","BEO","BASE","21398576","3.5cm",-21,-22,-21.5,1
"145",2024-03-05,"BEO-BASE","BEO","BASE","21398576","10cm",-19.5,-20,-19.75,0.5
"146",2024-03-05,"BEO-BASE","BEO","BASE","21398576","20cm",-18,-18.5,-18.25,0.5
"147",2024-03-05,"BEO-BASE","BEO","BASE","21398576","30cm",-18,-18.5,-18.25,0.5
"148",2024-03-05,"BEO-BASE","BEO","BASE","21398576","40cm",-16.5,-17,-16.75,0.5
"149",2024-03-05,"BEO-BASE","BEO","BASE","21398576","50cm",-16.5,-17,-16.75,0.5
"150",2024-03-05,"BEO-BASE","BEO","BASE","21398576","55cm",-16,-16,-16,0
"151",2024-03-05,"BEO-BASE","BEO","BASE","21398576","65cm",-15.5,-16,-15.75,0.5
"152",2024-03-05,"BEO-BASE","BEO","BASE","21398576","75cm",-14,-14,-14,0
"153",2024-03-05,"BEO-BASE","BEO","BASE","21398576","85cm",-13.5,-14,-13.75,0.5
"154",2024-03-05,"BEO-BASE","BEO","BASE","21398576","90cm",-14.5,-15,-14.75,0.5
"155",2024-03-05,"BEO-BASE","BEO","BASE","21393048","3.5cm",-21,-32,-26.5,11
"156",2024-03-05,"BEO-BASE","BEO","BASE","21393048","10cm",-22.5,-31,-26.75,8.5
"157",2024-03-05,"BEO-BASE","BEO","BASE","21393048","20cm",-22.5,-25.5,-24,3
"158",2024-03-05,"BEO-BASE","BEO","BASE","21393048","30cm",-20.5,-21.5,-21,1
"159",2024-03-05,"BEO-BASE","BEO","BASE","21393048","40cm",-20.5,-21,-20.75,0.5
"160",2024-03-05,"BEO-BASE","BEO","BASE","21393048","50cm",-18.5,-19.5,-19,1
"161",2024-03-05,"BEO-BASE","BEO","BASE","21393048","55cm",-17.5,-18,-17.75,0.5
"162",2024-03-05,"BEO-BASE","BEO","BASE","21393048","65cm",-16.5,-16.5,-16.5,0
"163",2024-03-05,"BEO-BASE","BEO","BASE","21393048","75cm",-17,-17.5,-17.25,0.5
"164",2024-03-05,"BEO-BASE","BEO","BASE","21393048","85cm",-15.5,-15.5,-15.5,0
"165",2024-03-05,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15,-15,0
"166",2024-03-06,"BEO-BASE","BEO","BASE","21393045","3.5cm",-19.7,-20.3,-20,0.600000000000001
"167",2024-03-06,"BEO-BASE","BEO","BASE","21393045","10cm",-19,-19.5,-19.25,0.5
"168",2024-03-06,"BEO-BASE","BEO","BASE","21393045","20cm",-18.1,-18.5,-18.3,0.399999999999999
"169",2024-03-06,"BEO-BASE","BEO","BASE","21393045","30cm",-17.2,-17.5,-17.35,0.300000000000001
"170",2024-03-06,"BEO-BASE","BEO","BASE","21393045","40cm",-16.5,-16.7,-16.6,0.199999999999999
"171",2024-03-06,"BEO-BASE","BEO","BASE","21393045","50cm",-16.2,-16.5,-16.35,0.300000000000001
"172",2024-03-06,"BEO-BASE","BEO","BASE","21393045","55cm",-16,-16.1,-16.05,0.100000000000001
"173",2024-03-06,"BEO-BASE","BEO","BASE","21393045","65cm",-15.1,-15.5,-15.3,0.4
"174",2024-03-06,"BEO-BASE","BEO","BASE","21393045","75cm",-14.6,-14.8,-14.7,0.200000000000001
"175",2024-03-06,"BEO-BASE","BEO","BASE","21393045","85cm",-14.5,-14.6,-14.55,0.0999999999999996
"176",2024-03-06,"BEO-BASE","BEO","BASE","21393045","90cm",-14.3,-14.3,-14.3,0
"177",2024-03-06,"BEO-BASE","BEO","BASE","21398576","3.5cm",-21.5,-23,-22.25,1.5
"178",2024-03-06,"BEO-BASE","BEO","BASE","21398576","10cm",-20,-21,-20.5,1
"179",2024-03-06,"BEO-BASE","BEO","BASE","21398576","20cm",-18.5,-19.5,-19,1
"180",2024-03-06,"BEO-BASE","BEO","BASE","21398576","30cm",-18.5,-19,-18.75,0.5
"181",2024-03-06,"BEO-BASE","BEO","BASE","21398576","40cm",-17,-17,-17,0
"182",2024-03-06,"BEO-BASE","BEO","BASE","21398576","50cm",-16.5,-17.5,-17,1
"183",2024-03-06,"BEO-BASE","BEO","BASE","21398576","55cm",-16,-16.5,-16.25,0.5
"184",2024-03-06,"BEO-BASE","BEO","BASE","21398576","65cm",-16,-16,-16,0
"185",2024-03-06,"BEO-BASE","BEO","BASE","21398576","75cm",-14,-14.5,-14.25,0.5
"186",2024-03-06,"BEO-BASE","BEO","BASE","21398576","85cm",-13.5,-14,-13.75,0.5
"187",2024-03-06,"BEO-BASE","BEO","BASE","21398576","90cm",-14.5,-15,-14.75,0.5
"188",2024-03-06,"BEO-BASE","BEO","BASE","21393048","3.5cm",-8.5,-35.5,-22,27
"189",2024-03-06,"BEO-BASE","BEO","BASE","21393048","10cm",-16.5,-34.5,-25.5,18
"190",2024-03-06,"BEO-BASE","BEO","BASE","21393048","20cm",-23,-27.5,-25.25,4.5
"191",2024-03-06,"BEO-BASE","BEO","BASE","21393048","30cm",-20.5,-22.5,-21.5,2
"192",2024-03-06,"BEO-BASE","BEO","BASE","21393048","40cm",-21,-22,-21.5,1
"193",2024-03-06,"BEO-BASE","BEO","BASE","21393048","50cm",-19.5,-20,-19.75,0.5
"194",2024-03-06,"BEO-BASE","BEO","BASE","21393048","55cm",-18,-18.5,-18.25,0.5
"195",2024-03-06,"BEO-BASE","BEO","BASE","21393048","65cm",-16.5,-17,-16.75,0.5
"196",2024-03-06,"BEO-BASE","BEO","BASE","21393048","75cm",-17.5,-17.5,-17.5,0
"197",2024-03-06,"BEO-BASE","BEO","BASE","21393048","85cm",-15.5,-16,-15.75,0.5
"198",2024-03-06,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15,-15,0
"199",2024-03-07,"BEO-BASE","BEO","BASE","21393045","3.5cm",-20.5,-21.5,-21,1
"200",2024-03-07,"BEO-BASE","BEO","BASE","21393045","10cm",-19.5,-20.3,-19.9,0.800000000000001
"201",2024-03-07,"BEO-BASE","BEO","BASE","21393045","20cm",-18.6,-19.1,-18.85,0.5
"202",2024-03-07,"BEO-BASE","BEO","BASE","21393045","30cm",-17.5,-18,-17.75,0.5
"203",2024-03-07,"BEO-BASE","BEO","BASE","21393045","40cm",-16.7,-17.1,-16.9,0.400000000000002
"204",2024-03-07,"BEO-BASE","BEO","BASE","21393045","50cm",-16.5,-16.7,-16.6,0.199999999999999
"205",2024-03-07,"BEO-BASE","BEO","BASE","21393045","55cm",-16.1,-16.2,-16.15,0.0999999999999979
"206",2024-03-07,"BEO-BASE","BEO","BASE","21393045","65cm",-15.3,-15.6,-15.45,0.299999999999999
"207",2024-03-07,"BEO-BASE","BEO","BASE","21393045","75cm",-14.8,-15,-14.9,0.199999999999999
"208",2024-03-07,"BEO-BASE","BEO","BASE","21393045","85cm",-14.5,-14.6,-14.55,0.0999999999999996
"209",2024-03-07,"BEO-BASE","BEO","BASE","21393045","90cm",-14.3,-14.6,-14.45,0.299999999999999
"210",2024-03-07,"BEO-BASE","BEO","BASE","21398576","3.5cm",-22.5,-24,-23.25,1.5
"211",2024-03-07,"BEO-BASE","BEO","BASE","21398576","10cm",-21,-22,-21.5,1
"212",2024-03-07,"BEO-BASE","BEO","BASE","21398576","20cm",-19,-20,-19.5,1
"213",2024-03-07,"BEO-BASE","BEO","BASE","21398576","30cm",-19,-20,-19.5,1
"214",2024-03-07,"BEO-BASE","BEO","BASE","21398576","40cm",-17,-17.5,-17.25,0.5
"215",2024-03-07,"BEO-BASE","BEO","BASE","21398576","50cm",-17,-17.5,-17.25,0.5
"216",2024-03-07,"BEO-BASE","BEO","BASE","21398576","55cm",-16.5,-16.5,-16.5,0
"217",2024-03-07,"BEO-BASE","BEO","BASE","21398576","65cm",-16,-16.5,-16.25,0.5
"218",2024-03-07,"BEO-BASE","BEO","BASE","21398576","75cm",-14.5,-14.5,-14.5,0
"219",2024-03-07,"BEO-BASE","BEO","BASE","21398576","85cm",-14,-14,-14,0
"220",2024-03-07,"BEO-BASE","BEO","BASE","21398576","90cm",-14.5,-15.5,-15,1
"221",2024-03-07,"BEO-BASE","BEO","BASE","21393048","3.5cm",-13,-37.5,-25.25,24.5
"222",2024-03-07,"BEO-BASE","BEO","BASE","21393048","10cm",-20.5,-36.5,-28.5,16
"223",2024-03-07,"BEO-BASE","BEO","BASE","21393048","20cm",-24,-28.5,-26.25,4.5
"224",2024-03-07,"BEO-BASE","BEO","BASE","21393048","30cm",-21.5,-23,-22.25,1.5
"225",2024-03-07,"BEO-BASE","BEO","BASE","21393048","40cm",-21.5,-23,-22.25,1.5
"226",2024-03-07,"BEO-BASE","BEO","BASE","21393048","50cm",-20,-20.5,-20.25,0.5
"227",2024-03-07,"BEO-BASE","BEO","BASE","21393048","55cm",-18.5,-19.5,-19,1
"228",2024-03-07,"BEO-BASE","BEO","BASE","21393048","65cm",-17,-17.5,-17.25,0.5
"229",2024-03-07,"BEO-BASE","BEO","BASE","21393048","75cm",-17.5,-18,-17.75,0.5
"230",2024-03-07,"BEO-BASE","BEO","BASE","21393048","85cm",-16,-16,-16,0
"231",2024-03-07,"BEO-BASE","BEO","BASE","21393048","90cm",-15,-15.5,-15.25,0.5
"232",2024-03-08,"BEO-BASE","BEO","BASE","21393045","3.5cm",-21.3,-21.8,-21.55,0.5
"233",2024-03-08,"BEO-BASE","BEO","BASE","21393045","10cm",-20.3,-20.7,-20.5,0.399999999999999
"234",2024-03-08,"BEO-BASE","BEO","BASE","21393045","20cm",-19.2,-19.6,-19.4,0.400000000000002
"235",2024-03-08,"BEO-BASE","BEO","BASE","21393045","30cm",-18,-18.5,-18.25,0.5
"236",2024-03-08,"BEO-BASE","BEO","BASE","21393045","40cm",-17.1,-17.5,-17.3,0.399999999999999
"237",2024-03-08,"BEO-BASE","BEO","BASE","21393045","50cm",-16.7,-17.1,-16.9,0.400000000000002
"238",2024-03-08,"BEO-BASE","BEO","BASE","21393045","55cm",-16.2,-16.7,-16.45,0.5
"239",2024-03-08,"BEO-BASE","BEO","BASE","21393045","65cm",-15.6,-16,-15.8,0.4
"240",2024-03-08,"BEO-BASE","BEO","BASE","21393045","75cm",-15.1,-15.3,-15.2,0.200000000000001
"241",2024-03-08,"BEO-BASE","BEO","BASE","21393045","85cm",-14.6,-15,-14.8,0.4
"242",2024-03-08,"BEO-BASE","BEO","BASE","21393045","90cm",-14.6,-14.8,-14.7,0.200000000000001
"243",2024-03-08,"BEO-BASE","BEO","BASE","21398576","3.5cm",-23.5,-24,-23.75,0.5
"244",2024-03-08,"BEO-BASE","BEO","BASE","21398576","10cm",-21.5,-22,-21.75,0.5
"245",2024-03-08,"BEO-BASE","BEO","BASE","21398576","20cm",-20,-20.5,-20.25,0.5
"246",2024-03-08,"BEO-BASE","BEO","BASE","21398576","30cm",-20,-20.5,-20.25,0.5
"247",2024-03-08,"BEO-BASE","BEO","BASE","21398576","40cm",-18,-18,-18,0
"248",2024-03-08,"BEO-BASE","BEO","BASE","21398576","50cm",-17.5,-18,-17.75,0.5
"249",2024-03-08,"BEO-BASE","BEO","BASE","21398576","55cm",-16.5,-17,-16.75,0.5
"250",2024-03-08,"BEO-BASE","BEO","BASE","21398576","65cm",-16.5,-16.5,-16.5,0
"251",2024-03-08,"BEO-BASE","BEO","BASE","21398576","75cm",-14.5,-15,-14.75,0.5
"252",2024-03-08,"BEO-BASE","BEO","BASE","21398576","85cm",-14,-14.5,-14.25,0.5
"253",2024-03-08,"BEO-BASE","BEO","BASE","21398576","90cm",-15,-15.5,-15.25,0.5
"254",2024-03-08,"BEO-BASE","BEO","BASE","21393048","3.5cm",-18,-36,-27,18
"255",2024-03-08,"BEO-BASE","BEO","BASE","21393048","10cm",-22.5,-35.5,-29,13
"256",2024-03-08,"BEO-BASE","BEO","BASE","21393048","20cm",-25.5,-28.5,-27,3
"257",2024-03-08,"BEO-BASE","BEO","BASE","21393048","30cm",-22.5,-23.5,-23,1
"258",2024-03-08,"BEO-BASE","BEO","BASE","21393048","40cm",-22.5,-23,-22.75,0.5
"259",2024-03-08,"BEO-BASE","BEO","BASE","21393048","50cm",-20.5,-21,-20.75,0.5
"260",2024-03-08,"BEO-BASE","BEO","BASE","21393048","55cm",-19.5,-20,-19.75,0.5
"261",2024-03-08,"BEO-BASE","BEO","BASE","21393048","65cm",-17.5,-18,-17.75,0.5
"262",2024-03-08,"BEO-BASE","BEO","BASE","21393048","75cm",-18,-18.5,-18.25,0.5
"263",2024-03-08,"BEO-BASE","BEO","BASE","21393048","85cm",-16,-16.5,-16.25,0.5
"264",2024-03-08,"BEO-BASE","BEO","BASE","21393048","90cm",-15.5,-16,-15.75,0.5
"265",2024-03-09,"BEO-BASE","BEO","BASE","21393045","3.5cm",-21.7,-22.8,-22.25,1.1
"266",2024-03-09,"BEO-BASE","BEO","BASE","21393045","10cm",-20.7,-21.5,-21.1,0.800000000000001
