"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-06-01,"BEO-BASE","BEO","BASE","21390415",688,19,353.5,669
"2",2023-06-01,"SSMH-SA","SSMH","SA","21398622",NA,NA,NA,NA
"3",2023-06-01,"SSMH-SB","SSMH","SB","21362319",518,8,263,510
"4",2023-06-01,"TNHA-BASE","TNHA","BASE","21176526",567,11,289,556
"5",2023-06-01,"TNHA-SA","TNHA","SA","21398620",597,8,302.5,589
"6",2023-06-01,"TNHA-SB","TNHA","SB","21362318",518,29,273.5,489
"7",2023-06-01,"TNHA-SC","TNHA","SC","21362317",349,43,196,306
"8",2023-06-01,"TNHA-SD","TNHA","SD","21362315",613,13,313,600
"9",2023-06-02,"BEO-BASE","BEO","BASE","21390415",597,29,313,568
"10",2023-06-02,"SSMH-SA","SSMH","SA","21398622",NA,NA,NA,NA
"11",2023-06-02,"SSMH-SB","SSMH","SB","21362319",582,12,297,570
"12",2023-06-02,"TNHA-BASE","TNHA","BASE","21176526",474,17,245.5,457
"13",2023-06-02,"TNHA-SA","TNHA","SA","21398620",399,11,205,388
"14",2023-06-02,"TNHA-SB","TNHA","SB","21362318",461,23,242,438
"15",2023-06-02,"TNHA-SC","TNHA","SC","21362317",303,19,161,284
"16",2023-06-02,"TNHA-SD","TNHA","SD","21362315",293,14,153.5,279
"17",2023-06-03,"BEO-BASE","BEO","BASE","21390415",746,24,385,722
"18",2023-06-03,"SSMH-SA","SSMH","SA","21398622",NA,NA,NA,NA
"19",2023-06-03,"SSMH-SB","SSMH","SB","21362319",652,11,331.5,641
"20",2023-06-03,"TNHA-BASE","TNHA","BASE","21176526",682,12,347,670
"21",2023-06-03,"TNHA-SA","TNHA","SA","21398620",746,8,377,738
"22",2023-06-03,"TNHA-SB","TNHA","SB","21362318",594,47,320.5,547
"23",2023-06-03,"TNHA-SC","TNHA","SC","21362317",459,46,252.5,413
"24",2023-06-03,"TNHA-SD","TNHA","SD","21362315",793,16,404.5,777
"25",2023-06-04,"BEO-BASE","BEO","BASE","21390415",742,22,382,720
"26",2023-06-04,"SSMH-SA","SSMH","SA","21398622",NA,NA,NA,NA
"27",2023-06-04,"SSMH-SB","SSMH","SB","21362319",501,9,255,492
"28",2023-06-04,"TNHA-BASE","TNHA","BASE","21176526",532,11,271.5,521
"29",2023-06-04,"TNHA-SA","TNHA","SA","21398620",418,8,213,410
"30",2023-06-04,"TNHA-SB","TNHA","SB","21362318",473,29,251,444
"31",2023-06-04,"TNHA-SC","TNHA","SC","21362317",391,24,207.5,367
"32",2023-06-04,"TNHA-SD","TNHA","SD","21362315",424,12,218,412
"33",2023-06-05,"BEO-BASE","BEO","BASE","21390415",633,18,325.5,615
"34",2023-06-05,"SSMH-SA","SSMH","SA","21398622",NA,NA,NA,NA
"35",2023-06-05,"SSMH-SB","SSMH","SB","21362319",573,8,290.5,565
