"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2023-12-01,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"2",2023-12-01,"SSMH-BASE","SSMH","BASE","21350901",0,0,0,0
"3",2023-12-01,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"4",2023-12-01,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"5",2023-12-01,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"6",2023-12-01,"TNHA-SC","TNHA","SC","21206909",2.3,0,1.15,2.3
"7",2023-12-02,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"8",2023-12-02,"SSMH-SB","SSMH","SB","21206912",0,0,0,0
"9",2023-12-02,"SSMH-SI","SSMH","SI","21398711",0,0,0,0
"10",2023-12-02,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"11",2023-12-02,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"12",2023-12-02,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"13",2023-12-02,"TNHA-SC","TNHA","SC","21206909",0.3,0,0.15,0.3
"14",2023-12-03,"SSMH-SB","SSMH","SB","21206912",0.3,0,0.15,0.3
"15",2023-12-03,"SSMH-SI","SSMH","SI","21398711",0,0,0,0
"16",2023-12-03,"TNHA-BASE","TNHA","BASE","21176861",2,0,1,2
"17",2023-12-03,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"18",2023-12-03,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"19",2023-12-03,"TNHA-SC","TNHA","SC","21206909",2.7,0.3,1.5,2.4
"20",2023-12-04,"SSMH-SB","SSMH","SB","21206912",0,0,0,0
"21",2023-12-04,"SSMH-SI","SSMH","SI","21398711",0,0,0,0
"22",2023-12-04,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"23",2023-12-04,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"24",2023-12-04,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"25",2023-12-04,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"26",2023-12-05,"SSMH-SB","SSMH","SB","21206912",0,0,0,0
"27",2023-12-05,"SSMH-SI","SSMH","SI","21398711",0,0,0,0
"28",2023-12-05,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"29",2023-12-05,"TNHA-SA","TNHA","SA","21398709",1.3,0,0.65,1.3
"30",2023-12-05,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"31",2023-12-05,"TNHA-SC","TNHA","SC","21206909",2,0,1,2
"32",2023-12-06,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"33",2023-12-06,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"34",2023-12-06,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"35",2023-12-06,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"36",2023-12-07,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"37",2023-12-07,"TNHA-SA","TNHA","SA","21398709",2,0,1,2
"38",2023-12-07,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"39",2023-12-07,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"40",2023-12-08,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"41",2023-12-08,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"42",2023-12-08,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"43",2023-12-08,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"44",2023-12-09,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"45",2023-12-09,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"46",2023-12-09,"TNHA-SB","TNHA","SB","21181033",0,0,0,0
"47",2023-12-09,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"48",2023-12-10,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"49",2023-12-10,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"50",2023-12-10,"TNHA-SC","TNHA","SC","21206909",2.3,0,1.15,2.3
"51",2023-12-11,"TNHA-BASE","TNHA","BASE","21176861",3,0,1.5,3
"52",2023-12-11,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"53",2023-12-11,"TNHA-SC","TNHA","SC","21206909",3.4,0,1.7,3.4
"54",2023-12-12,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"55",2023-12-12,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"56",2023-12-12,"TNHA-SC","TNHA","SC","21206909",5,0,2.5,5
"57",2023-12-13,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"58",2023-12-13,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"59",2023-12-13,"TNHA-SC","TNHA","SC","21206909",4.4,1.3,2.85,3.1
"60",2023-12-14,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"61",2023-12-14,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"62",2023-12-14,"TNHA-SC","TNHA","SC","21206909",2.7,0.7,1.7,2
"63",2023-12-15,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"64",2023-12-15,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"65",2023-12-15,"TNHA-SC","TNHA","SC","21206909",2,0,1,2
"66",2023-12-16,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"67",2023-12-16,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"68",2023-12-16,"TNHA-SC","TNHA","SC","21206909",3,0,1.5,3
"69",2023-12-17,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"70",2023-12-17,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"71",2023-12-17,"TNHA-SC","TNHA","SC","21206909",4,0,2,4
"72",2023-12-18,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"73",2023-12-18,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"74",2023-12-18,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"75",2023-12-19,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"76",2023-12-19,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"77",2023-12-19,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"78",2023-12-20,"BEO-BASE","BEO","BASE","21350915",3,1,2,2
"79",2023-12-20,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"80",2023-12-20,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"81",2023-12-20,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"82",2023-12-21,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"83",2023-12-21,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"84",2023-12-21,"TNHA-SC","TNHA","SC","21206909",0,0,0,0
"85",2023-12-22,"BEO-BASE","BEO","BASE","21350915",0.5,0,0.25,0.5
"86",2023-12-22,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"87",2023-12-22,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"88",2023-12-22,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"89",2023-12-23,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"90",2023-12-23,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"91",2023-12-23,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"92",2023-12-23,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"93",2023-12-24,"BEO-BASE","BEO","BASE","21350915",7,6.5,6.75,0.5
"94",2023-12-24,"TNHA-BASE","TNHA","BASE","21176861",4.5,0.5,2.5,4
"95",2023-12-24,"TNHA-SA","TNHA","SA","21398709",0.3,0.3,0.3,0
"96",2023-12-24,"TNHA-SC","TNHA","SC","21206909",5.7,2,3.85,3.7
"97",2023-12-25,"BEO-BASE","BEO","BASE","21350915",7.5,0,3.75,7.5
"98",2023-12-25,"TNHA-BASE","TNHA","BASE","21176861",3,0,1.5,3
"99",2023-12-25,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"100",2023-12-25,"TNHA-SC","TNHA","SC","21206909",5.4,0,2.7,5.4
"101",2023-12-26,"BEO-BASE","BEO","BASE","21350915",4.5,0,2.25,4.5
"102",2023-12-26,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"103",2023-12-26,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"104",2023-12-26,"TNHA-SC","TNHA","SC","21206909",2.7,0,1.35,2.7
"105",2023-12-27,"BEO-BASE","BEO","BASE","21350915",6,0,3,6
"106",2023-12-27,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"107",2023-12-27,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"108",2023-12-27,"TNHA-SC","TNHA","SC","21206909",5,0,2.5,5
"109",2023-12-28,"BEO-BASE","BEO","BASE","21350915",2,0,1,2
"110",2023-12-28,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"111",2023-12-28,"TNHA-SA","TNHA","SA","21398709",1,0,0.5,1
"112",2023-12-28,"TNHA-SC","TNHA","SC","21206909",0.7,0,0.35,0.7
"113",2023-12-29,"BEO-BASE","BEO","BASE","21350915",1,0,0.5,1
"114",2023-12-29,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"115",2023-12-29,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"116",2023-12-29,"TNHA-SC","TNHA","SC","21206909",0.3,0,0.15,0.3
"117",2023-12-30,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"118",2023-12-30,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"119",2023-12-30,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"120",2023-12-30,"TNHA-SC","TNHA","SC","21206909",1.7,0,0.85,1.7
"121",2023-12-31,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"122",2023-12-31,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"123",2023-12-31,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"124",2023-12-31,"TNHA-SC","TNHA","SC","21206909",2,1,1.5,1
"125",2024-01-01,"BEO-BASE","BEO","BASE","21350915",0,0,0,0
"126",2024-01-01,"TNHA-BASE","TNHA","BASE","21176861",0,0,0,0
"127",2024-01-01,"TNHA-SA","TNHA","SA","21398709",0,0,0,0
"128",2024-01-01,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"129",2024-01-02,"BEO-BASE","BEO","BASE","21350915",6.5,0,3.25,6.5
"130",2024-01-02,"TNHA-BASE","TNHA","BASE","21176861",7,0,3.5,7
"131",2024-01-02,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"132",2024-01-02,"TNHA-SC","TNHA","SC","21206909",1,0,0.5,1
"133",2024-01-03,"BEO-BASE","BEO","BASE","21350915",10.6,8.6,9.6,2
"134",2024-01-03,"TNHA-BASE","TNHA","BASE","21176861",8.1,6,7.05,2.1
"135",2024-01-03,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"136",2024-01-03,"TNHA-SC","TNHA","SC","21206909",1,0.7,0.85,0.3
"137",2024-01-04,"BEO-BASE","BEO","BASE","21350915",10.6,5,7.8,5.6
"138",2024-01-04,"TNHA-BASE","TNHA","BASE","21176861",7.5,3.5,5.5,4
"139",2024-01-04,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"140",2024-01-04,"TNHA-SC","TNHA","SC","21206909",1.7,0.3,1,1.4
"141",2024-01-05,"BEO-BASE","BEO","BASE","21350915",9.6,7,8.3,2.6
