"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-06-17,"BEO-BASE","BEO","BASE","21350915",5.5,0,2.75,5.5
"2",2022-06-17,"SSMH-BASE","SSMH","BASE","21350910",2,0,1,2
"3",2022-06-17,"SSMH-SA","SSMH","SA","21206911",3.4,0,1.7,3.4
"4",2022-06-17,"SSMH-SB","SSMH","SB","21206912",1.7,0,0.85,1.7
"5",2022-06-17,"TNHA-BASE","TNHA","BASE","21176861",3.5,0,1.75,3.5
"6",2022-06-17,"TNHA-SA","TNHA","SA","21398709",2.3,0,1.15,2.3
"7",2022-06-17,"TNHA-SB","TNHA","SB","21398715",4,0,2,4
"8",2022-06-17,"TNHA-SC","TNHA","SC","21206909",4,0,2,4
"9",2022-06-17,"TNHA-SD","TNHA","SD","21398712",2.3,0,1.15,2.3
"10",2022-06-18,"SSMH-BASE","SSMH","BASE","21350910",0.5,0,0.25,0.5
"11",2022-06-18,"SSMH-SA","SSMH","SA","21206911",1,0,0.5,1
"12",2022-06-18,"SSMH-SB","SSMH","SB","21206912",2.3,0.3,1.3,2
"13",2022-06-18,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"14",2022-06-18,"TNHA-SA","TNHA","SA","21398709",1.3,0,0.65,1.3
"15",2022-06-18,"TNHA-SB","TNHA","SB","21398715",3,0,1.5,3
"16",2022-06-18,"TNHA-SC","TNHA","SC","21206909",3.7,0,1.85,3.7
"17",2022-06-18,"TNHA-SD","TNHA","SD","21398712",0.3,0,0.15,0.3
"18",2022-06-19,"SSMH-BASE","SSMH","BASE","21350910",2,0,1,2
"19",2022-06-19,"SSMH-SA","SSMH","SA","21206911",3,0,1.5,3
"20",2022-06-19,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"21",2022-06-19,"TNHA-BASE","TNHA","BASE","21176861",3.5,0,1.75,3.5
"22",2022-06-19,"TNHA-SA","TNHA","SA","21398709",0.7,0,0.35,0.7
"23",2022-06-19,"TNHA-SB","TNHA","SB","21398715",2,0,1,2
"24",2022-06-19,"TNHA-SC","TNHA","SC","21206909",2,0,1,2
"25",2022-06-19,"TNHA-SD","TNHA","SD","21398712",2.3,0,1.15,2.3
"26",2022-06-20,"SSMH-BASE","SSMH","BASE","21350910",1.5,0,0.75,1.5
"27",2022-06-20,"SSMH-SA","SSMH","SA","21206911",3,0,1.5,3
"28",2022-06-20,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"29",2022-06-20,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
"30",2022-06-20,"TNHA-SA","TNHA","SA","21398709",2.7,0,1.35,2.7
"31",2022-06-20,"TNHA-SB","TNHA","SB","21398715",4,0,2,4
"32",2022-06-20,"TNHA-SC","TNHA","SC","21206909",2.3,0,1.15,2.3
"33",2022-06-20,"TNHA-SD","TNHA","SD","21398712",1.7,0,0.85,1.7
"34",2022-06-21,"SSMH-BASE","SSMH","BASE","21350910",0.5,0,0.25,0.5
"35",2022-06-21,"SSMH-SA","SSMH","SA","21206911",3,0,1.5,3
"36",2022-06-21,"SSMH-SB","SSMH","SB","21206912",1.7,0,0.85,1.7
"37",2022-06-21,"TNHA-BASE","TNHA","BASE","21176861",1,0,0.5,1
"38",2022-06-21,"TNHA-SA","TNHA","SA","21398709",2,0,1,2
"39",2022-06-21,"TNHA-SB","TNHA","SB","21398715",4.4,0,2.2,4.4
"40",2022-06-21,"TNHA-SC","TNHA","SC","21206909",3.4,0,1.7,3.4
"41",2022-06-21,"TNHA-SD","TNHA","SD","21398712",1,0,0.5,1
"42",2022-06-22,"SSMH-BASE","SSMH","BASE","21350910",1.5,0,0.75,1.5
"43",2022-06-22,"SSMH-SA","SSMH","SA","21206911",2.3,0,1.15,2.3
"44",2022-06-22,"SSMH-SB","SSMH","SB","21206912",2,0,1,2
"45",2022-06-22,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"46",2022-06-22,"TNHA-SA","TNHA","SA","21398709",3,0,1.5,3
"47",2022-06-22,"TNHA-SB","TNHA","SB","21398715",4,0,2,4
"48",2022-06-22,"TNHA-SC","TNHA","SC","21206909",2.7,0,1.35,2.7
"49",2022-06-22,"TNHA-SD","TNHA","SD","21398712",1.3,0,0.65,1.3
"50",2022-06-23,"SSMH-BASE","SSMH","BASE","21350910",1,0,0.5,1
"51",2022-06-23,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"52",2022-06-23,"SSMH-SB","SSMH","SB","21206912",1.3,0,0.65,1.3
"53",2022-06-23,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"54",2022-06-23,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"55",2022-06-23,"TNHA-SB","TNHA","SB","21398715",3,0,1.5,3
