"","Date","fullname","site","station","sensor","max","min","avg","amp"
"1",2022-09-01,"BEO-BASE","BEO","BASE","21350915",7.5,6,6.75,1.5
"2",2022-09-01,"SSMH-BASE","SSMH","BASE","21350910",2.5,1.5,2,1
"3",2022-09-01,"SSMH-SA","SSMH","SA","21206911",3,1,2,2
"4",2022-09-01,"SSMH-SB","SSMH","SB","21206912",0.7,0.3,0.5,0.4
"5",2022-09-01,"TNHA-BASE","TNHA","BASE","21176861",5.5,1.5,3.5,4
"6",2022-09-01,"TNHA-SA","TNHA","SA","21398709",1,0.3,0.65,0.7
"7",2022-09-01,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"8",2022-09-01,"TNHA-SC","TNHA","SC","21206909",3.7,1.3,2.5,2.4
"9",2022-09-01,"TNHA-SD","TNHA","SD","21398712",4,2.3,3.15,1.7
"10",2022-09-02,"BEO-BASE","BEO","BASE","21350915",6,1,3.5,5
"11",2022-09-02,"SSMH-BASE","SSMH","BASE","21350910",2.5,0,1.25,2.5
"12",2022-09-02,"SSMH-SA","SSMH","SA","21206911",1.3,0,0.65,1.3
"13",2022-09-02,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"14",2022-09-02,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"15",2022-09-02,"TNHA-SA","TNHA","SA","21398709",0.3,0,0.15,0.3
"16",2022-09-02,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"17",2022-09-02,"TNHA-SC","TNHA","SC","21206909",4,0.7,2.35,3.3
"18",2022-09-02,"TNHA-SD","TNHA","SD","21398712",3.7,0,1.85,3.7
"19",2022-09-03,"BEO-BASE","BEO","BASE","21350915",4,0,2,4
"20",2022-09-03,"SSMH-BASE","SSMH","BASE","21350910",1,0,0.5,1
"21",2022-09-03,"SSMH-SA","SSMH","SA","21206911",2,0,1,2
"22",2022-09-03,"SSMH-SB","SSMH","SB","21206912",0.3,0,0.15,0.3
"23",2022-09-03,"TNHA-BASE","TNHA","BASE","21176861",1.5,0,0.75,1.5
"24",2022-09-03,"TNHA-SA","TNHA","SA","21398709",1.7,0,0.85,1.7
"25",2022-09-03,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"26",2022-09-03,"TNHA-SC","TNHA","SC","21206909",1.3,0,0.65,1.3
"27",2022-09-03,"TNHA-SD","TNHA","SD","21398712",1.3,0,0.65,1.3
"28",2022-09-04,"BEO-BASE","BEO","BASE","21350915",6.5,1,3.75,5.5
"29",2022-09-04,"SSMH-BASE","SSMH","BASE","21350910",1.5,0,0.75,1.5
"30",2022-09-04,"SSMH-SA","SSMH","SA","21206911",3,0.3,1.65,2.7
"31",2022-09-04,"SSMH-SB","SSMH","SB","21206912",2.7,0,1.35,2.7
"32",2022-09-04,"TNHA-BASE","TNHA","BASE","21176861",2,0,1,2
"33",2022-09-04,"TNHA-SA","TNHA","SA","21398709",2,0,1,2
"34",2022-09-04,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"35",2022-09-04,"TNHA-SC","TNHA","SC","21206909",5.4,0,2.7,5.4
"36",2022-09-04,"TNHA-SD","TNHA","SD","21398712",2,0,1,2
"37",2022-09-05,"BEO-BASE","BEO","BASE","21350915",6,0,3,6
"38",2022-09-05,"SSMH-BASE","SSMH","BASE","21350910",0.5,0,0.25,0.5
"39",2022-09-05,"SSMH-SA","SSMH","SA","21206911",1.7,0,0.85,1.7
"40",2022-09-05,"SSMH-SB","SSMH","SB","21206912",2.3,0,1.15,2.3
"41",2022-09-05,"TNHA-BASE","TNHA","BASE","21176861",0.5,0,0.25,0.5
"42",2022-09-05,"TNHA-SA","TNHA","SA","21398709",1.3,0,0.65,1.3
"43",2022-09-05,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"44",2022-09-05,"TNHA-SC","TNHA","SC","21206909",4.4,0,2.2,4.4
"45",2022-09-05,"TNHA-SD","TNHA","SD","21398712",1,0,0.5,1
"46",2022-09-06,"BEO-BASE","BEO","BASE","21350915",6,3,4.5,3
"47",2022-09-06,"SSMH-BASE","SSMH","BASE","21350910",2,0.5,1.25,1.5
"48",2022-09-06,"SSMH-SA","SSMH","SA","21206911",4,1.7,2.85,2.3
"49",2022-09-06,"SSMH-SB","SSMH","SB","21206912",0.7,0,0.35,0.7
"50",2022-09-06,"TNHA-BASE","TNHA","BASE","21176861",3,0.5,1.75,2.5
"51",2022-09-06,"TNHA-SA","TNHA","SA","21398709",2.7,0.3,1.5,2.4
"52",2022-09-06,"TNHA-SB","TNHA","SB","21398715",0,0,0,0
"53",2022-09-06,"TNHA-SC","TNHA","SC","21206909",1.7,0.3,1,1.4
"54",2022-09-06,"TNHA-SD","TNHA","SD","21398712",2.7,1,1.85,1.7
"55",2022-09-07,"BEO-BASE","BEO","BASE","21350915",4,1,2.5,3
"56",2022-09-07,"SSMH-BASE","SSMH","BASE","21350910",0.5,0,0.25,0.5
"57",2022-09-07,"SSMH-SA","SSMH","SA","21206911",2,0.3,1.15,1.7
"58",2022-09-07,"SSMH-SB","SSMH","SB","21206912",0.3,0,0.15,0.3
"59",2022-09-07,"TNHA-BASE","TNHA","BASE","21176861",2.5,0,1.25,2.5
