"","date","station","sensor","depth","solaravg"
"1547","2022-11-04","BUECI","BUECI-SE",1,1.6875
"1548","2022-11-05","BUECI","BUECI-SE",1,1.85416666666667
"1549","2022-11-06","BUECI","BUECI-SE",1,1.14583333333333
"1550","2022-11-07","BUECI","BUECI-SE",1,1.125
"1551","2022-11-08","BUECI","BUECI-SE",1,1.70833333333333
"1552","2022-11-09","BUECI","BUECI-SE",1,1.20833333333333
"1553","2022-11-10","BUECI","BUECI-SE",1,1.29166666666667
"1554","2022-11-11","BUECI","BUECI-SE",1,1.41666666666667
"1555","2022-11-12","BUECI","BUECI-SE",1,1.125
"1556","2022-11-13","BUECI","BUECI-SE",1,1
"1557","2022-11-14","BUECI","BUECI-SE",1,1.16666666666667
"1558","2022-11-15","BUECI","BUECI-SE",1,1
"1559","2022-11-16","BUECI","BUECI-SE",1,1
"1560","2022-11-17","BUECI","BUECI-SE",1,1
"1561","2022-11-18","BUECI","BUECI-SE",1,1
"1562","2022-11-19","BUECI","BUECI-SE",1,1
"1563","2022-11-20","BUECI","BUECI-SE",1,1
"1564","2022-11-21","BUECI","BUECI-SE",1,1
"1565","2022-11-22","BUECI","BUECI-SE",1,1
"1566","2022-11-23","BUECI","BUECI-SE",1,1
"1567","2022-11-24","BUECI","BUECI-SE",1,1
"1568","2022-11-25","BUECI","BUECI-SE",1,1
"1569","2022-11-26","BUECI","BUECI-SE",1,1
"1570","2022-11-27","BUECI","BUECI-SE",1,1
"1571","2022-11-28","BUECI","BUECI-SE",1,1
"1572","2022-11-29","BUECI","BUECI-SE",1,1
"1573","2022-11-30","BUECI","BUECI-SE",1,1
"1574","2022-12-01","BUECI","BUECI-SE",1,1
"1575","2022-09-01","SSMH","SSMH-BASE",1,44.5625
"1576","2022-09-02","SSMH","SSMH-BASE",1,41.4166666666667
"1577","2022-09-03","SSMH","SSMH-BASE",1,54.9791666666667
"1578","2022-09-04","SSMH","SSMH-BASE",1,63.0833333333333
"1579","2022-09-05","SSMH","SSMH-BASE",1,58.5833333333333
"1580","2022-09-06","SSMH","SSMH-BASE",1,51.375
"1581","2022-09-07","SSMH","SSMH-BASE",1,85.3333333333333
"1582","2022-09-08","SSMH","SSMH-BASE",1,62.125
"1583","2022-09-09","SSMH","SSMH-BASE",1,117
"1584","2022-09-10","SSMH","SSMH-BASE",1,34.4791666666667
"1585","2022-09-11","SSMH","SSMH-BASE",1,55.125
"1586","2022-09-12","SSMH","SSMH-BASE",1,47.1875
"1587","2022-09-13","SSMH","SSMH-BASE",1,30.5625
"1588","2022-09-14","SSMH","SSMH-BASE",1,24.2708333333333
"1589","2022-09-15","SSMH","SSMH-BASE",1,17.8541666666667
"1590","2022-09-16","SSMH","SSMH-BASE",1,25.125
"1591","2022-09-17","SSMH","SSMH-BASE",1,53.2312500000001
"1592","2022-09-18","SSMH","SSMH-BASE",1,58.065972222222
"1593","2022-09-19","SSMH","SSMH-BASE",1,52.5277777777779
"1594","2022-09-20","SSMH","SSMH-BASE",1,83.097222222222
"1595","2022-09-21","SSMH","SSMH-BASE",1,29.3402777777777
"1596","2022-09-22","SSMH","SSMH-BASE",1,36.3571428571429
"1597","2022-09-23","SSMH","SSMH-BASE",1,24.9166666666667
"1598","2022-09-24","SSMH","SSMH-BASE",1,19.25
"1599","2022-09-25","SSMH","SSMH-BASE",1,30.0416666666667
"1600","2022-09-26","SSMH","SSMH-BASE",1,21.9583333333333
"1601","2022-09-27","SSMH","SSMH-BASE",1,36.5416666666667
"1602","2022-09-28","SSMH","SSMH-BASE",1,23.875
"1603","2022-09-29","SSMH","SSMH-BASE",1,27.6875
"1604","2022-09-30","SSMH","SSMH-BASE",1,26.75
"1605","2022-10-01","SSMH","SSMH-BASE",1,17.1666666666667
"1606","2022-10-02","SSMH","SSMH-BASE",1,40.7291666666667
"1607","2022-10-03","SSMH","SSMH-BASE",1,17.5208333333333
"1608","2022-10-04","SSMH","SSMH-BASE",1,20.4166666666667
"1609","2022-10-05","SSMH","SSMH-BASE",1,23.7916666666667
"1610","2022-10-06","SSMH","SSMH-BASE",1,21.1875
"1611","2022-10-07","SSMH","SSMH-BASE",1,28
"1612","2022-10-08","SSMH","SSMH-BASE",1,47.1666666666667
"1613","2022-10-09","SSMH","SSMH-BASE",1,17.7083333333333
"1614","2022-10-10","SSMH","SSMH-BASE",1,28.0625
"1615","2022-10-11","SSMH","SSMH-BASE",1,16.0416666666667
"1616","2022-10-12","SSMH","SSMH-BASE",1,15.9583333333333
"1617","2022-10-13","SSMH","SSMH-BASE",1,16.2916666666667
"1618","2022-10-14","SSMH","SSMH-BASE",1,24.8541666666667
"1619","2022-10-15","SSMH","SSMH-BASE",1,32.375
"1620","2022-10-16","SSMH","SSMH-BASE",1,6.14583333333333
"1621","2022-10-17","SSMH","SSMH-BASE",1,7.14583333333333
"1622","2022-10-18","SSMH","SSMH-BASE",1,8.95833333333333
"1623","2022-10-19","SSMH","SSMH-BASE",1,13.125
"1624","2022-10-20","SSMH","SSMH-BASE",1,10.6666666666667
"1625","2022-10-21","SSMH","SSMH-BASE",1,10
"1626","2022-10-22","SSMH","SSMH-BASE",1,6.77083333333333
"1627","2022-10-23","SSMH","SSMH-BASE",1,18.0833333333333
"1628","2022-10-24","SSMH","SSMH-BASE",1,6.14583333333333
"1629","2022-10-25","SSMH","SSMH-BASE",1,7.33333333333333
"1630","2022-10-26","SSMH","SSMH-BASE",1,8.77083333333333
"1631","2022-10-27","SSMH","SSMH-BASE",1,4.5625
"1632","2022-10-28","SSMH","SSMH-BASE",1,5.54166666666667
"1633","2022-10-29","SSMH","SSMH-BASE",1,4.16666666666667
"1634","2022-10-30","SSMH","SSMH-BASE",1,2.47916666666667
"1635","2022-10-31","SSMH","SSMH-BASE",1,7.95833333333333
"1636","2022-11-01","SSMH","SSMH-BASE",1,5.625
"1637","2022-11-02","SSMH","SSMH-BASE",1,2.85416666666667
"1638","2022-11-03","SSMH","SSMH-BASE",1,2.64583333333333
"1639","2022-11-04","SSMH","SSMH-BASE",1,3.08333333333333
"1640","2022-11-05","SSMH","SSMH-BASE",1,3.54166666666667
"1641","2022-11-06","SSMH","SSMH-BASE",1,1.5625
"1642","2022-11-07","SSMH","SSMH-BASE",1,1.75
"1643","2022-11-08","SSMH","SSMH-BASE",1,3.45833333333333
"1644","2022-11-09","SSMH","SSMH-BASE",1,1.72916666666667
"1645","2022-11-10","SSMH","SSMH-BASE",1,2.54166666666667
"1646","2022-11-11","SSMH","SSMH-BASE",1,2.02083333333333
"1647","2022-11-12","SSMH","SSMH-BASE",1,1.64583333333333
"1648","2022-11-13","SSMH","SSMH-BASE",1,1.10416666666667
"1649","2022-11-14","SSMH","SSMH-BASE",1,1.70833333333333
"1650","2022-11-15","SSMH","SSMH-BASE",1,1.04166666666667
"1651","2022-11-16","SSMH","SSMH-BASE",1,1
"1652","2022-11-17","SSMH","SSMH-BASE",1,1.125
"1653","2022-11-18","SSMH","SSMH-BASE",1,1
"1654","2022-11-19","SSMH","SSMH-BASE",1,1.02083333333333
"1655","2022-11-20","SSMH","SSMH-BASE",1,1
"1656","2022-11-21","SSMH","SSMH-BASE",1,1
"1657","2022-11-22","SSMH","SSMH-BASE",1,1
"1658","2022-11-23","SSMH","SSMH-BASE",1,1
"1659","2022-11-24","SSMH","SSMH-BASE",1,1
"1660","2022-11-25","SSMH","SSMH-BASE",1,1
"1661","2022-11-26","SSMH","SSMH-BASE",1,1
"1662","2022-11-27","SSMH","SSMH-BASE",1,1
"1663","2022-11-28","SSMH","SSMH-BASE",1,1
"1664","2022-11-29","SSMH","SSMH-BASE",1,1
"1665","2022-11-30","SSMH","SSMH-BASE",1,1
"1666","2022-09-21","BUECI","BUECI-BASE??",1,97.5151515151515
"1667","2022-09-22","BUECI","BUECI-BASE??",1,43.8219178082192
"1668","2022-09-23","BUECI","BUECI-BASE??",1,30.1555555555556
"1669","2022-09-24","BUECI","BUECI-BASE??",1,22.875
"1670","2022-09-25","BUECI","BUECI-BASE??",1,31.875
"1671","2022-09-26","BUECI","BUECI-BASE??",1,24.4583333333333
"1672","2022-09-27","BUECI","BUECI-BASE??",1,26.1666666666667
"1673","2022-09-28","BUECI","BUECI-BASE??",1,27.6041666666667
"1674","2022-09-29","BUECI","BUECI-BASE??",1,29.25
"1675","2022-09-30","BUECI","BUECI-BASE??",1,30.2708333333333
"1676","2022-10-01","BUECI","BUECI-BASE??",1,18.6041666666667
"1677","2022-10-02","BUECI","BUECI-BASE??",1,21.3333333333333
"1678","2022-10-03","BUECI","BUECI-BASE??",1,23.5833333333333
"1679","2022-10-04","BUECI","BUECI-BASE??",1,18.9166666666667
"1680","2022-10-05","BUECI","BUECI-BASE??",1,18.5625
"1681","2022-10-06","BUECI","BUECI-BASE??",1,14.0833333333333
"1682","2022-10-07","BUECI","BUECI-BASE??",1,14.5625
"1683","2022-10-08","BUECI","BUECI-BASE??",1,19.9791666666667
"1684","2022-10-09","BUECI","BUECI-BASE??",1,15.375
"1685","2022-10-10","BUECI","BUECI-BASE??",1,20.3541666666667
"1686","2022-10-11","BUECI","BUECI-BASE??",1,21.0625
"1687","2022-10-12","BUECI","BUECI-BASE??",1,16.1041666666667
"1688","2022-10-13","BUECI","BUECI-BASE??",1,16.4375
"1689","2022-10-14","BUECI","BUECI-BASE??",1,17.1041666666667
"1690","2022-10-15","BUECI","BUECI-BASE??",1,9.08333333333333
"1691","2022-10-16","BUECI","BUECI-BASE??",1,6.29166666666667
"1692","2022-10-17","BUECI","BUECI-BASE??",1,6.5
"1693","2022-10-18","BUECI","BUECI-BASE??",1,8.83333333333333
"1694","2022-10-19","BUECI","BUECI-BASE??",1,8.75
"1695","2022-10-20","BUECI","BUECI-BASE??",1,10.9166666666667
"1696","2022-10-21","BUECI","BUECI-BASE??",1,11.4583333333333
"1697","2022-10-22","BUECI","BUECI-BASE??",1,7.91666666666667
"1698","2022-10-23","BUECI","BUECI-BASE??",1,5.95833333333333
"1699","2022-10-24","BUECI","BUECI-BASE??",1,6.39583333333333
"1700","2022-10-25","BUECI","BUECI-BASE??",1,7.54166666666667
"1701","2022-10-26","BUECI","BUECI-BASE??",1,9.54166666666667
"1702","2022-10-27","BUECI","BUECI-BASE??",1,8.58333333333333
"1703","2022-10-28","BUECI","BUECI-BASE??",1,5.89583333333333
"1704","2022-10-29","BUECI","BUECI-BASE??",1,4.3125
"1705","2022-10-30","BUECI","BUECI-BASE??",1,3.5625
"1706","2022-10-31","BUECI","BUECI-BASE??",1,4.45833333333333
"1707","2022-11-01","BUECI","BUECI-BASE??",1,4.60416666666667
"1708","2022-11-02","BUECI","BUECI-BASE??",1,4.25
"1709","2022-11-03","BUECI","BUECI-BASE??",1,3.75
"1710","2022-11-04","BUECI","BUECI-BASE??",1,3.66666666666667
"1711","2022-11-05","BUECI","BUECI-BASE??",1,3.5
"1712","2022-11-06","BUECI","BUECI-BASE??",1,1.72916666666667
"1713","2022-11-07","BUECI","BUECI-BASE??",1,1.85416666666667
"1714","2022-11-08","BUECI","BUECI-BASE??",1,1.41666666666667
"1715","2022-11-09","BUECI","BUECI-BASE??",1,1.58333333333333
"1716","2022-11-10","BUECI","BUECI-BASE??",1,2.64583333333333
"1717","2022-11-11","BUECI","BUECI-BASE??",1,1.77083333333333
"1718","2022-11-12","BUECI","BUECI-BASE??",1,1.25
"1719","2022-11-13","BUECI","BUECI-BASE??",1,1.29166666666667
"1720","2022-11-14","BUECI","BUECI-BASE??",1,1.58333333333333
"1721","2022-11-15","BUECI","BUECI-BASE??",1,1.0625
"1722","2022-11-16","BUECI","BUECI-BASE??",1,1
"1723","2022-11-17","BUECI","BUECI-BASE??",1,1.14583333333333
"1724","2022-11-18","BUECI","BUECI-BASE??",1,1.02083333333333
"1725","2022-11-19","BUECI","BUECI-BASE??",1,1.04166666666667
"1726","2022-11-20","BUECI","BUECI-BASE??",1,1
"1727","2022-11-21","BUECI","BUECI-BASE??",1,1.02083333333333
"1728","2022-11-22","BUECI","BUECI-BASE??",1,1
"1729","2022-11-23","BUECI","BUECI-BASE??",1,1
"1730","2022-11-24","BUECI","BUECI-BASE??",1,1
"1731","2022-11-25","BUECI","BUECI-BASE??",1,1
"1732","2022-11-26","BUECI","BUECI-BASE??",1,1
"1733","2022-11-27","BUECI","BUECI-BASE??",1,1
"1734","2022-11-28","BUECI","BUECI-BASE??",1,1
"1735","2022-11-29","BUECI","BUECI-BASE??",1,1
"1736","2022-11-30","BUECI","BUECI-BASE??",1,1
"1737","2022-12-01","BUECI","BUECI-BASE??",1,1
"1738","2022-09-01","BEO","BEO-BASE",1,65.4791666666667
"1739","2022-09-02","BEO","BEO-BASE",1,60.5416666666667
"1740","2022-09-03","BEO","BEO-BASE",1,70.6875
"1741","2022-09-04","BEO","BEO-BASE",1,94.3125
"1742","2022-09-05","BEO","BEO-BASE",1,91.8125
"1743","2022-09-06","BEO","BEO-BASE",1,93.5416666666666
"1744","2022-09-07","BEO","BEO-BASE",1,149.833333333333
"1745","2022-09-08","BEO","BEO-BASE",1,125.708333333333
"1746","2022-09-09","BEO","BEO-BASE",1,113.5625
"1747","2022-09-10","BEO","BEO-BASE",1,46.3125
"1748","2022-09-11","BEO","BEO-BASE",1,54.7291666666667
"1749","2022-09-12","BEO","BEO-BASE",1,66.9583333333333
"1750","2022-09-13","BEO","BEO-BASE",1,50.8125
"1751","2022-09-14","BEO","BEO-BASE",1,33.625
"1752","2022-09-15","BEO","BEO-BASE",1,26.3541666666667
"1753","2022-09-16","BEO","BEO-BASE",1,37.7083333333333
"1754","2022-09-17","BEO","BEO-BASE",1,67.5987654320987
"1755","2022-09-18","BEO","BEO-BASE",1,77.1944444444442
"1756","2022-09-19","BEO","BEO-BASE",1,57.8125
"1757","2022-09-20","BEO","BEO-BASE",1,94.454861111111
"1758","2022-09-21","BEO","BEO-BASE",1,42.0833333333334
"1759","2022-09-22","BEO","BEO-BASE",1,48.6164383561644
"1760","2022-09-23","BEO","BEO-BASE",1,41.0416666666667
"1761","2022-09-24","BEO","BEO-BASE",1,26.75
"1762","2022-09-25","BEO","BEO-BASE",1,38
"1763","2022-09-26","BEO","BEO-BASE",1,35.6875
"1764","2022-09-27","BEO","BEO-BASE",1,42.1875
"1765","2022-09-28","BEO","BEO-BASE",1,38.1875
"1766","2022-09-29","BEO","BEO-BASE",1,36.3541666666667
"1767","2022-09-30","BEO","BEO-BASE",1,42.6875
"1768","2022-10-01","BEO","BEO-BASE",1,24.3958333333333
"1769","2022-10-02","BEO","BEO-BASE",1,58.6875
"1770","2022-10-03","BEO","BEO-BASE",1,30.9791666666667
"1771","2022-10-04","BEO","BEO-BASE",1,27.5
"1772","2022-10-05","BEO","BEO-BASE",1,25.375
"1773","2022-10-06","BEO","BEO-BASE",1,36.2916666666667
"1774","2022-10-07","BEO","BEO-BASE",1,34.5416666666667
"1775","2022-10-08","BEO","BEO-BASE",1,36.5
"1776","2022-10-09","BEO","BEO-BASE",1,23.4375
"1777","2022-10-10","BEO","BEO-BASE",1,29.9583333333333
"1778","2022-10-11","BEO","BEO-BASE",1,32
"1779","2022-10-12","BEO","BEO-BASE",1,22.6666666666667
"1780","2022-10-13","BEO","BEO-BASE",1,25.1041666666667
"1781","2022-10-14","BEO","BEO-BASE",1,20.9375
"1782","2022-10-15","BEO","BEO-BASE",1,39.6041666666667
"1783","2022-10-16","BEO","BEO-BASE",1,17.7708333333333
"1784","2022-10-17","BEO","BEO-BASE",1,11.9791666666667
"1785","2022-10-18","BEO","BEO-BASE",1,13.75
"1786","2022-10-19","BEO","BEO-BASE",1,30.7291666666667
"1787","2022-10-20","BEO","BEO-BASE",1,22.7291666666667
"1788","2022-10-21","BEO","BEO-BASE",1,15.5833333333333
"1789","2022-10-22","BEO","BEO-BASE",1,9.85416666666667
"1790","2022-10-23","BEO","BEO-BASE",1,21.7708333333333
"1791","2022-10-24","BEO","BEO-BASE",1,10.6041666666667
"1792","2022-10-25","BEO","BEO-BASE",1,9.625
"1793","2022-10-26","BEO","BEO-BASE",1,15.0208333333333
"1794","2022-10-27","BEO","BEO-BASE",1,9.95833333333333
"1795","2022-10-28","BEO","BEO-BASE",1,7.83333333333333
"1796","2022-10-29","BEO","BEO-BASE",1,6.10416666666667
"1797","2022-10-30","BEO","BEO-BASE",1,5.5
"1798","2022-10-31","BEO","BEO-BASE",1,10.5
"1799","2022-11-01","BEO","BEO-BASE",1,7.4375
"1800","2022-11-02","BEO","BEO-BASE",1,7.14583333333333
"1801","2022-11-03","BEO","BEO-BASE",1,4.47916666666667
"1802","2022-11-04","BEO","BEO-BASE",1,4.66666666666667
"1803","2022-11-05","BEO","BEO-BASE",1,4.27083333333333
"1804","2022-11-06","BEO","BEO-BASE",1,2.0625
"1805","2022-11-07","BEO","BEO-BASE",1,2.16666666666667
"1806","2022-11-08","BEO","BEO-BASE",1,5.83333333333333
"1807","2022-11-09","BEO","BEO-BASE",1,2.45833333333333
"1808","2022-11-10","BEO","BEO-BASE",1,3.52083333333333
"1809","2022-11-11","BEO","BEO-BASE",1,2.375
"1810","2022-11-12","BEO","BEO-BASE",1,2.14583333333333
"1811","2022-11-13","BEO","BEO-BASE",1,1.66666666666667
"1812","2022-11-14","BEO","BEO-BASE",1,2.58333333333333
"1813","2022-11-15","BEO","BEO-BASE",1,1.14583333333333
"1814","2022-11-16","BEO","BEO-BASE",1,1.04166666666667
"1815","2022-11-17","BEO","BEO-BASE",1,1.22916666666667
"1816","2022-11-18","BEO","BEO-BASE",1,1.08333333333333
"1817","2022-11-19","BEO","BEO-BASE",1,1.16666666666667
"1818","2022-11-20","BEO","BEO-BASE",1,1.08333333333333
"1819","2022-11-21","BEO","BEO-BASE",1,1.0625
"1820","2022-11-22","BEO","BEO-BASE",1,1
"1821","2022-11-23","BEO","BEO-BASE",1,1
"1822","2022-11-24","BEO","BEO-BASE",1,1
"1823","2022-11-25","BEO","BEO-BASE",1,1
"1824","2022-11-26","BEO","BEO-BASE",1,1
"1825","2022-11-27","BEO","BEO-BASE",1,1
"1826","2022-11-28","BEO","BEO-BASE",1,1.04166666666667
"1827","2022-11-29","BEO","BEO-BASE",1,1
"1828","2022-11-30","BEO","BEO-BASE",1,1
"1829","2022-12-01","BEO","BEO-BASE",1,1
"1830","2022-09-21","BUECI","21398617",1,72
"1831","2022-09-22","BUECI","21398617",1,37.4794520547945
"1832","2022-09-23","BUECI","21398617",1,22.1627906976744
"1833","2022-09-24","BUECI","21398617",1,21.0833333333333
"1834","2022-09-25","BUECI","21398617",1,26.0625
"1835","2022-09-26","BUECI","21398617",1,21.3541666666667
"1836","2022-09-27","BUECI","21398617",1,20.6170212765958
"1837","2022-09-28","BUECI","21398617",1,23.5833333333333
"1838","2022-09-29","BUECI","21398617",1,24.125
"1839","2022-09-30","BUECI","21398617",1,25.4166666666667
"1840","2022-10-01","BUECI","21398617",1,17.0833333333333
"1841","2022-10-02","BUECI","21398617",1,17.375
"1842","2022-10-03","BUECI","21398617",1,18.5416666666667
"1843","2022-10-04","BUECI","21398617",1,17.5
"1844","2022-10-05","BUECI","21398617",1,16.0208333333333
"1845","2022-10-06","BUECI","21398617",1,12.2916666666667
"1846","2022-10-07","BUECI","21398617",1,15.7872340425532
"1847","2022-10-08","BUECI","21398617",1,15.9565217391304
"1848","2022-10-09","BUECI","21398617",1,12.0208333333333
"1849","2022-10-10","BUECI","21398617",1,16.5957446808511
"1850","2022-10-11","BUECI","21398617",1,12.9375
"1851","2022-10-12","BUECI","21398617",1,7.47916666666667
"1852","2022-10-13","BUECI","21398617",1,12.5625
"1853","2022-10-14","BUECI","21398617",1,15.7708333333333
"1854","2022-10-15","BUECI","21398617",1,6.28571428571428
"1855","2022-10-16","BUECI","21398617",1,5.5
"1856","2022-10-17","BUECI","21398617",1,5.77083333333334
"1857","2022-10-18","BUECI","21398617",1,7.72916666666667
"1858","2022-10-19","BUECI","21398617",1,7.52083333333333
"1859","2022-10-20","BUECI","21398617",1,9.72916666666667
"1860","2022-10-21","BUECI","21398617",1,10.1875
"1861","2022-10-22","BUECI","21398617",1,6.6875
"1862","2022-10-23","BUECI","21398617",1,6.19148936170213
"1863","2022-10-24","BUECI","21398617",1,5.58333333333333
"1864","2022-10-25","BUECI","21398617",1,6.5625
"1865","2022-10-26","BUECI","21398617",1,6.60416666666667
"1866","2022-10-27","BUECI","21398617",1,5.27083333333333
"1867","2022-10-28","BUECI","21398617",1,5.125
"1868","2022-10-29","BUECI","21398617",1,4
"1869","2022-10-30","BUECI","21398617",1,3
"1870","2022-10-31","BUECI","21398617",1,1.44736842105263
"1871","2022-11-01","BUECI","21398617",1,2.79545454545454
"1872","2022-11-02","BUECI","21398617",1,3.91666666666667
"1873","2022-11-03","BUECI","21398617",1,3.41666666666667
"1874","2022-11-04","BUECI","21398617",1,3.08333333333333
"1875","2022-11-05","BUECI","21398617",1,3.14583333333333
"1876","2022-11-06","BUECI","21398617",1,1.625
"1877","2022-11-07","BUECI","21398617",1,1.58333333333333
"1878","2022-11-08","BUECI","21398617",1,1.77083333333333
"1879","2022-11-09","BUECI","21398617",1,1.52083333333333
"1880","2022-11-10","BUECI","21398617",1,1.91666666666667
"1881","2022-11-11","BUECI","21398617",1,1.85416666666667
"1882","2022-11-12","BUECI","21398617",1,1.45833333333333
"1883","2022-11-13","BUECI","21398617",1,1.22916666666667
"1884","2022-11-14","BUECI","21398617",1,1.39583333333333
"1885","2022-11-15","BUECI","21398617",1,1.02083333333333
"1886","2022-11-16","BUECI","21398617",1,1
"1887","2022-11-17","BUECI","21398617",1,1.04166666666667
"1888","2022-11-18","BUECI","21398617",1,1
"1889","2022-11-19","BUECI","21398617",1,1.02083333333333
"1890","2022-11-20","BUECI","21398617",1,1
"1891","2022-11-21","BUECI","21398617",1,1
"1892","2022-11-22","BUECI","21398617",1,1
"1893","2022-11-23","BUECI","21398617",1,1
"1894","2022-11-24","BUECI","21398617",1,1
"1895","2022-11-25","BUECI","21398617",1,1
"1896","2022-11-26","BUECI","21398617",1,1
"1897","2022-11-27","BUECI","21398617",1,1
"1898","2022-11-28","BUECI","21398617",1,1
"1899","2022-11-29","BUECI","21398617",1,1
"1900","2022-11-30","BUECI","21398617",1,1
"1901","2022-12-01","BUECI","21398617",1,1
"1902","2022-09-01","TNHA","TNHA-SA",1,35.0416666666667
"1903","2022-09-02","TNHA","TNHA-SA",1,29.0833333333333
"1904","2022-09-03","TNHA","TNHA-SA",1,45.4791666666667
"1905","2022-09-04","TNHA","TNHA-SA",1,82.4375
"1906","2022-09-05","TNHA","TNHA-SA",1,60.5
"1907","2022-09-06","TNHA","TNHA-SA",1,71.7916666666667
"1908","2022-09-07","TNHA","TNHA-SA",1,156.083333333333
"1909","2022-09-08","TNHA","TNHA-SA",1,106.395833333333
"1910","2022-09-09","TNHA","TNHA-SA",1,99.5208333333334
"1911","2022-09-10","TNHA","TNHA-SA",1,23.6041666666667
"1912","2022-09-11","TNHA","TNHA-SA",1,39.6666666666667
"1913","2022-09-12","TNHA","TNHA-SA",1,42.125
"1914","2022-09-13","TNHA","TNHA-SA",1,29.9375
"1915","2022-09-14","TNHA","TNHA-SA",1,16.2708333333333
"1916","2022-09-15","TNHA","TNHA-SA",1,12.3125
"1917","2022-09-16","TNHA","TNHA-SA",1,18.6458333333333
"1918","2022-09-17","TNHA","TNHA-SA",1,44.6335403726709
"1919","2022-09-18","TNHA","TNHA-SA",1,76.7291666666669
"1920","2022-09-19","TNHA","TNHA-SA",1,41.8680555555555
"1921","2022-09-20","TNHA","TNHA-SA",1,93.1388888888888
"1922","2022-09-21","TNHA","TNHA-SA",1,28.3888888888889
"1923","2022-09-22","TNHA","TNHA-SA",1,24.8382352941177
"1924","2022-09-23","TNHA","TNHA-SA",1,18.6666666666667
"1925","2022-09-24","TNHA","TNHA-SA",1,13.375
"1926","2022-09-25","TNHA","TNHA-SA",1,26.6875
"1927","2022-09-26","TNHA","TNHA-SA",1,19.8541666666667
"1928","2022-09-27","TNHA","TNHA-SA",1,49.6666666666666
"1929","2022-09-28","TNHA","TNHA-SA",1,25.3333333333333
"1930","2022-09-29","TNHA","TNHA-SA",1,20.5208333333333
"1931","2022-09-30","TNHA","TNHA-SA",1,28.75
"1932","2022-10-01","TNHA","TNHA-SA",1,13.4375
"1933","2022-10-02","TNHA","TNHA-SA",1,40.5
"1934","2022-10-03","TNHA","TNHA-SA",1,37.1041666666667
"1935","2022-10-04","TNHA","TNHA-SA",1,13.1666666666667
"1936","2022-10-05","TNHA","TNHA-SA",1,18.7083333333333
"1937","2022-10-06","TNHA","TNHA-SA",1,35.75
"1938","2022-10-07","TNHA","TNHA-SA",1,48.1041666666667
"1939","2022-10-08","TNHA","TNHA-SA",1,33.8333333333333
"1940","2022-10-09","TNHA","TNHA-SA",1,17.125
"1941","2022-10-10","TNHA","TNHA-SA",1,26.6875
"1942","2022-10-11","TNHA","TNHA-SA",1,18.6666666666667
"1943","2022-10-12","TNHA","TNHA-SA",1,18.5416666666667
"1944","2022-10-13","TNHA","TNHA-SA",1,15.5833333333333
"1945","2022-10-14","TNHA","TNHA-SA",1,19.0416666666667
"1946","2022-10-15","TNHA","TNHA-SA",1,21.8541666666667
"1947","2022-10-16","TNHA","TNHA-SA",1,20.2708333333333
"1948","2022-10-17","TNHA","TNHA-SA",1,4.25
"1949","2022-10-18","TNHA","TNHA-SA",1,5.45833333333333
"1950","2022-10-19","TNHA","TNHA-SA",1,10.2916666666667
"1951","2022-10-20","TNHA","TNHA-SA",1,12.7083333333333
"1952","2022-10-21","TNHA","TNHA-SA",1,9.8125
"1953","2022-10-22","TNHA","TNHA-SA",1,5.66666666666667
"1954","2022-10-23","TNHA","TNHA-SA",1,7.66666666666667
"1955","2022-10-24","TNHA","TNHA-SA",1,5.89583333333333
"1956","2022-10-25","TNHA","TNHA-SA",1,5.6875
"1957","2022-10-26","TNHA","TNHA-SA",1,5.79166666666667
"1958","2022-10-27","TNHA","TNHA-SA",1,2.95833333333333
"1959","2022-10-28","TNHA","TNHA-SA",1,2.77083333333333
"1960","2022-10-29","TNHA","TNHA-SA",1,2.29166666666667
"1961","2022-10-30","TNHA","TNHA-SA",1,1.27083333333333
"1962","2022-10-31","TNHA","TNHA-SA",1,2
"1963","2022-11-01","TNHA","TNHA-SA",1,2.10416666666667
"1964","2022-11-02","TNHA","TNHA-SA",1,1.625
"1965","2022-11-03","TNHA","TNHA-SA",1,1.22916666666667
"1966","2022-11-04","TNHA","TNHA-SA",1,1.27083333333333
"1967","2022-11-05","TNHA","TNHA-SA",1,1.72916666666667
"1968","2022-11-06","TNHA","TNHA-SA",1,1.08333333333333
"1969","2022-11-07","TNHA","TNHA-SA",1,1.375
"1970","2022-11-08","TNHA","TNHA-SA",1,1.35416666666667
"1971","2022-11-09","TNHA","TNHA-SA",1,1.58333333333333
"1972","2022-11-10","TNHA","TNHA-SA",1,1.89583333333333
"1973","2022-11-11","TNHA","TNHA-SA",1,1.95833333333333
"1974","2022-11-12","TNHA","TNHA-SA",1,1.375
"1975","2022-11-13","TNHA","TNHA-SA",1,1
"1976","2022-11-14","TNHA","TNHA-SA",1,1.41666666666667
"1977","2022-11-15","TNHA","TNHA-SA",1,1.02083333333333
"1978","2022-11-16","TNHA","TNHA-SA",1,1
"1979","2022-11-17","TNHA","TNHA-SA",1,1.0625
"1980","2022-11-18","TNHA","TNHA-SA",1,1
"1981","2022-11-19","TNHA","TNHA-SA",1,1
"1982","2022-11-20","TNHA","TNHA-SA",1,1
"1983","2022-11-21","TNHA","TNHA-SA",1,1
"1984","2022-11-22","TNHA","TNHA-SA",1,1
"1985","2022-11-23","TNHA","TNHA-SA",1,1
"1986","2022-11-24","TNHA","TNHA-SA",1,1
