"","Date","value","station","sensor","depth"
"35",2022-12-01 17:00:00,0,"TNHA","TNHA-BASE","1"
"36",2022-12-01 17:30:00,0,"TNHA","TNHA-BASE","1"
"37",2022-12-01 18:00:00,0,"TNHA","TNHA-BASE","1"
"38",2022-12-01 18:30:00,0,"TNHA","TNHA-BASE","1"
"39",2022-12-01 19:00:00,0,"TNHA","TNHA-BASE","1"
"40",2022-12-01 19:30:00,0,"TNHA","TNHA-BASE","1"
"41",2022-12-01 20:00:00,0,"TNHA","TNHA-BASE","1"
"42",2022-12-01 20:30:00,0,"TNHA","TNHA-BASE","1"
"43",2022-12-01 21:00:00,0,"TNHA","TNHA-BASE","1"
"44",2022-12-01 21:30:00,0,"TNHA","TNHA-BASE","1"
"45",2022-12-01 22:00:00,0.5,"TNHA","TNHA-BASE","1"
"46",2022-12-01 22:30:00,0,"TNHA","TNHA-BASE","1"
"47",2022-12-01 23:00:00,0.5,"TNHA","TNHA-BASE","1"
"48",2022-12-01 23:30:00,0.5,"TNHA","TNHA-BASE","1"
"49",2022-12-02,0.5,"TNHA","TNHA-BASE","1"
"50",2022-12-02 00:30:00,0.5,"TNHA","TNHA-BASE","1"
"51",2022-12-02 01:00:00,0.5,"TNHA","TNHA-BASE","1"
"52",2022-12-02 01:30:00,0.5,"TNHA","TNHA-BASE","1"
"53",2022-12-02 02:00:00,0.5,"TNHA","TNHA-BASE","1"
"54",2022-12-02 02:30:00,0.5,"TNHA","TNHA-BASE","1"
"55",2022-12-02 03:00:00,0.5,"TNHA","TNHA-BASE","1"
"56",2022-12-02 03:30:00,1,"TNHA","TNHA-BASE","1"
"57",2022-12-02 04:00:00,0.5,"TNHA","TNHA-BASE","1"
"58",2022-12-02 04:30:00,0.5,"TNHA","TNHA-BASE","1"
"59",2022-12-02 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"60",2022-12-02 05:30:00,0.5,"TNHA","TNHA-BASE","1"
"61",2022-12-02 06:00:00,1,"TNHA","TNHA-BASE","1"
"62",2022-12-02 06:30:00,0.5,"TNHA","TNHA-BASE","1"
"63",2022-12-02 07:00:00,1,"TNHA","TNHA-BASE","1"
"64",2022-12-02 07:30:00,1,"TNHA","TNHA-BASE","1"
"65",2022-12-02 08:00:00,1,"TNHA","TNHA-BASE","1"
"66",2022-12-02 08:30:00,1,"TNHA","TNHA-BASE","1"
"67",2022-12-02 09:00:00,1,"TNHA","TNHA-BASE","1"
"68",2022-12-02 09:30:00,1,"TNHA","TNHA-BASE","1"
"69",2022-12-02 10:00:00,1.5,"TNHA","TNHA-BASE","1"
"70",2022-12-02 10:30:00,1.5,"TNHA","TNHA-BASE","1"
"71",2022-12-02 11:00:00,1,"TNHA","TNHA-BASE","1"
"72",2022-12-02 11:30:00,0.5,"TNHA","TNHA-BASE","1"
"73",2022-12-02 12:00:00,0.5,"TNHA","TNHA-BASE","1"
"74",2022-12-02 12:30:00,0.5,"TNHA","TNHA-BASE","1"
"75",2022-12-02 13:00:00,0.5,"TNHA","TNHA-BASE","1"
"76",2022-12-02 13:30:00,0.5,"TNHA","TNHA-BASE","1"
"77",2022-12-02 14:00:00,1,"TNHA","TNHA-BASE","1"
"78",2022-12-02 14:30:00,0.5,"TNHA","TNHA-BASE","1"
"79",2022-12-02 15:00:00,1,"TNHA","TNHA-BASE","1"
"80",2022-12-02 15:30:00,1,"TNHA","TNHA-BASE","1"
"81",2022-12-02 16:00:00,1,"TNHA","TNHA-BASE","1"
"82",2022-12-02 16:30:00,0.5,"TNHA","TNHA-BASE","1"
"83",2022-12-02 17:00:00,0.5,"TNHA","TNHA-BASE","1"
"84",2022-12-02 17:30:00,0.5,"TNHA","TNHA-BASE","1"
"85",2022-12-02 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"86",2022-12-02 18:30:00,0.5,"TNHA","TNHA-BASE","1"
"87",2022-12-02 19:00:00,0.5,"TNHA","TNHA-BASE","1"
"88",2022-12-02 19:30:00,0.5,"TNHA","TNHA-BASE","1"
"89",2022-12-02 20:00:00,0.5,"TNHA","TNHA-BASE","1"
"90",2022-12-02 20:30:00,0.5,"TNHA","TNHA-BASE","1"
"91",2022-12-02 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"92",2022-12-02 21:30:00,0.5,"TNHA","TNHA-BASE","1"
"93",2022-12-02 22:00:00,0.5,"TNHA","TNHA-BASE","1"
"94",2022-12-02 22:30:00,1,"TNHA","TNHA-BASE","1"
"95",2022-12-02 23:00:00,0.5,"TNHA","TNHA-BASE","1"
"96",2022-12-02 23:30:00,1,"TNHA","TNHA-BASE","1"
"97",2022-12-03,1,"TNHA","TNHA-BASE","1"
"98",2022-12-03 00:30:00,1,"TNHA","TNHA-BASE","1"
"99",2022-12-03 01:00:00,1,"TNHA","TNHA-BASE","1"
"100",2022-12-03 01:30:00,1,"TNHA","TNHA-BASE","1"
"101",2022-12-03 02:00:00,1,"TNHA","TNHA-BASE","1"
"102",2022-12-03 02:30:00,1,"TNHA","TNHA-BASE","1"
"103",2022-12-03 03:00:00,1,"TNHA","TNHA-BASE","1"
"104",2022-12-03 03:30:00,1,"TNHA","TNHA-BASE","1"
"105",2022-12-03 04:00:00,1,"TNHA","TNHA-BASE","1"
"106",2022-12-03 04:30:00,1,"TNHA","TNHA-BASE","1"
"107",2022-12-03 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"108",2022-12-03 05:30:00,0.5,"TNHA","TNHA-BASE","1"
"109",2022-12-03 06:00:00,0,"TNHA","TNHA-BASE","1"
"110",2022-12-03 06:30:00,0,"TNHA","TNHA-BASE","1"
"111",2022-12-03 07:00:00,0,"TNHA","TNHA-BASE","1"
"112",2022-12-03 07:30:00,0,"TNHA","TNHA-BASE","1"
"113",2022-12-03 08:00:00,0,"TNHA","TNHA-BASE","1"
"114",2022-12-03 08:30:00,0,"TNHA","TNHA-BASE","1"
"115",2022-12-03 09:00:00,0,"TNHA","TNHA-BASE","1"
"116",2022-12-03 09:30:00,0,"TNHA","TNHA-BASE","1"
"117",2022-12-03 10:00:00,0,"TNHA","TNHA-BASE","1"
"118",2022-12-03 10:30:00,0,"TNHA","TNHA-BASE","1"
"119",2022-12-03 11:00:00,0,"TNHA","TNHA-BASE","1"
"120",2022-12-03 11:30:00,0,"TNHA","TNHA-BASE","1"
"121",2022-12-03 12:00:00,0,"TNHA","TNHA-BASE","1"
"122",2022-12-03 12:30:00,0,"TNHA","TNHA-BASE","1"
"123",2022-12-03 13:00:00,0,"TNHA","TNHA-BASE","1"
"124",2022-12-03 13:30:00,0,"TNHA","TNHA-BASE","1"
"125",2022-12-03 14:00:00,0,"TNHA","TNHA-BASE","1"
"126",2022-12-03 14:30:00,0,"TNHA","TNHA-BASE","1"
"127",2022-12-03 15:00:00,0,"TNHA","TNHA-BASE","1"
"128",2022-12-03 15:30:00,0,"TNHA","TNHA-BASE","1"
"129",2022-12-03 16:00:00,0,"TNHA","TNHA-BASE","1"
"130",2022-12-03 16:30:00,0,"TNHA","TNHA-BASE","1"
"131",2022-12-03 17:00:00,0,"TNHA","TNHA-BASE","1"
"132",2022-12-03 17:30:00,0,"TNHA","TNHA-BASE","1"
"133",2022-12-03 18:00:00,0,"TNHA","TNHA-BASE","1"
"134",2022-12-03 18:30:00,0,"TNHA","TNHA-BASE","1"
"135",2022-12-03 19:00:00,0,"TNHA","TNHA-BASE","1"
"136",2022-12-03 19:30:00,0,"TNHA","TNHA-BASE","1"
"137",2022-12-03 20:00:00,0,"TNHA","TNHA-BASE","1"
"138",2022-12-03 20:30:00,0,"TNHA","TNHA-BASE","1"
"139",2022-12-03 21:00:00,0,"TNHA","TNHA-BASE","1"
"140",2022-12-03 21:30:00,0,"TNHA","TNHA-BASE","1"
"141",2022-12-03 22:00:00,0,"TNHA","TNHA-BASE","1"
"142",2022-12-03 22:30:00,0,"TNHA","TNHA-BASE","1"
"143",2022-12-03 23:00:00,0,"TNHA","TNHA-BASE","1"
"144",2022-12-03 23:30:00,0,"TNHA","TNHA-BASE","1"
"145",2022-12-04,0,"TNHA","TNHA-BASE","1"
"146",2022-12-04 00:30:00,0.5,"TNHA","TNHA-BASE","1"
"147",2022-12-04 01:00:00,0.5,"TNHA","TNHA-BASE","1"
"148",2022-12-04 01:30:00,0.5,"TNHA","TNHA-BASE","1"
"149",2022-12-04 02:00:00,0.5,"TNHA","TNHA-BASE","1"
"150",2022-12-04 02:30:00,0.5,"TNHA","TNHA-BASE","1"
"151",2022-12-04 03:00:00,1,"TNHA","TNHA-BASE","1"
"152",2022-12-04 03:30:00,1,"TNHA","TNHA-BASE","1"
"153",2022-12-04 04:00:00,0.5,"TNHA","TNHA-BASE","1"
"154",2022-12-04 04:30:00,1,"TNHA","TNHA-BASE","1"
"155",2022-12-04 05:00:00,1.5,"TNHA","TNHA-BASE","1"
"156",2022-12-04 05:30:00,2,"TNHA","TNHA-BASE","1"
"157",2022-12-04 06:00:00,2,"TNHA","TNHA-BASE","1"
"158",2022-12-04 06:30:00,2.5,"TNHA","TNHA-BASE","1"
"159",2022-12-04 07:00:00,3,"TNHA","TNHA-BASE","1"
"160",2022-12-04 07:30:00,2.5,"TNHA","TNHA-BASE","1"
"161",2022-12-04 08:00:00,3,"TNHA","TNHA-BASE","1"
"162",2022-12-04 08:30:00,2.5,"TNHA","TNHA-BASE","1"
"163",2022-12-04 09:00:00,2.5,"TNHA","TNHA-BASE","1"
"164",2022-12-04 09:30:00,3,"TNHA","TNHA-BASE","1"
"165",2022-12-04 10:00:00,3.5,"TNHA","TNHA-BASE","1"
"166",2022-12-04 10:30:00,3.5,"TNHA","TNHA-BASE","1"
"167",2022-12-04 11:00:00,4,"TNHA","TNHA-BASE","1"
"168",2022-12-04 11:30:00,4,"TNHA","TNHA-BASE","1"
"169",2022-12-04 12:00:00,4,"TNHA","TNHA-BASE","1"
"170",2022-12-04 12:30:00,4.5,"TNHA","TNHA-BASE","1"
"171",2022-12-04 13:00:00,4.5,"TNHA","TNHA-BASE","1"
"172",2022-12-04 13:30:00,4.5,"TNHA","TNHA-BASE","1"
"173",2022-12-04 14:00:00,4.5,"TNHA","TNHA-BASE","1"
"174",2022-12-04 14:30:00,4,"TNHA","TNHA-BASE","1"
"175",2022-12-04 15:00:00,4.5,"TNHA","TNHA-BASE","1"
"176",2022-12-04 15:30:00,4.5,"TNHA","TNHA-BASE","1"
"177",2022-12-04 16:00:00,4.5,"TNHA","TNHA-BASE","1"
"178",2022-12-04 16:30:00,3.5,"TNHA","TNHA-BASE","1"
"179",2022-12-04 17:00:00,4,"TNHA","TNHA-BASE","1"
"180",2022-12-04 17:30:00,4,"TNHA","TNHA-BASE","1"
"181",2022-12-04 18:00:00,4,"TNHA","TNHA-BASE","1"
"182",2022-12-04 18:30:00,3,"TNHA","TNHA-BASE","1"
"183",2022-12-04 19:00:00,2.5,"TNHA","TNHA-BASE","1"
"184",2022-12-04 19:30:00,2,"TNHA","TNHA-BASE","1"
"185",2022-12-04 20:00:00,2,"TNHA","TNHA-BASE","1"
"186",2022-12-04 20:30:00,2,"TNHA","TNHA-BASE","1"
"187",2022-12-04 21:00:00,2.5,"TNHA","TNHA-BASE","1"
"188",2022-12-04 21:30:00,2.5,"TNHA","TNHA-BASE","1"
"189",2022-12-04 22:00:00,1.5,"TNHA","TNHA-BASE","1"
"190",2022-12-04 22:30:00,2,"TNHA","TNHA-BASE","1"
"191",2022-12-04 23:00:00,2,"TNHA","TNHA-BASE","1"
"192",2022-12-04 23:30:00,2,"TNHA","TNHA-BASE","1"
"193",2022-12-05,3,"TNHA","TNHA-BASE","1"
"194",2022-12-05 00:30:00,3.5,"TNHA","TNHA-BASE","1"
"195",2022-12-05 01:00:00,3.5,"TNHA","TNHA-BASE","1"
"196",2022-12-05 01:30:00,3.5,"TNHA","TNHA-BASE","1"
"197",2022-12-05 02:00:00,3,"TNHA","TNHA-BASE","1"
"198",2022-12-05 02:30:00,3,"TNHA","TNHA-BASE","1"
"199",2022-12-05 03:00:00,3.5,"TNHA","TNHA-BASE","1"
"200",2022-12-05 03:30:00,4,"TNHA","TNHA-BASE","1"
"201",2022-12-05 04:00:00,4,"TNHA","TNHA-BASE","1"
"202",2022-12-05 04:30:00,4,"TNHA","TNHA-BASE","1"
"203",2022-12-05 05:00:00,3.5,"TNHA","TNHA-BASE","1"
"204",2022-12-05 05:30:00,3.5,"TNHA","TNHA-BASE","1"
"205",2022-12-05 06:00:00,4,"TNHA","TNHA-BASE","1"
"206",2022-12-05 06:30:00,5,"TNHA","TNHA-BASE","1"
"207",2022-12-05 07:00:00,5,"TNHA","TNHA-BASE","1"
"208",2022-12-05 07:30:00,5,"TNHA","TNHA-BASE","1"
"209",2022-12-05 08:00:00,5,"TNHA","TNHA-BASE","1"
"210",2022-12-05 08:30:00,5,"TNHA","TNHA-BASE","1"
"211",2022-12-05 09:00:00,5.5,"TNHA","TNHA-BASE","1"
"212",2022-12-05 09:30:00,4,"TNHA","TNHA-BASE","1"
"213",2022-12-05 10:00:00,3,"TNHA","TNHA-BASE","1"
"214",2022-12-05 10:30:00,3,"TNHA","TNHA-BASE","1"
"215",2022-12-05 11:00:00,2.5,"TNHA","TNHA-BASE","1"
"216",2022-12-05 11:30:00,2.5,"TNHA","TNHA-BASE","1"
"217",2022-12-05 12:00:00,2,"TNHA","TNHA-BASE","1"
"218",2022-12-05 12:30:00,2.5,"TNHA","TNHA-BASE","1"
"219",2022-12-05 13:00:00,2.5,"TNHA","TNHA-BASE","1"
"220",2022-12-05 13:30:00,3,"TNHA","TNHA-BASE","1"
"221",2022-12-05 14:00:00,1.5,"TNHA","TNHA-BASE","1"
"222",2022-12-05 14:30:00,1.5,"TNHA","TNHA-BASE","1"
"223",2022-12-05 15:00:00,1.5,"TNHA","TNHA-BASE","1"
"224",2022-12-05 15:30:00,1.5,"TNHA","TNHA-BASE","1"
"225",2022-12-05 16:00:00,1,"TNHA","TNHA-BASE","1"
"226",2022-12-05 16:30:00,2,"TNHA","TNHA-BASE","1"
"227",2022-12-05 17:00:00,2,"TNHA","TNHA-BASE","1"
"228",2022-12-05 17:30:00,3.5,"TNHA","TNHA-BASE","1"
"229",2022-12-05 18:00:00,3,"TNHA","TNHA-BASE","1"
"230",2022-12-05 18:30:00,3.5,"TNHA","TNHA-BASE","1"
"231",2022-12-05 19:00:00,3,"TNHA","TNHA-BASE","1"
"232",2022-12-05 19:30:00,2.5,"TNHA","TNHA-BASE","1"
"233",2022-12-05 20:00:00,1,"TNHA","TNHA-BASE","1"
"234",2022-12-05 20:30:00,1,"TNHA","TNHA-BASE","1"
"235",2022-12-05 21:00:00,1,"TNHA","TNHA-BASE","1"
"236",2022-12-05 21:30:00,1,"TNHA","TNHA-BASE","1"
"237",2022-12-05 22:00:00,2,"TNHA","TNHA-BASE","1"
"238",2022-12-05 22:30:00,2,"TNHA","TNHA-BASE","1"
"239",2022-12-05 23:00:00,2,"TNHA","TNHA-BASE","1"
"240",2022-12-05 23:30:00,1.5,"TNHA","TNHA-BASE","1"
"241",2022-12-06,1,"TNHA","TNHA-BASE","1"
"242",2022-12-06 00:30:00,1.5,"TNHA","TNHA-BASE","1"
"243",2022-12-06 01:00:00,1,"TNHA","TNHA-BASE","1"
"244",2022-12-06 01:30:00,1,"TNHA","TNHA-BASE","1"
"245",2022-12-06 02:00:00,1,"TNHA","TNHA-BASE","1"
"246",2022-12-06 02:30:00,0.5,"TNHA","TNHA-BASE","1"
"247",2022-12-06 03:00:00,0.5,"TNHA","TNHA-BASE","1"
"248",2022-12-06 03:30:00,0.5,"TNHA","TNHA-BASE","1"
"249",2022-12-06 04:00:00,0.5,"TNHA","TNHA-BASE","1"
"250",2022-12-06 04:30:00,0.5,"TNHA","TNHA-BASE","1"
"251",2022-12-06 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"252",2022-12-06 05:30:00,0.5,"TNHA","TNHA-BASE","1"
"253",2022-12-06 06:00:00,0.5,"TNHA","TNHA-BASE","1"
"254",2022-12-06 06:30:00,0,"TNHA","TNHA-BASE","1"
"255",2022-12-06 07:00:00,0,"TNHA","TNHA-BASE","1"
"256",2022-12-06 07:30:00,0,"TNHA","TNHA-BASE","1"
"257",2022-12-06 08:00:00,0,"TNHA","TNHA-BASE","1"
"258",2022-12-06 08:30:00,0,"TNHA","TNHA-BASE","1"
"259",2022-12-06 09:00:00,0.5,"TNHA","TNHA-BASE","1"
"260",2022-12-06 09:30:00,0.5,"TNHA","TNHA-BASE","1"
"261",2022-12-06 10:00:00,1,"TNHA","TNHA-BASE","1"
"262",2022-12-06 10:30:00,0.5,"TNHA","TNHA-BASE","1"
"263",2022-12-06 11:00:00,0.5,"TNHA","TNHA-BASE","1"
"264",2022-12-06 11:30:00,0,"TNHA","TNHA-BASE","1"
"265",2022-12-06 12:00:00,0.5,"TNHA","TNHA-BASE","1"
"266",2022-12-06 12:30:00,0,"TNHA","TNHA-BASE","1"
"267",2022-12-06 13:00:00,0.5,"TNHA","TNHA-BASE","1"
"268",2022-12-06 13:30:00,0.5,"TNHA","TNHA-BASE","1"
"269",2022-12-06 14:00:00,0.5,"TNHA","TNHA-BASE","1"
"270",2022-12-06 14:30:00,1,"TNHA","TNHA-BASE","1"
"271",2022-12-06 15:00:00,2,"TNHA","TNHA-BASE","1"
"272",2022-12-06 15:30:00,1.5,"TNHA","TNHA-BASE","1"
"273",2022-12-06 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"274",2022-12-06 16:30:00,1.5,"TNHA","TNHA-BASE","1"
"275",2022-12-06 17:00:00,1.5,"TNHA","TNHA-BASE","1"
"276",2022-12-06 17:30:00,1.5,"TNHA","TNHA-BASE","1"
"277",2022-12-06 18:00:00,2,"TNHA","TNHA-BASE","1"
"278",2022-12-06 18:30:00,2,"TNHA","TNHA-BASE","1"
"279",2022-12-06 19:00:00,3,"TNHA","TNHA-BASE","1"
"280",2022-12-06 19:30:00,2,"TNHA","TNHA-BASE","1"
"281",2022-12-06 20:00:00,2,"TNHA","TNHA-BASE","1"
"282",2022-12-06 20:30:00,1.5,"TNHA","TNHA-BASE","1"
"283",2022-12-06 21:00:00,1.5,"TNHA","TNHA-BASE","1"
"284",2022-12-06 21:30:00,2,"TNHA","TNHA-BASE","1"
"285",2022-12-06 22:00:00,3,"TNHA","TNHA-BASE","1"
"286",2022-12-06 22:30:00,3.5,"TNHA","TNHA-BASE","1"
"287",2022-12-06 23:00:00,3,"TNHA","TNHA-BASE","1"
"288",2022-12-06 23:30:00,4,"TNHA","TNHA-BASE","1"
"289",2022-12-07,3.5,"TNHA","TNHA-BASE","1"
"290",2022-12-07 00:30:00,4,"TNHA","TNHA-BASE","1"
"291",2022-12-07 01:00:00,3,"TNHA","TNHA-BASE","1"
"292",2022-12-07 01:30:00,2.5,"TNHA","TNHA-BASE","1"
"293",2022-12-07 02:00:00,3,"TNHA","TNHA-BASE","1"
"294",2022-12-07 02:30:00,3,"TNHA","TNHA-BASE","1"
"295",2022-12-07 03:00:00,3.5,"TNHA","TNHA-BASE","1"
"296",2022-12-07 03:30:00,4,"TNHA","TNHA-BASE","1"
"297",2022-12-07 04:00:00,3,"TNHA","TNHA-BASE","1"
"298",2022-12-07 04:30:00,3.5,"TNHA","TNHA-BASE","1"
"299",2022-12-07 05:00:00,3,"TNHA","TNHA-BASE","1"
"300",2022-12-07 05:30:00,3.5,"TNHA","TNHA-BASE","1"
"301",2022-12-07 06:00:00,3.5,"TNHA","TNHA-BASE","1"
"302",2022-12-07 06:30:00,2.5,"TNHA","TNHA-BASE","1"
"303",2022-12-07 07:00:00,3,"TNHA","TNHA-BASE","1"
"304",2022-12-07 07:30:00,2,"TNHA","TNHA-BASE","1"
"305",2022-12-07 08:00:00,1.5,"TNHA","TNHA-BASE","1"
"306",2022-12-07 08:30:00,1,"TNHA","TNHA-BASE","1"
"307",2022-12-07 09:00:00,1,"TNHA","TNHA-BASE","1"
"308",2022-12-07 09:30:00,3,"TNHA","TNHA-BASE","1"
"309",2022-12-07 10:00:00,4,"TNHA","TNHA-BASE","1"
"310",2022-12-07 10:30:00,3.5,"TNHA","TNHA-BASE","1"
"311",2022-12-07 11:00:00,3.5,"TNHA","TNHA-BASE","1"
"312",2022-12-07 11:30:00,3.5,"TNHA","TNHA-BASE","1"
"313",2022-12-07 12:00:00,3.5,"TNHA","TNHA-BASE","1"
"314",2022-12-07 12:30:00,3.5,"TNHA","TNHA-BASE","1"
"315",2022-12-07 13:00:00,3.5,"TNHA","TNHA-BASE","1"
"316",2022-12-07 13:30:00,3.5,"TNHA","TNHA-BASE","1"
"317",2022-12-07 14:00:00,2,"TNHA","TNHA-BASE","1"
"318",2022-12-07 14:30:00,2,"TNHA","TNHA-BASE","1"
"319",2022-12-07 15:00:00,1.5,"TNHA","TNHA-BASE","1"
"320",2022-12-07 15:30:00,1.5,"TNHA","TNHA-BASE","1"
"321",2022-12-07 16:00:00,2,"TNHA","TNHA-BASE","1"
"322",2022-12-07 16:30:00,1.5,"TNHA","TNHA-BASE","1"
"323",2022-12-07 17:00:00,1.5,"TNHA","TNHA-BASE","1"
"324",2022-12-07 17:30:00,1.5,"TNHA","TNHA-BASE","1"
"325",2022-12-07 18:00:00,1.5,"TNHA","TNHA-BASE","1"
"326",2022-12-07 18:30:00,1.5,"TNHA","TNHA-BASE","1"
"327",2022-12-07 19:00:00,2,"TNHA","TNHA-BASE","1"
"328",2022-12-07 19:30:00,3.5,"TNHA","TNHA-BASE","1"
"329",2022-12-07 20:00:00,3.5,"TNHA","TNHA-BASE","1"
"330",2022-12-07 20:30:00,3.5,"TNHA","TNHA-BASE","1"
"331",2022-12-07 21:00:00,4,"TNHA","TNHA-BASE","1"
"332",2022-12-07 21:30:00,3.5,"TNHA","TNHA-BASE","1"
"333",2022-12-07 22:00:00,3,"TNHA","TNHA-BASE","1"
"334",2022-12-07 22:30:00,2.5,"TNHA","TNHA-BASE","1"
"335",2022-12-07 23:00:00,2,"TNHA","TNHA-BASE","1"
"336",2022-12-07 23:30:00,2,"TNHA","TNHA-BASE","1"
"337",2022-12-08,1.5,"TNHA","TNHA-BASE","1"
"338",2022-12-08 00:30:00,3.5,"TNHA","TNHA-BASE","1"
"339",2022-12-08 01:00:00,3.5,"TNHA","TNHA-BASE","1"
"340",2022-12-08 01:30:00,3,"TNHA","TNHA-BASE","1"
"341",2022-12-08 02:00:00,3.5,"TNHA","TNHA-BASE","1"
"342",2022-12-08 02:30:00,4,"TNHA","TNHA-BASE","1"
"343",2022-12-08 03:00:00,3.5,"TNHA","TNHA-BASE","1"
"344",2022-12-08 03:30:00,3,"TNHA","TNHA-BASE","1"
"345",2022-12-08 04:00:00,3.5,"TNHA","TNHA-BASE","1"
"346",2022-12-08 04:30:00,3.5,"TNHA","TNHA-BASE","1"
"347",2022-12-08 05:00:00,4,"TNHA","TNHA-BASE","1"
"348",2022-12-08 05:30:00,4.5,"TNHA","TNHA-BASE","1"
"349",2022-12-08 06:00:00,4.5,"TNHA","TNHA-BASE","1"
"350",2022-12-08 06:30:00,4,"TNHA","TNHA-BASE","1"
"351",2022-12-08 07:00:00,4.5,"TNHA","TNHA-BASE","1"
"352",2022-12-08 07:30:00,4,"TNHA","TNHA-BASE","1"
"353",2022-12-08 08:00:00,3,"TNHA","TNHA-BASE","1"
"354",2022-12-08 08:30:00,3,"TNHA","TNHA-BASE","1"
"355",2022-12-08 09:00:00,3,"TNHA","TNHA-BASE","1"
"356",2022-12-08 09:30:00,3,"TNHA","TNHA-BASE","1"
"357",2022-12-08 10:00:00,2,"TNHA","TNHA-BASE","1"
"358",2022-12-08 10:30:00,2,"TNHA","TNHA-BASE","1"
"359",2022-12-08 11:00:00,2.5,"TNHA","TNHA-BASE","1"
"360",2022-12-08 11:30:00,2.5,"TNHA","TNHA-BASE","1"
"361",2022-12-08 12:00:00,2.5,"TNHA","TNHA-BASE","1"
"362",2022-12-08 12:30:00,2,"TNHA","TNHA-BASE","1"
"363",2022-12-08 13:00:00,1,"TNHA","TNHA-BASE","1"
"364",2022-12-08 13:30:00,1.5,"TNHA","TNHA-BASE","1"
"365",2022-12-08 14:00:00,2,"TNHA","TNHA-BASE","1"
"366",2022-12-08 14:30:00,3,"TNHA","TNHA-BASE","1"
"367",2022-12-08 15:00:00,3,"TNHA","TNHA-BASE","1"
"368",2022-12-08 15:30:00,2,"TNHA","TNHA-BASE","1"
"369",2022-12-08 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"370",2022-12-08 16:30:00,0,"TNHA","TNHA-BASE","1"
"371",2022-12-08 17:00:00,0,"TNHA","TNHA-BASE","1"
"372",2022-12-08 17:30:00,0,"TNHA","TNHA-BASE","1"
"373",2022-12-08 18:00:00,0,"TNHA","TNHA-BASE","1"
"374",2022-12-08 18:30:00,0,"TNHA","TNHA-BASE","1"
"375",2022-12-08 19:00:00,0,"TNHA","TNHA-BASE","1"
"376",2022-12-08 19:30:00,0,"TNHA","TNHA-BASE","1"
"377",2022-12-08 20:00:00,1,"TNHA","TNHA-BASE","1"
"378",2022-12-08 20:30:00,1,"TNHA","TNHA-BASE","1"
"379",2022-12-08 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"380",2022-12-08 21:30:00,0,"TNHA","TNHA-BASE","1"
