"","Date","value","station","sensor","depth"
"101",2023-06-05 04:00:00,0,"TNHA","TNHA-BASE","1"
"102",2023-06-05 05:00:00,0,"TNHA","TNHA-BASE","1"
"103",2023-06-05 06:00:00,0,"TNHA","TNHA-BASE","1"
"104",2023-06-05 07:00:00,0.5,"TNHA","TNHA-BASE","1"
"105",2023-06-05 08:00:00,1,"TNHA","TNHA-BASE","1"
"106",2023-06-05 09:00:00,2,"TNHA","TNHA-BASE","1"
"107",2023-06-05 10:00:00,3,"TNHA","TNHA-BASE","1"
"108",2023-06-05 11:00:00,3,"TNHA","TNHA-BASE","1"
"109",2023-06-05 12:00:00,2.5,"TNHA","TNHA-BASE","1"
"110",2023-06-05 13:00:00,1,"TNHA","TNHA-BASE","1"
"111",2023-06-05 14:00:00,0,"TNHA","TNHA-BASE","1"
"112",2023-06-05 15:00:00,0,"TNHA","TNHA-BASE","1"
"113",2023-06-05 16:00:00,0,"TNHA","TNHA-BASE","1"
"114",2023-06-05 17:00:00,0,"TNHA","TNHA-BASE","1"
"115",2023-06-05 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"116",2023-06-05 19:00:00,0.5,"TNHA","TNHA-BASE","1"
"117",2023-06-05 20:00:00,0.5,"TNHA","TNHA-BASE","1"
"118",2023-06-05 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"119",2023-06-05 22:00:00,0,"TNHA","TNHA-BASE","1"
"120",2023-06-05 23:00:00,0,"TNHA","TNHA-BASE","1"
"121",2023-06-06,0,"TNHA","TNHA-BASE","1"
"122",2023-06-06 01:00:00,0,"TNHA","TNHA-BASE","1"
"123",2023-06-06 02:00:00,0,"TNHA","TNHA-BASE","1"
"124",2023-06-06 03:00:00,0,"TNHA","TNHA-BASE","1"
"125",2023-06-06 04:00:00,0,"TNHA","TNHA-BASE","1"
"126",2023-06-06 05:00:00,0,"TNHA","TNHA-BASE","1"
"127",2023-06-06 06:00:00,1,"TNHA","TNHA-BASE","1"
"128",2023-06-06 07:00:00,1.5,"TNHA","TNHA-BASE","1"
"129",2023-06-06 08:00:00,1.5,"TNHA","TNHA-BASE","1"
"130",2023-06-06 09:00:00,2,"TNHA","TNHA-BASE","1"
"131",2023-06-06 10:00:00,1.5,"TNHA","TNHA-BASE","1"
"132",2023-06-06 11:00:00,2,"TNHA","TNHA-BASE","1"
"133",2023-06-06 12:00:00,1.5,"TNHA","TNHA-BASE","1"
"134",2023-06-06 13:00:00,2,"TNHA","TNHA-BASE","1"
"135",2023-06-06 14:00:00,0.5,"TNHA","TNHA-BASE","1"
"136",2023-06-06 15:00:00,1,"TNHA","TNHA-BASE","1"
"137",2023-06-06 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"138",2023-06-06 17:00:00,2.5,"TNHA","TNHA-BASE","1"
"139",2023-06-06 18:00:00,2,"TNHA","TNHA-BASE","1"
"140",2023-06-06 19:00:00,2,"TNHA","TNHA-BASE","1"
"141",2023-06-06 20:00:00,3.5,"TNHA","TNHA-BASE","1"
"142",2023-06-06 21:00:00,3.5,"TNHA","TNHA-BASE","1"
"143",2023-06-06 22:00:00,4,"TNHA","TNHA-BASE","1"
"144",2023-06-06 23:00:00,4,"TNHA","TNHA-BASE","1"
"145",2023-06-07,3.5,"TNHA","TNHA-BASE","1"
"146",2023-06-07 01:00:00,2.5,"TNHA","TNHA-BASE","1"
"147",2023-06-07 02:00:00,2.5,"TNHA","TNHA-BASE","1"
"148",2023-06-07 03:00:00,2,"TNHA","TNHA-BASE","1"
"149",2023-06-07 04:00:00,3,"TNHA","TNHA-BASE","1"
"150",2023-06-07 05:00:00,2.5,"TNHA","TNHA-BASE","1"
"151",2023-06-07 06:00:00,2.5,"TNHA","TNHA-BASE","1"
"152",2023-06-07 07:00:00,2.5,"TNHA","TNHA-BASE","1"
"153",2023-06-07 08:00:00,2.5,"TNHA","TNHA-BASE","1"
"154",2023-06-07 09:00:00,2.5,"TNHA","TNHA-BASE","1"
"155",2023-06-07 10:00:00,2,"TNHA","TNHA-BASE","1"
"156",2023-06-07 11:00:00,2.5,"TNHA","TNHA-BASE","1"
"157",2023-06-07 12:00:00,2,"TNHA","TNHA-BASE","1"
"158",2023-06-07 13:00:00,2,"TNHA","TNHA-BASE","1"
"159",2023-06-07 14:00:00,1.5,"TNHA","TNHA-BASE","1"
"160",2023-06-07 15:00:00,2.5,"TNHA","TNHA-BASE","1"
"161",2023-06-07 16:00:00,2.5,"TNHA","TNHA-BASE","1"
"162",2023-06-07 17:00:00,2,"TNHA","TNHA-BASE","1"
"163",2023-06-07 18:00:00,2,"TNHA","TNHA-BASE","1"
"164",2023-06-07 19:00:00,2.5,"TNHA","TNHA-BASE","1"
"165",2023-06-07 20:00:00,2,"TNHA","TNHA-BASE","1"
"166",2023-06-07 21:00:00,2,"TNHA","TNHA-BASE","1"
"167",2023-06-07 22:00:00,2.5,"TNHA","TNHA-BASE","1"
"168",2023-06-07 23:00:00,2.5,"TNHA","TNHA-BASE","1"
"169",2023-06-08,2.5,"TNHA","TNHA-BASE","1"
"170",2023-06-08 01:00:00,2.5,"TNHA","TNHA-BASE","1"
"171",2023-06-08 02:00:00,3,"TNHA","TNHA-BASE","1"
"172",2023-06-08 03:00:00,2.5,"TNHA","TNHA-BASE","1"
"173",2023-06-08 04:00:00,2.5,"TNHA","TNHA-BASE","1"
"174",2023-06-08 05:00:00,2.5,"TNHA","TNHA-BASE","1"
"175",2023-06-08 06:00:00,2.5,"TNHA","TNHA-BASE","1"
"176",2023-06-08 07:00:00,2,"TNHA","TNHA-BASE","1"
"177",2023-06-08 08:00:00,2,"TNHA","TNHA-BASE","1"
"178",2023-06-08 09:00:00,1,"TNHA","TNHA-BASE","1"
"179",2023-06-08 10:00:00,1,"TNHA","TNHA-BASE","1"
"180",2023-06-08 11:00:00,1,"TNHA","TNHA-BASE","1"
"181",2023-06-08 12:00:00,1.5,"TNHA","TNHA-BASE","1"
"182",2023-06-08 13:00:00,1.5,"TNHA","TNHA-BASE","1"
"183",2023-06-08 14:00:00,1.5,"TNHA","TNHA-BASE","1"
"184",2023-06-08 15:00:00,1,"TNHA","TNHA-BASE","1"
"185",2023-06-08 16:00:00,1,"TNHA","TNHA-BASE","1"
"186",2023-06-08 17:00:00,1.5,"TNHA","TNHA-BASE","1"
"187",2023-06-08 18:00:00,1.5,"TNHA","TNHA-BASE","1"
"188",2023-06-08 19:00:00,1.5,"TNHA","TNHA-BASE","1"
"189",2023-06-08 20:00:00,1.5,"TNHA","TNHA-BASE","1"
"190",2023-06-08 21:00:00,2,"TNHA","TNHA-BASE","1"
"191",2023-06-08 22:00:00,2.5,"TNHA","TNHA-BASE","1"
"192",2023-06-08 23:00:00,2,"TNHA","TNHA-BASE","1"
"193",2023-06-09,2,"TNHA","TNHA-BASE","1"
"194",2023-06-09 01:00:00,2,"TNHA","TNHA-BASE","1"
"195",2023-06-09 02:00:00,2.5,"TNHA","TNHA-BASE","1"
"196",2023-06-09 03:00:00,2,"TNHA","TNHA-BASE","1"
"197",2023-06-09 04:00:00,2,"TNHA","TNHA-BASE","1"
"198",2023-06-09 05:00:00,2,"TNHA","TNHA-BASE","1"
"199",2023-06-09 06:00:00,2,"TNHA","TNHA-BASE","1"
"200",2023-06-09 07:00:00,2,"TNHA","TNHA-BASE","1"
"201",2023-06-09 08:00:00,2,"TNHA","TNHA-BASE","1"
"202",2023-06-09 09:00:00,1.5,"TNHA","TNHA-BASE","1"
"203",2023-06-09 10:00:00,1.5,"TNHA","TNHA-BASE","1"
"204",2023-06-09 11:00:00,2,"TNHA","TNHA-BASE","1"
"205",2023-06-09 12:00:00,1.5,"TNHA","TNHA-BASE","1"
"206",2023-06-09 13:00:00,1.5,"TNHA","TNHA-BASE","1"
"207",2023-06-09 14:00:00,1.5,"TNHA","TNHA-BASE","1"
"208",2023-06-09 15:00:00,2,"TNHA","TNHA-BASE","1"
"209",2023-06-09 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"210",2023-06-09 17:00:00,1.5,"TNHA","TNHA-BASE","1"
"211",2023-06-09 18:00:00,1.5,"TNHA","TNHA-BASE","1"
"212",2023-06-09 19:00:00,1.5,"TNHA","TNHA-BASE","1"
"213",2023-06-09 20:00:00,1.5,"TNHA","TNHA-BASE","1"
"214",2023-06-09 21:00:00,2,"TNHA","TNHA-BASE","1"
"215",2023-06-09 22:00:00,2,"TNHA","TNHA-BASE","1"
"216",2023-06-09 23:00:00,2,"TNHA","TNHA-BASE","1"
"217",2023-06-10,2,"TNHA","TNHA-BASE","1"
"218",2023-06-10 01:00:00,2,"TNHA","TNHA-BASE","1"
"219",2023-06-10 02:00:00,2,"TNHA","TNHA-BASE","1"
"220",2023-06-10 03:00:00,2.5,"TNHA","TNHA-BASE","1"
"221",2023-06-10 04:00:00,2.5,"TNHA","TNHA-BASE","1"
"222",2023-06-10 05:00:00,2.5,"TNHA","TNHA-BASE","1"
"223",2023-06-10 06:00:00,2.5,"TNHA","TNHA-BASE","1"
"224",2023-06-10 07:00:00,2.5,"TNHA","TNHA-BASE","1"
"225",2023-06-10 08:00:00,2.5,"TNHA","TNHA-BASE","1"
"226",2023-06-10 09:00:00,3.5,"TNHA","TNHA-BASE","1"
"227",2023-06-10 10:00:00,3,"TNHA","TNHA-BASE","1"
"228",2023-06-10 11:00:00,4,"TNHA","TNHA-BASE","1"
"229",2023-06-10 12:00:00,4,"TNHA","TNHA-BASE","1"
"230",2023-06-10 13:00:00,3.5,"TNHA","TNHA-BASE","1"
"231",2023-06-10 14:00:00,3,"TNHA","TNHA-BASE","1"
"232",2023-06-10 15:00:00,4,"TNHA","TNHA-BASE","1"
"233",2023-06-10 16:00:00,4,"TNHA","TNHA-BASE","1"
"234",2023-06-10 17:00:00,4,"TNHA","TNHA-BASE","1"
"235",2023-06-10 18:00:00,4,"TNHA","TNHA-BASE","1"
"236",2023-06-10 19:00:00,3.5,"TNHA","TNHA-BASE","1"
"237",2023-06-10 20:00:00,4,"TNHA","TNHA-BASE","1"
"238",2023-06-10 21:00:00,4,"TNHA","TNHA-BASE","1"
"239",2023-06-10 22:00:00,4,"TNHA","TNHA-BASE","1"
"240",2023-06-10 23:00:00,4,"TNHA","TNHA-BASE","1"
"241",2023-06-11,5,"TNHA","TNHA-BASE","1"
"242",2023-06-11 01:00:00,5,"TNHA","TNHA-BASE","1"
"243",2023-06-11 02:00:00,6,"TNHA","TNHA-BASE","1"
"244",2023-06-11 03:00:00,6,"TNHA","TNHA-BASE","1"
"245",2023-06-11 04:00:00,6,"TNHA","TNHA-BASE","1"
"246",2023-06-11 05:00:00,5.5,"TNHA","TNHA-BASE","1"
"247",2023-06-11 06:00:00,5.5,"TNHA","TNHA-BASE","1"
"248",2023-06-11 07:00:00,5.5,"TNHA","TNHA-BASE","1"
"249",2023-06-11 08:00:00,4.5,"TNHA","TNHA-BASE","1"
"250",2023-06-11 09:00:00,4,"TNHA","TNHA-BASE","1"
"251",2023-06-11 10:00:00,3.5,"TNHA","TNHA-BASE","1"
"252",2023-06-11 11:00:00,3.5,"TNHA","TNHA-BASE","1"
"253",2023-06-11 12:00:00,3.5,"TNHA","TNHA-BASE","1"
"254",2023-06-11 13:00:00,4,"TNHA","TNHA-BASE","1"
"255",2023-06-11 14:00:00,4,"TNHA","TNHA-BASE","1"
"256",2023-06-11 15:00:00,4,"TNHA","TNHA-BASE","1"
"257",2023-06-11 16:00:00,4.5,"TNHA","TNHA-BASE","1"
"258",2023-06-11 17:00:00,4.5,"TNHA","TNHA-BASE","1"
"259",2023-06-11 18:00:00,4,"TNHA","TNHA-BASE","1"
"260",2023-06-11 19:00:00,4,"TNHA","TNHA-BASE","1"
"261",2023-06-11 20:00:00,4,"TNHA","TNHA-BASE","1"
"262",2023-06-11 21:00:00,4,"TNHA","TNHA-BASE","1"
"263",2023-06-11 22:00:00,3.5,"TNHA","TNHA-BASE","1"
"264",2023-06-11 23:00:00,3.5,"TNHA","TNHA-BASE","1"
"265",2023-06-12,3.5,"TNHA","TNHA-BASE","1"
"266",2023-06-12 01:00:00,4,"TNHA","TNHA-BASE","1"
"267",2023-06-12 02:00:00,4,"TNHA","TNHA-BASE","1"
"268",2023-06-12 03:00:00,4,"TNHA","TNHA-BASE","1"
"269",2023-06-12 04:00:00,3.5,"TNHA","TNHA-BASE","1"
"270",2023-06-12 05:00:00,3.5,"TNHA","TNHA-BASE","1"
"271",2023-06-12 06:00:00,2.5,"TNHA","TNHA-BASE","1"
"272",2023-06-12 07:00:00,2.5,"TNHA","TNHA-BASE","1"
"273",2023-06-12 08:00:00,2,"TNHA","TNHA-BASE","1"
"274",2023-06-12 09:00:00,2,"TNHA","TNHA-BASE","1"
"275",2023-06-12 10:00:00,1.5,"TNHA","TNHA-BASE","1"
"276",2023-06-12 11:00:00,1.5,"TNHA","TNHA-BASE","1"
"277",2023-06-12 12:00:00,1,"TNHA","TNHA-BASE","1"
"278",2023-06-12 13:00:00,1.5,"TNHA","TNHA-BASE","1"
"279",2023-06-12 14:00:00,2.5,"TNHA","TNHA-BASE","1"
"280",2023-06-12 15:00:00,1.5,"TNHA","TNHA-BASE","1"
"281",2023-06-12 16:00:00,2,"TNHA","TNHA-BASE","1"
"282",2023-06-12 17:00:00,2,"TNHA","TNHA-BASE","1"
"283",2023-06-12 18:00:00,2,"TNHA","TNHA-BASE","1"
"284",2023-06-12 19:00:00,2,"TNHA","TNHA-BASE","1"
"285",2023-06-12 20:00:00,1.5,"TNHA","TNHA-BASE","1"
"286",2023-06-12 21:00:00,1,"TNHA","TNHA-BASE","1"
"287",2023-06-12 22:00:00,1.5,"TNHA","TNHA-BASE","1"
"288",2023-06-12 23:00:00,2,"TNHA","TNHA-BASE","1"
"289",2023-06-13,1,"TNHA","TNHA-BASE","1"
"290",2023-06-13 01:00:00,0.5,"TNHA","TNHA-BASE","1"
"291",2023-06-13 02:00:00,1,"TNHA","TNHA-BASE","1"
"292",2023-06-13 03:00:00,0.5,"TNHA","TNHA-BASE","1"
"293",2023-06-13 04:00:00,0.5,"TNHA","TNHA-BASE","1"
"294",2023-06-13 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"295",2023-06-13 06:00:00,0,"TNHA","TNHA-BASE","1"
"296",2023-06-13 07:00:00,0,"TNHA","TNHA-BASE","1"
"297",2023-06-13 08:00:00,0,"TNHA","TNHA-BASE","1"
"298",2023-06-13 09:00:00,0,"TNHA","TNHA-BASE","1"
"299",2023-06-13 10:00:00,0,"TNHA","TNHA-BASE","1"
"300",2023-06-13 11:00:00,0,"TNHA","TNHA-BASE","1"
"301",2023-06-13 12:00:00,0,"TNHA","TNHA-BASE","1"
"302",2023-06-13 13:00:00,0,"TNHA","TNHA-BASE","1"
"303",2023-06-13 14:00:00,0,"TNHA","TNHA-BASE","1"
"304",2023-06-13 15:00:00,0,"TNHA","TNHA-BASE","1"
"305",2023-06-13 16:00:00,0,"TNHA","TNHA-BASE","1"
"306",2023-06-13 17:00:00,0,"TNHA","TNHA-BASE","1"
"307",2023-06-13 18:00:00,0,"TNHA","TNHA-BASE","1"
"308",2023-06-13 19:00:00,0,"TNHA","TNHA-BASE","1"
"309",2023-06-13 20:00:00,0,"TNHA","TNHA-BASE","1"
"310",2023-06-13 21:00:00,0,"TNHA","TNHA-BASE","1"
"311",2023-06-13 22:00:00,0,"TNHA","TNHA-BASE","1"
"312",2023-06-13 23:00:00,0,"TNHA","TNHA-BASE","1"
"313",2023-06-14,0,"TNHA","TNHA-BASE","1"
"314",2023-06-14 01:00:00,0.5,"TNHA","TNHA-BASE","1"
"315",2023-06-14 02:00:00,2.5,"TNHA","TNHA-BASE","1"
"316",2023-06-14 03:00:00,3,"TNHA","TNHA-BASE","1"
"317",2023-06-14 04:00:00,3.5,"TNHA","TNHA-BASE","1"
"318",2023-06-14 05:00:00,3.5,"TNHA","TNHA-BASE","1"
"319",2023-06-14 06:00:00,3.5,"TNHA","TNHA-BASE","1"
"320",2023-06-14 07:00:00,3,"TNHA","TNHA-BASE","1"
"321",2023-06-14 08:00:00,2.5,"TNHA","TNHA-BASE","1"
"322",2023-06-14 09:00:00,1.5,"TNHA","TNHA-BASE","1"
"323",2023-06-14 10:00:00,1,"TNHA","TNHA-BASE","1"
"324",2023-06-14 11:00:00,0.5,"TNHA","TNHA-BASE","1"
"325",2023-06-14 12:00:00,0.5,"TNHA","TNHA-BASE","1"
"326",2023-06-14 13:00:00,0,"TNHA","TNHA-BASE","1"
"327",2023-06-14 14:00:00,0,"TNHA","TNHA-BASE","1"
"328",2023-06-14 15:00:00,0,"TNHA","TNHA-BASE","1"
"329",2023-06-14 16:00:00,0.5,"TNHA","TNHA-BASE","1"
"330",2023-06-14 17:00:00,0.5,"TNHA","TNHA-BASE","1"
"331",2023-06-14 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"332",2023-06-14 19:00:00,1,"TNHA","TNHA-BASE","1"
"333",2023-06-14 20:00:00,1,"TNHA","TNHA-BASE","1"
"334",2023-06-14 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"335",2023-06-14 22:00:00,1,"TNHA","TNHA-BASE","1"
"336",2023-06-14 23:00:00,0.5,"TNHA","TNHA-BASE","1"
"337",2023-06-15,0,"TNHA","TNHA-BASE","1"
"338",2023-06-15 01:00:00,0,"TNHA","TNHA-BASE","1"
"339",2023-06-15 02:00:00,0,"TNHA","TNHA-BASE","1"
"340",2023-06-15 03:00:00,0,"TNHA","TNHA-BASE","1"
"341",2023-06-15 04:00:00,0,"TNHA","TNHA-BASE","1"
"342",2023-06-15 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"343",2023-06-15 06:00:00,0.5,"TNHA","TNHA-BASE","1"
"344",2023-06-15 07:00:00,0.5,"TNHA","TNHA-BASE","1"
"345",2023-06-15 08:00:00,0,"TNHA","TNHA-BASE","1"
"346",2023-06-15 09:00:00,0,"TNHA","TNHA-BASE","1"
"347",2023-06-15 10:00:00,0,"TNHA","TNHA-BASE","1"
"348",2023-06-15 11:00:00,0,"TNHA","TNHA-BASE","1"
"349",2023-06-15 12:00:00,0,"TNHA","TNHA-BASE","1"
"350",2023-06-15 13:00:00,0,"TNHA","TNHA-BASE","1"
"351",2023-06-15 14:00:00,0,"TNHA","TNHA-BASE","1"
"352",2023-06-15 15:00:00,0.5,"TNHA","TNHA-BASE","1"
"353",2023-06-15 16:00:00,1.5,"TNHA","TNHA-BASE","1"
"354",2023-06-15 17:00:00,1,"TNHA","TNHA-BASE","1"
"355",2023-06-15 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"356",2023-06-15 19:00:00,0,"TNHA","TNHA-BASE","1"
"357",2023-06-15 20:00:00,0,"TNHA","TNHA-BASE","1"
"358",2023-06-15 21:00:00,0,"TNHA","TNHA-BASE","1"
"359",2023-06-15 22:00:00,0,"TNHA","TNHA-BASE","1"
"360",2023-06-15 23:00:00,0,"TNHA","TNHA-BASE","1"
"361",2023-06-16,0,"TNHA","TNHA-BASE","1"
"362",2023-06-16 01:00:00,0,"TNHA","TNHA-BASE","1"
"363",2023-06-16 02:00:00,0,"TNHA","TNHA-BASE","1"
"364",2023-06-16 03:00:00,0,"TNHA","TNHA-BASE","1"
"365",2023-06-16 04:00:00,0,"TNHA","TNHA-BASE","1"
"366",2023-06-16 05:00:00,0.5,"TNHA","TNHA-BASE","1"
"367",2023-06-16 06:00:00,0.5,"TNHA","TNHA-BASE","1"
"368",2023-06-16 07:00:00,1,"TNHA","TNHA-BASE","1"
"369",2023-06-16 08:00:00,0.5,"TNHA","TNHA-BASE","1"
"370",2023-06-16 09:00:00,1,"TNHA","TNHA-BASE","1"
"371",2023-06-16 10:00:00,0.5,"TNHA","TNHA-BASE","1"
"372",2023-06-16 11:00:00,0.5,"TNHA","TNHA-BASE","1"
"373",2023-06-16 12:00:00,0.5,"TNHA","TNHA-BASE","1"
"374",2023-06-16 13:00:00,0.5,"TNHA","TNHA-BASE","1"
"375",2023-06-16 14:00:00,0.5,"TNHA","TNHA-BASE","1"
"376",2023-06-16 15:00:00,0,"TNHA","TNHA-BASE","1"
"377",2023-06-16 16:00:00,0,"TNHA","TNHA-BASE","1"
"378",2023-06-16 17:00:00,0.5,"TNHA","TNHA-BASE","1"
"379",2023-06-16 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"380",2023-06-16 19:00:00,1,"TNHA","TNHA-BASE","1"
"381",2023-06-16 20:00:00,1,"TNHA","TNHA-BASE","1"
"382",2023-06-16 21:00:00,1,"TNHA","TNHA-BASE","1"
