"","Date","value","station","sensor","depth"
"87",2022-09-02 19:00:00,0,"TNHA","TNHA-BASE","1"
"88",2022-09-02 19:30:00,0,"TNHA","TNHA-BASE","1"
"89",2022-09-02 20:00:00,0,"TNHA","TNHA-BASE","1"
"90",2022-09-02 20:30:00,0,"TNHA","TNHA-BASE","1"
"91",2022-09-02 21:00:00,0,"TNHA","TNHA-BASE","1"
"92",2022-09-02 21:30:00,0,"TNHA","TNHA-BASE","1"
"93",2022-09-02 22:00:00,0,"TNHA","TNHA-BASE","1"
"94",2022-09-02 22:30:00,0,"TNHA","TNHA-BASE","1"
"95",2022-09-02 23:00:00,0,"TNHA","TNHA-BASE","1"
"96",2022-09-02 23:30:00,0,"TNHA","TNHA-BASE","1"
"97",2022-09-03,0,"TNHA","TNHA-BASE","1"
"98",2022-09-03 00:30:00,0,"TNHA","TNHA-BASE","1"
"99",2022-09-03 01:00:00,0,"TNHA","TNHA-BASE","1"
"100",2022-09-03 01:30:00,0,"TNHA","TNHA-BASE","1"
"101",2022-09-03 02:00:00,0,"TNHA","TNHA-BASE","1"
"102",2022-09-03 02:30:00,0,"TNHA","TNHA-BASE","1"
"103",2022-09-03 03:00:00,0,"TNHA","TNHA-BASE","1"
"104",2022-09-03 03:30:00,0,"TNHA","TNHA-BASE","1"
"105",2022-09-03 04:00:00,0,"TNHA","TNHA-BASE","1"
"106",2022-09-03 04:30:00,0,"TNHA","TNHA-BASE","1"
"107",2022-09-03 05:00:00,0,"TNHA","TNHA-BASE","1"
"108",2022-09-03 05:30:00,0,"TNHA","TNHA-BASE","1"
"109",2022-09-03 06:00:00,0,"TNHA","TNHA-BASE","1"
"110",2022-09-03 06:30:00,0,"TNHA","TNHA-BASE","1"
"111",2022-09-03 07:00:00,0,"TNHA","TNHA-BASE","1"
"112",2022-09-03 07:30:00,0,"TNHA","TNHA-BASE","1"
"113",2022-09-03 08:00:00,0,"TNHA","TNHA-BASE","1"
"114",2022-09-03 08:30:00,0,"TNHA","TNHA-BASE","1"
"115",2022-09-03 09:00:00,0,"TNHA","TNHA-BASE","1"
"116",2022-09-03 09:30:00,0,"TNHA","TNHA-BASE","1"
"117",2022-09-03 10:00:00,0,"TNHA","TNHA-BASE","1"
"118",2022-09-03 10:30:00,0,"TNHA","TNHA-BASE","1"
"119",2022-09-03 11:00:00,0,"TNHA","TNHA-BASE","1"
"120",2022-09-03 11:30:00,0,"TNHA","TNHA-BASE","1"
"121",2022-09-03 12:00:00,0,"TNHA","TNHA-BASE","1"
"122",2022-09-03 12:30:00,0,"TNHA","TNHA-BASE","1"
"123",2022-09-03 13:00:00,0,"TNHA","TNHA-BASE","1"
"124",2022-09-03 13:30:00,0.5,"TNHA","TNHA-BASE","1"
"125",2022-09-03 14:00:00,0.5,"TNHA","TNHA-BASE","1"
"126",2022-09-03 14:30:00,0.5,"TNHA","TNHA-BASE","1"
"127",2022-09-03 15:00:00,0.5,"TNHA","TNHA-BASE","1"
"128",2022-09-03 15:30:00,0.5,"TNHA","TNHA-BASE","1"
"129",2022-09-03 16:00:00,1,"TNHA","TNHA-BASE","1"
"130",2022-09-03 16:30:00,0.5,"TNHA","TNHA-BASE","1"
"131",2022-09-03 17:00:00,0,"TNHA","TNHA-BASE","1"
"132",2022-09-03 17:30:00,1,"TNHA","TNHA-BASE","1"
"133",2022-09-03 18:00:00,0.5,"TNHA","TNHA-BASE","1"
"134",2022-09-03 18:30:00,1,"TNHA","TNHA-BASE","1"
"135",2022-09-03 19:00:00,1,"TNHA","TNHA-BASE","1"
"136",2022-09-03 19:30:00,0.5,"TNHA","TNHA-BASE","1"
"137",2022-09-03 20:00:00,0.5,"TNHA","TNHA-BASE","1"
"138",2022-09-03 20:30:00,0.5,"TNHA","TNHA-BASE","1"
"139",2022-09-03 21:00:00,0.5,"TNHA","TNHA-BASE","1"
"140",2022-09-03 21:30:00,0.5,"TNHA","TNHA-BASE","1"
"141",2022-09-03 22:00:00,1,"TNHA","TNHA-BASE","1"
"142",2022-09-03 22:30:00,1,"TNHA","TNHA-BASE","1"
"143",2022-09-03 23:00:00,1.5,"TNHA","TNHA-BASE","1"
"144",2022-09-03 23:30:00,1,"TNHA","TNHA-BASE","1"
"145",2022-09-04,1.5,"TNHA","TNHA-BASE","1"
"146",2022-09-04 00:30:00,1.5,"TNHA","TNHA-BASE","1"
"147",2022-09-04 01:00:00,2,"TNHA","TNHA-BASE","1"
"148",2022-09-04 01:30:00,2,"TNHA","TNHA-BASE","1"
"149",2022-09-04 02:00:00,2,"TNHA","TNHA-BASE","1"
"150",2022-09-04 02:30:00,2,"TNHA","TNHA-BASE","1"
"151",2022-09-04 03:00:00,2,"TNHA","TNHA-BASE","1"
